sale_id,line_no,product_id,product_barcode,product_name,quantity,unit_price,line_amount
40692,1,2193,9780792372431,Knowledge discovery for business information systems,3,79.0,237.0
40692,2,2194,9781583476956,Db2 9 System Administration for Z/Os : Certification Study Guide,1,81.37,81.37
40692,3,2195,9781322060613,OCP,2,83.74,167.48
40693,1,2196,9781260025965,Oracle Database 12c Release 2 Testing Tools and Techniques for Performance and Scalability,1,79.0,79.0
40693,2,2197,9780738435831,IBM system storage solutions for smarter systems,2,81.37,162.74
40693,3,2198,9782708105966,Conception d'un système d'information,3,83.74,251.22
40694,1,2199,9781484226346,The Cloud DBA-Oracle,2,79.0,158.0
40694,2,2200,9783790813470,Flexible query answering systems,3,81.37,244.11
40694,3,2201,9780309304146,Review of EPA's Integrated Risk Information System (IRIS) Process,1,83.74,83.74
40695,1,2202,9780133145762,File systems,3,79.0,237.0
40695,2,2203,9780876502518,Bibliographic instruction and computer database searching,1,81.37,81.37
40695,3,2204,9783319252520,Foundations of intelligent systems,2,83.74,167.48
40696,1,2205,9780444876379,Distributed data sharing systems,1,79.0,79.0
40696,2,2206,9780444009524,Health professions,2,81.37,162.74
40696,3,2207,9781003339748,MANTIS Book,3,83.74,251.22
40697,1,2208,9780134565422,Use case maps for object-oriented systems,2,79.0,158.0
40697,2,2209,9780738426365,Application Recovery Tool for Ims and DB2 Databases a Data Recovery Guide,3,81.37,244.11
40697,3,2210,9780471900108,(WCS)Managing and Using Information Systems 2e  with Course Pack Set,1,83.74,83.74
40698,1,2211,9780131840485,DB2 Universal Database V8.1 certification exams 701 and 706 study guide,3,79.0,237.0
40698,2,2212,9780309068253,A Question of Balance,1,81.37,81.37
40698,3,2213,9783540438939,Handbook on data management in information systems,2,83.74,167.48
40699,1,2214,9781555441524,System 2000,1,79.0,79.0
40699,2,2215,9781931777193,Intelligent support systems,2,81.37,162.74
40699,3,2216,9780890062128,Distributed systems,3,83.74,251.22
40700,1,2217,9783540332459,Transactions on computational systems biology IV,2,79.0,158.0
40700,2,2218,9781583810750,Astronomical data analysis software and systems X,3,81.37,244.11
40700,3,2219,9783540331728,Data quality,1,83.74,83.74
40701,1,2220,9780922914142,MicroCase Analysis System,3,79.0,237.0
40701,2,2221,9783319926384,Hybrid Artificial Intelligent Systems,1,81.37,81.37
40701,3,2222,9780738435947,IBM zEnterprise System,2,83.74,167.48
40702,1,2223,9781845530532,Systemic functional perspectives of Japanese,1,79.0,79.0
40702,2,2224,9781581135268,TAU 2002,2,81.37,162.74
40702,3,2225,9781567500295,Blackboard systems,3,83.74,251.22
40703,1,2226,9783319204239,Data Science,2,79.0,158.0
40703,2,2227,9783319135038,Information Systems Management in the Big Data Era,3,81.37,244.11
40703,3,2228,9781280343292,OLAP Solutions,1,83.74,83.74
40704,1,2229,9781402071744,Information systems,3,79.0,237.0
40704,2,2230,9783540430469,Transactional Agents,1,81.37,81.37
40704,3,2231,9781931777001,Intelligent support systems,2,83.74,167.48
40705,1,2232,9780412640001,Information systems development for decentralized organizations,1,79.0,79.0
40705,2,2233,9780444875150,Transborder Data Flows,2,81.37,162.74
40705,3,2234,9780470191187,Oracle Forensics Using Quisix,3,83.74,251.22
40706,1,2235,9781259585166,Oracle R Enterprise,2,79.0,158.0
40706,2,2236,9781587200359,"CIM CCIE Expert Labs, Multiprotocol Challenge (Network Simulator CD-ROM)",3,81.37,244.11
40706,3,2237,9780792373759,Ontology-based query processing for global information systems,1,83.74,83.74
40707,1,2238,9781591403760,Information modeling methods and methodologies,3,79.0,237.0
40707,2,2239,9780387728124,Achievements in European research on Grid systems,1,81.37,81.37
40707,3,2240,9780203088517,Next Generation Geospatial Information,2,83.74,167.48
40708,1,2241,9781402036743,Enterprise information systems VI,1,79.0,79.0
40708,2,2242,9780672224157,Discovering Knowledgeman,2,81.37,162.74
40708,3,2243,9780738498799,Reorganizing Databases Using Ims Tools a Detailed Look at the IBM Ims High Performance Tools,3,83.74,251.22
40709,1,2244,9780884053361,Information management systems,2,79.0,158.0
40709,2,2245,9781461492542,High Level Models and Methodologies for Information Systems,3,81.37,244.11
40709,3,2246,9780738485096,IBM System Z10 Enterprise Class technical guide,1,83.74,83.74
40710,1,2247,9780764547171,CCNA Study System,3,79.0,237.0
40710,2,2248,9788121204736,History of science in India,1,81.37,81.37
40710,3,2249,9782744003509,Le Programmeur Oracle8,2,83.74,167.48
40711,1,2250,9783540306757,Fuzzy Database Modeling of Imprecise and Uncertain Engineering Information (Studies in Fuzziness and Soft Computing),1,79.0,79.0
40711,2,2251,9780850124200,Data dictionary systems,2,81.37,162.74
40711,3,2252,9780071790420,Oracle Solaris 11 System Administration The Complete Reference,3,83.74,251.22
40712,1,2253,9780894353079,Using DB2 to Build Decision Support Systems,2,79.0,158.0
40712,2,2254,9780849394935,Data management systems,3,81.37,244.11
40712,3,2255,9782866990275,Le système Prologue,1,83.74,83.74
40713,1,2256,9780130471178,Intelligent systems for video analysis and access over the Internet,3,79.0,237.0
40713,2,2257,9788390043463,"AZP F̲ox, release 1.8",1,81.37,81.37
40713,3,2258,9780818683824,3rd IFCIS International Conference on Cooperative Information Systems,2,83.74,167.48
40714,1,2259,9783319706870,Cognitive Computing for Big Data Systems Over IoT,1,79.0,79.0
40714,2,2260,9783540584513,Object-oriented methodologies and systems,2,81.37,162.74
40714,3,2261,9781886733459,Astronomical data analysis software and systems VI,3,83.74,251.22
40715,1,2262,9780134948652,Sybase system XI,2,79.0,158.0
40715,2,2263,9780792399261,Information retrieval systems,3,81.37,244.11
40715,3,2264,9780819448217,Storage and retrieval for media databases 2003,1,83.74,83.74
40716,1,2265,9780072229523,Oracle Database 10g,3,79.0,237.0
40716,2,2266,9783540526254,Advanced information systems engineering,1,81.37,81.37
40716,3,2267,9781583816592,Astronomical Data and Analysis Software and Systems XVII,2,83.74,167.48
40717,1,2268,9780471751571,Developing Chemical Information Systems,1,79.0,79.0
40717,2,2269,9780738437774,IBM XIV storage system,2,81.37,162.74
40717,3,2270,9788374934145,Information systems architecture and technology,3,83.74,251.22
40718,1,2271,9780933332249,Thesaurus for SOYA,2,79.0,158.0
40718,2,2272,9783319122946,"Information Systems Reengineering, Integration and Normalization",3,81.37,244.11
40718,3,2273,9780814454626,Data base systems,1,83.74,83.74
40719,1,2274,9783540419433,Natural language processing and information systems,3,79.0,237.0
40719,2,2275,9780833023384,An approach to replicated data bases for robust command and control,1,81.37,81.37
40719,3,2276,9780071629188,OCA/OCP Oracle database 11g all-in-one exam guide,2,83.74,167.48
40720,1,2277,9789264058323,The Oecd Stan Database for Industrial Analysis 1970/1977,1,79.0,79.0
40720,2,2278,9780471447269,Oracle 9i Database 3CD's Windows 2000/NT/XP-includes personal enterprise and standard editions,2,81.37,162.74
40720,3,2279,9780792398998,Multimedia information retrieval,3,83.74,251.22
40721,1,2280,9782863750032,Méthode de définition d'un système d'informations,2,79.0,158.0
40721,2,2281,9780818663529,Parallel architectures for data/knowledge-based systems,3,81.37,244.11
40721,3,2282,9781461314134,Resource Management for Distributed Multimedia Systems,1,83.74,83.74
40722,1,2283,9780769516608,21st IEEE Symposium on Reliable Distributed Systems,3,79.0,237.0
40722,2,2284,9780134553535,Sybase systems management,1,81.37,81.37
40722,3,2285,9780850121919,Data dictionary systems,2,83.74,167.48
40723,1,2286,9780894350016,Data dictionary systems,1,79.0,79.0
40723,2,2287,9789251341537,Policy Responses to COVID-19 Crisis in near East and North Africa - Keeping Food and Agricultural Systems Alive,2,81.37,162.74
40723,3,2288,9780835966429,Relational information systems,3,83.74,251.22
40724,1,2289,9783642408458,Hybrid Artificial Intelligent Systems,2,79.0,158.0
40724,2,2290,9780738433776,IBM System z10 Enterprise Class technical guide,3,81.37,244.11
40724,3,2291,9781849198950,Clean Mobility and Intelligent Transport Systems,1,83.74,83.74
40725,1,2292,9781849510301,PostgreSQL 9.0 High Performance,3,79.0,237.0
40725,2,2293,9780841235236,The Beilstein system,1,81.37,81.37
40725,3,2294,9781583811696,Astronomical data analysis software and systems XIII,2,83.74,167.48
40726,1,2295,9781555700232,Managing your information,1,79.0,79.0
40726,2,2296,9780818622601,Proceedings,2,81.37,162.74
40726,3,2297,9780208016607,Online information retrieval systems,3,83.74,251.22
40727,1,2298,9780863802287,Information systems interoperability,2,79.0,158.0
40727,2,2299,9780201634570,Information Systems Outsourcing,3,81.37,244.11
40727,3,2300,9780789700872,Using Sybase System XI,1,83.74,83.74
40728,1,2301,9780201631760,Distributed systems management,3,79.0,237.0
40728,2,2302,9781590592465,Content Management Systems,1,81.37,81.37
40728,3,2303,9780340850459,Higher Information Systems,2,83.74,167.48
40729,1,2304,9780792398745,Models in system design,1,79.0,79.0
40729,2,2305,9783642013508,Advanced Internet Based Systems and Applications,2,81.37,162.74
40729,3,2306,9780128201183,Cooperative Control of Multi-Agent Systems,3,83.74,251.22
40730,1,2307,9780720407587,Architecture and models in data base management systems,2,79.0,158.0
40730,2,2308,9781484219096,Pro Hadoop Data Analytics: Designing and Building Big Data Systems using the Hadoop Ecosystem,3,81.37,244.11
40730,3,2309,9781493212569,SAP system security,1,83.74,83.74
40731,1,2310,9783540294016,Transactions on Computational Systems Biology II,3,79.0,237.0
40731,2,2311,9783540437383,Advanced information systems engineering,1,81.37,81.37
40731,3,2312,9780976354703,Information retrieval design,2,83.74,167.48
40732,1,2313,9780789501103,The Object-Oriented Approach,1,79.0,79.0
40732,2,2314,9783540314462,Transactions on Computational Systems Biology III,2,81.37,162.74
40732,3,2315,9783704501134,"The IIASA database for mean monthly values of temperature, precipitation, and cloudiness on a global terrestrial grid",3,83.74,251.22
40733,1,2316,9783540198772,Security for object-oriented systems,2,79.0,158.0
40733,2,2317,9783540638186,Algorithmic foundations of geographic information systems,3,81.37,244.11
40733,3,2318,9781484219836,Expert Oracle Indexing and Access Paths,1,83.74,83.74
40734,1,2319,9781643684680,Formal Ontology in Information Systems,3,79.0,237.0
40734,2,2320,9789512913671,Extended relational database models and dynamic GIS,1,81.37,81.37
40734,3,2321,9788085165456,Systém mikro CDS,2,83.74,167.48
40735,1,2322,9781463720964,2011 Oracle Database SQL Expert Exametrix 100 Pocket Review Questions,1,79.0,79.0
40735,2,2323,9780916543105,"The Ratings Book, 1984-85",2,81.37,162.74
40735,3,2324,9781558605084,Transactional information systems,3,83.74,251.22
40736,1,2325,9780444703736,Temporal aspects in information systems,2,79.0,158.0
40736,2,2326,9781583811429,Astronomical data analysis software and systems XII,3,81.37,244.11
40736,3,2327,9781555445386,The SAS system,1,83.74,83.74
40737,1,2328,9789282593660,"Report on the first invitation conference on databases for education and training, Berlin, 1-3 June 1988",3,79.0,237.0
40737,2,2329,9789283214496,CI5VII : Electronic Database of Cancer Incidence in Five Continents Vol. 7 : Volume VII,1,81.37,81.37
40737,3,2330,9789264042728,The Oecd Stan Database for Industrial Analysis 1974-1993/LA Base,2,83.74,167.48
40738,1,2331,9783319112978,Adaptive and Intelligent Systems,1,79.0,79.0
40738,2,2332,9780071820288,OCA Oracle Database 12c SQL Fundamentals I Exam Guide (Exam 1Z0-061) (Oracle Press),2,81.37,162.74
40738,3,2333,9780818662058,IMS '91,3,83.74,251.22
40739,1,2334,9781555441845,"System 2000 PLEX manual, version 12",2,79.0,158.0
40739,2,2335,9780387848099,Information systems development,3,81.37,244.11
40739,3,2336,9783030296650,Real-time Linked Dataspaces,1,83.74,83.74
40740,1,2337,9783319396958,Advanced information systems engineering,3,79.0,237.0
40740,2,2338,9783540304807,Web information systems - WISE 2004,1,81.37,81.37
40740,3,2339,9780850120585,Generalised data management systems,2,83.74,167.48
40741,1,2340,9780444863744,Distributed data sharing systems,1,79.0,79.0
40741,2,2341,9780894350443,Codasyl Data Base Management Systems,2,81.37,162.74
40741,3,2342,9781402071706,Mining spatio-temporal information systems,3,83.74,251.22
40742,1,2343,9780070563254,Data base management systems,2,79.0,158.0
40742,2,2344,9781889760001,Step: Towards Open Systems,3,81.37,244.11
40742,3,2345,9783319117485,Web Information Systems Engineering -- WISE 2014,1,83.74,83.74
40743,1,2346,9783540481058,Web information systems--WISE 2006,3,79.0,237.0
40743,2,2347,9783642259357,Incomplete Information System and Rough Set Theory,1,81.37,81.37
40743,3,2348,9780471051640,Data dictionary/directory systems,2,83.74,167.48
40744,1,2349,9780080513713,Advances in Persistent Object Systems,1,79.0,79.0
40744,2,2350,9780851422435,Database development and Chinese information needs =,2,81.37,162.74
40744,3,2351,9780127017402,Data base management systems,3,83.74,251.22
40745,1,2352,9783642049569,Flexible query answering systems,2,79.0,158.0
40745,2,2353,9780792382164,Interconnecting heterogeneous information systems,3,81.37,244.11
40745,3,2354,9780387194028,Uncertainty and intelligent systems,1,83.74,83.74
40746,1,2355,9781555445379,The SAS System,3,79.0,237.0
40746,2,2356,9781566042864,The visual guide to Microsoft Access for Windows 95,1,81.37,81.37
40746,3,2357,9780738440163,IBM XIV storage system architecture and implementation,2,83.74,167.48
40747,1,2358,9781403901699,Systems Building with Oracle,1,79.0,79.0
40747,2,2359,9780833087379,U.S. security-related agreements in force since 1955,2,81.37,162.74
40747,3,2360,9780566080708,Designing public access systems,3,83.74,251.22
40748,1,2361,9780262122658,DNA and the Criminal Justice System,2,79.0,158.0
40748,2,2362,9781461359333,The design and implementation of a log-structured file system,3,81.37,244.11
40748,3,2363,9780442225568,Logical construction of systems,1,83.74,83.74
40749,1,2364,9789041111814,Interfacing Between Lawyers and Computers:An Architecture for Knowledge-Based Interfaces to Legal Databases (Law and Electronic Commerce),3,79.0,237.0
40749,2,2365,9781599040547,Reference modeling for business systems analysis,1,81.37,81.37
40749,3,2366,9780471828068,Basic User's Guide to Full-Text Chemical Databases,2,83.74,167.48
40750,1,2367,9783031011818,IRODS Primer 2,1,79.0,79.0
40750,2,2368,9780131078055,Business systems for microcomputers,2,81.37,162.74
40750,3,2369,9780315308312,Property rights and information markets,3,83.74,251.22
40751,1,2370,9780132659529,Introduction to IMS,2,79.0,158.0
40751,2,2371,9780876501955,Downloading/uploading online databases & catalogs,3,81.37,244.11
40751,3,2372,9781583812150,Astronomical data analysis software and systems XIV,1,83.74,83.74
40752,1,2373,9781461373384,Fundamentals of Information Systems,3,79.0,237.0
40752,2,2374,9783540204985,On the move to meaningful Internet systems 2003,1,81.37,81.37
40752,3,2375,9783642247637,Flexible Query Answering Systems,2,83.74,167.48
40753,1,2376,9789996528705,Inis,1,79.0,79.0
40753,2,2377,9783319041551,Big Data Integration Theory,2,81.37,162.74
40753,3,2378,9780850121285,Data base management systems,3,83.74,251.22
40754,1,2379,9780444892096,Object oriented approach in information systems,2,79.0,158.0
40754,2,2380,9780387089171,Few body systems and nuclear forces,3,81.37,244.11
40754,3,2381,9783540433491,Quality-Driven Query Answering for Integrated Information Systems,1,83.74,83.74
40755,1,2382,9780471611820,Personalized data base systems,3,79.0,237.0
40755,2,2383,9780471570080,DB2,1,81.37,81.37
40755,3,2384,9781402005633,Enterprise Information Systems III,2,83.74,167.48
40756,1,2385,9780131038134,Object-oriented multidatabase systems,1,79.0,79.0
40756,2,2386,9783642031854,Warehouse Management,2,81.37,162.74
40756,3,2387,9783642237829,Machine Learning And Knowledge Discovery In Databases European Conference Ecml Pkdd 2010 Athens Greece September 59 2011 Proceedings,3,83.74,251.22
40757,1,2388,9783642215575,Multiple Classifier Systems,2,79.0,158.0
40757,2,2389,9781522572718,New Perspectives on Information Systems Modeling and Design,3,81.37,244.11
40757,3,2390,9781522572732,New Perspectives on Information Systems Modeling and Design,1,83.74,83.74
40758,1,2391,9780444817914,Decentralized and distributed systems,3,79.0,237.0
40758,2,2392,9781852333171,Information systems engineering,1,81.37,81.37
40758,3,2393,9780937707968,Astronomical data analysis software and systems IV,2,83.74,167.48
40759,1,2394,9780919884595,WATFILE/Plus data manipulation system tutorial and reference,1,79.0,79.0
40759,2,2395,9781522582953,Applying Integration Techniques and Methods in Distributed Systems,2,81.37,162.74
40759,3,2396,9780071406116,Maximizing your ERP system,3,83.74,251.22
40760,1,2397,9781461561606,Planning and architectural design of modern command control communications and information systems,2,79.0,158.0
40760,2,2398,9781456355692,Unix Handbook for Oracle DBA,3,81.37,244.11
40760,3,2399,9783540209089,Agent-based hybrid intelligent systems,1,83.74,83.74
40761,1,2400,9781460919163,Starlight Visual Information System,3,79.0,237.0
40761,2,2401,9781466239371,Starlight VIS/VIS Le,1,81.37,81.37
40761,3,2402,9781558101067,Nursing Data Systems,2,83.74,167.48
40762,1,2403,9780471546948,Software tools for business,1,79.0,79.0
40762,2,2404,9780132011792,Data driven systems modeling,2,81.37,162.74
40762,3,2405,9783642239823,Web Information Systems and Mining,3,83.74,251.22
40763,1,2406,9783642022784,Scientific And Statistical Database Management 21st International Conference Ssdbm 2009 New Orleans La Usa June 24 2009 Proceedings,2,79.0,158.0
40763,2,2407,9780198577607,Designs for a global plant species information system,3,81.37,244.11
40763,3,2408,9780471590200,Introduction to Cross Systems Product,1,83.74,83.74
40764,1,2409,9780134979182,Introduction to Interoperable Multidatabase Systems,3,79.0,237.0
40764,2,2410,9780801844928,Advances in computer methods for systematic biology,1,81.37,81.37
40764,3,2411,9783540441229,Conceptual modeling for new information systems technologies,2,83.74,167.48
40765,1,2412,9784274902239,Formal ontology in information systems,1,79.0,79.0
40765,2,2413,9781583473740,Db2 10.5 - Implementation and Exploitation,2,81.37,162.74
40765,3,2414,9781583812198,Astronomical data analysis software and systems XV,3,83.74,251.22
40766,1,2415,9780471580294,Advanced VSE Systems Programming Techniques,2,79.0,158.0
40766,2,2416,9782225756696,"Systèmes, organisations, bases de données",3,81.37,244.11
40766,3,2417,9780946377008,Succeeding with data base systems,1,83.74,83.74
40767,1,2418,9780313277504,Journalism for the 21st century,3,79.0,237.0
40767,2,2419,9780003751154,Collins COBUILD English dictionary for advanced learners,1,81.37,81.37
40767,3,2420,9780442239947,Evaluating data base management systems,2,83.74,167.48
40768,1,2421,9780471810513,Systems Design for Data Protection,1,79.0,79.0
40768,2,2422,9783540393894,Conceptual modeling of information systems,2,81.37,162.74
40768,3,2423,9780574210807,Computer systems organization and programming,3,83.74,251.22
40769,1,2424,9780803123427,1996 Annual Book of Astm Standards: Section 14 : General Methods and Instrumentation,2,79.0,158.0
40769,2,2425,9780534149703,4 Software Tools,3,81.37,244.11
40769,3,2426,9780128043578,Data mining,1,83.74,83.74
40770,1,2427,9780672484360,The Best Book of OS/2 Data Base Management,3,79.0,237.0
40770,2,2428,9781590474068,SAS 9.1 output delivery system,1,81.37,81.37
40770,3,2429,9780894351082,Planning techniques for systems management,2,83.74,167.48
40771,1,2430,9781556150234,R:base system V,1,79.0,79.0
40771,2,2431,9782866017316,Networking and Information Systems Journal,2,81.37,162.74
40771,3,2432,9780894350689,Information resource/data dictionary systems,3,83.74,251.22
40772,1,2433,9780132042895,Developing a data dictionary system,2,79.0,158.0
40772,2,2434,9780769515762,Proceedings of the Seventh IEEE International Workshop on Object-Oriented Real-Time Dependable Systems (WORDS 2002),3,81.37,244.11
40772,3,2435,9780745806983,Information storage and retrieval systems,1,83.74,83.74
40773,1,2436,9781590472187,SAS 9.1 output delivery system,3,79.0,237.0
40773,2,2437,9783528053864,Modeling of dynamic object systems,1,81.37,81.37
40773,3,2438,9780595285303,System Administration Guide Basic Administration,2,83.74,167.48
40774,1,2439,9780818620812,"Reliable Distributed Systems, 9th",1,79.0,79.0
40774,2,2440,9780835712231,Update synchronization in multiaccess systems,2,81.37,162.74
40774,3,2441,9780760049273,dBASE Systems Management and Design,3,83.74,251.22
40775,1,2442,9782708102293,L' organisation des données d'un système,2,79.0,158.0
40775,2,2443,9780673460776,Building systems with dBASE IV,3,81.37,244.11
40775,3,2444,9780273034544,Project Management for Information Systems,1,83.74,83.74
40776,1,2445,9780738434773,IBM zEnterprise system technical guide,3,79.0,237.0
40776,2,2446,9781605662787,Innovations in information systems modeling,1,81.37,81.37
40776,3,2447,9780738434308,IBM System Storage Data Encryption,2,83.74,167.48
40777,1,2448,9780772948168,Ontario structure inspection management system (OSIMS),1,79.0,79.0
40777,2,2449,9789275123850,The regulation of privacy and data protection in the use of electronic health information,2,81.37,162.74
40777,3,2450,9781555441487,"System 2000 DBMS, [Sperry 1100 series computers]",3,83.74,251.22
40778,1,2451,9788171546848,The Bihar geographic information system,2,79.0,158.0
40778,2,2452,9781280264757,Data Engineering,3,81.37,244.11
40778,3,2453,9783642194610,Web Data Mining,1,83.74,83.74
40779,1,2454,9783642688539,Concepts for Distributed Systems Design,3,79.0,237.0
40779,2,2455,9781580258593,Output Delivery System: The Basics,1,81.37,81.37
40779,3,2456,9780660596655,Capitalization of data in the PARIS system,2,83.74,167.48
40780,1,2457,9780070052031,Sybase and client/server computing,1,79.0,79.0
40780,2,2458,9781461527961,A Practitioner's handbook for real-time analysis,2,81.37,162.74
40780,3,2459,9780874551327,Compute!'s quick & easy guide to R:BASE system V,3,83.74,251.22
40781,1,2460,9781461511496,Mining Spatio-Temporal Information Systems,2,79.0,158.0
40781,2,2461,9789061322825,Automated aggregation of geographic objects,3,81.37,244.11
40781,3,2462,9783540199120,Persistent object systems,1,83.74,83.74
40782,1,2463,9783816734475,ICONDA communication format,3,79.0,237.0
40782,2,2464,9783319087290,Rough Sets and Intelligent Systems Paradigms,1,81.37,81.37
40782,3,2465,9783816703419,ICONDA communication format,2,83.74,167.48
40783,1,2466,9783642346002,Network and System Security,1,79.0,79.0
40783,2,2467,9783810722256,Data base management systems,2,81.37,162.74
40783,3,2468,9780471416562,Data Engineering,3,83.74,251.22
40784,1,2469,9783319083261,Foundations of Intelligent Systems,2,79.0,158.0
40784,2,2470,9783540359715,Flexible and efficient information handling,3,81.37,244.11
40784,3,2471,9783540205449,Learning classifier systems,1,83.74,83.74
40785,1,2472,9781846283826,Information Systems Reengineering and Integration,3,79.0,237.0
40785,2,2473,9780748407583,Philosophical Issues In Information Systems,1,81.37,81.37
40785,3,2474,9780387785776,Information Systems Development,2,83.74,167.48
40786,1,2475,9780887361944,SCIL 1987,1,79.0,79.0
40786,2,2476,9783540236092,Semantics of a networked world,2,81.37,162.74
40786,3,2477,9789264052659,The OECD STAN database for industrial analysis =,3,83.74,251.22
40787,1,2478,9789289490276,The DAFNE food classification system,2,79.0,158.0
40787,2,2479,9780792378068,Information systems concepts,3,81.37,244.11
40787,3,2480,9780738435275,IBM system storage DS Storage Manager,1,83.74,83.74
40788,1,2481,9780851573632,Online information retrieval systems,3,79.0,237.0
40788,2,2482,9783540198000,Persistent object systems,1,81.37,81.37
40788,3,2483,9781614998273,Fuzzy systems and data mining III,2,83.74,167.48
40789,1,2484,9780442010751,Engineering information management systems,1,79.0,79.0
40789,2,2485,9783540321279,Advanced Information Systems Engineering,2,81.37,162.74
40789,3,2486,9780837177175,Information systems and networks,3,83.74,251.22
40790,1,2487,9781430238324,Expert Oracle and Java security,2,79.0,158.0
40790,2,2488,9780720404593,Modelling in data base management systems,3,81.37,244.11
40790,3,2489,9781785284809,Advanced Oracle PL/SQL Developer's Guide - Second Edition,1,83.74,83.74
40791,1,2490,9783540433583,Recent advances in visual information systems,3,79.0,237.0
40791,2,2491,9781883187033,The regional performance benchmarks system,1,81.37,81.37
40791,3,2492,9780835712118,Performance evaluation of data base systems,2,83.74,167.48
40792,1,2493,9780471878957,Audit and Control of Systems Software,1,79.0,79.0
40792,2,2494,9783642069703,"Data Quality
            
                DataCentric Systems and Applications",2,81.37,162.74
40792,3,2495,9780769513683,20th IEEE Symposium on Reliable Distributed Systems,3,83.74,251.22
40793,1,2496,9780124438750,Knowledge-Based Systems Techniques and Applications (4-Volume Set),2,79.0,158.0
40793,2,2497,9780724804313,Fourth Generation Data,3,81.37,244.11
40793,3,2498,9780780330399,Proceedings,1,83.74,83.74
40794,1,2499,9783540001300,XML-based data management and multimedia engineering--EDBT 2002,3,79.0,237.0
40794,2,2500,9781586034689,Formal ontology in information systems,1,81.37,81.37
40794,3,2501,9780471276128,A relational data base management system,2,83.74,167.48
40795,1,2502,9780769519555,22nd International Symposium on Reliable Distributed Systems,1,79.0,79.0
40795,2,2503,9781847193629,ASP.NET 3.5 content management system development,2,81.37,162.74
40795,3,2504,9780880222822,R:BASE System V user's guide,3,83.74,251.22
40796,1,2505,9780912677125,System design guide featuring dBASE II,2,79.0,158.0
40796,2,2506,9783540769927,Web information systems engineering-- WISE 2007,3,81.37,244.11
40796,3,2507,9782760705227,Systèmes d'information de l'entreprise,1,83.74,83.74
40797,1,2508,9780792397489,Resource management for distributed multimedia systems,3,79.0,237.0
40797,2,2509,9780889870758,1989 software catalogue,1,81.37,81.37
40797,3,2510,9783031011436,iRODS primer,2,83.74,167.48
40798,1,2511,9783540556169,The Next generation of information systems,1,79.0,79.0
40798,2,2512,9780858891135,Design of computer-based information systems,2,81.37,162.74
40798,3,2513,9781599040561,Reference Modeling for Business Systems Analysis,3,83.74,251.22
40799,1,2514,9781599040554,Reference Modeling for Business Systems Analysis,2,79.0,158.0
40799,2,2515,9783540300175,Web information systems engineering,3,81.37,244.11
40799,3,2516,9780818675058,First IFCIS International Conference on Cooperative Information Systems,1,83.74,83.74
40800,1,2517,9780697153494,Management information systems casebook with applications,3,79.0,237.0
40800,2,2518,9780818680496,Data management systems,1,81.37,81.37
40800,3,2519,9780769501017,Object-oriented Real-time Dependable Systems,2,83.74,167.48
40801,1,2520,9780830629787,R:base system V and 5000,1,79.0,79.0
40801,2,2521,9781555441777,System 2000 introductory guide for SAS software users,2,81.37,162.74
40801,3,2522,9783540442226,Engineering and deployment of cooperative information systems,3,83.74,251.22
40802,1,2523,9783899369632,Management of data quality in enterprise resource planning systems,2,79.0,158.0
40802,2,2524,9783662495339,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXV,3,81.37,244.11
40802,3,2525,9789280311532,An efficiency-based management information system,1,83.74,83.74
40803,1,2526,9780131959910,Data base management systems in business,3,79.0,237.0
40803,2,2527,9783642429941,Benchmarking Transaction and Analytical Processing Systems,1,81.37,81.37
40803,3,2528,9789170322686,Performance issues in distributed computing systems,2,83.74,167.48
40804,1,2529,9780884053392,Interactive decision oriented data base systems,1,79.0,79.0
40804,2,2530,9783642390876,Foundations of Health Information Engineering and Systems,2,81.37,162.74
40804,3,2531,9780738497235,IBM System Storage N Series Snapmirror,3,83.74,251.22
40805,1,2532,9783319111124,Web Reasoning and Rule Systems,2,79.0,158.0
40805,2,2533,9780324665277,Building Accounting Systems Using Access 2007,3,81.37,244.11
40805,3,2534,9783642353314,Transactions on Large-Scale Data- and Knowledge-Centered Systems VII,1,83.74,83.74
40806,1,2535,9781138063488,Intelligent Systems for Smart Grid,3,79.0,237.0
40806,2,2536,9783662457146,Transactions on Large-Scale Data- and Knowledge-Centered Systems XIV,1,81.37,81.37
40806,3,2537,9783540544500,Catalogue of distributed file/operating systems,2,83.74,167.48
40807,1,2538,9782040116286,Bases de données et systèmes relationnels,1,79.0,79.0
40807,2,2539,9783540121169,Distributed Systems - Architecture and Implementation,2,81.37,162.74
40807,3,2540,9780731518630,Agricultural systems of Papua New Guinea working paper,3,83.74,251.22
40808,1,2541,9780471138846,Design of library automation systems,2,79.0,158.0
40808,2,2542,9781576103968,MCSE SQL 7 System Administration Prep and Cram Pack,3,81.37,244.11
40808,3,2543,9783642280337,Eternal Systems,1,83.74,83.74
40809,1,2544,9783540465645,Foundations of information and knowledge systems,3,79.0,237.0
40809,2,2545,9781565920804,4.4BSD System Manager's Manual (Smm),1,81.37,81.37
40809,3,2546,9788301035228,Software for data bases in teleprocessing systems,2,83.74,167.48
40810,1,2547,9780477067775,Our national landscapes,1,79.0,79.0
40810,2,2548,9780738489667,Experiences With Oracle® 10gr2 Solutions on Linux for IBM System Z,2,81.37,162.74
40810,3,2549,9780738432724,IBM System Storage N Series A-SIS deduplication,3,83.74,251.22
