purchase_order_id,line_no,product_id,product_barcode,product_name,quantity,purchase_price,line_amount
20233,6,2445,9780738434773,IBM zEnterprise system technical guide,14,48.98,685.72
20233,7,2446,9781605662787,Innovations in information systems modeling,18,50.56,910.08
20233,8,2447,9780738434308,IBM System Storage Data Encryption,22,45.82,1008.04
20233,9,2448,9780772948168,Ontario structure inspection management system (OSIMS),26,47.4,1232.4
20233,10,2449,9789275123850,The regulation of privacy and data protection in the use of electronic health information,30,48.98,1469.4
20234,1,2450,9781555441487,"System 2000 DBMS, [Sperry 1100 series computers]",19,47.4,900.6
20234,2,2451,9788171546848,The Bihar geographic information system,23,48.98,1126.54
20234,3,2452,9781280264757,Data Engineering,27,50.56,1365.12
20234,4,2453,9783642194610,Web Data Mining,31,45.82,1420.42
20234,5,2454,9783642688539,Concepts for Distributed Systems Design,35,47.4,1659.0
20234,6,2455,9781580258593,Output Delivery System: The Basics,15,48.98,734.7
20234,7,2456,9780660596655,Capitalization of data in the PARIS system,19,50.56,960.64
20234,8,2457,9780070052031,Sybase and client/server computing,23,45.82,1053.86
20234,9,2458,9781461527961,A Practitioner's handbook for real-time analysis,27,47.4,1279.8
20234,10,2459,9780874551327,Compute!'s quick & easy guide to R:BASE system V,31,48.98,1518.38
20235,1,2460,9781461511496,Mining Spatio-Temporal Information Systems,20,47.4,948.0
20235,2,2461,9789061322825,Automated aggregation of geographic objects,24,48.98,1175.52
20235,3,2462,9783540199120,Persistent object systems,28,50.56,1415.68
20235,4,2463,9783816734475,ICONDA communication format,32,45.82,1466.24
20235,5,2464,9783319087290,Rough Sets and Intelligent Systems Paradigms,36,47.4,1706.4
20235,6,2465,9783816703419,ICONDA communication format,16,48.98,783.68
20235,7,2466,9783642346002,Network and System Security,20,50.56,1011.2
20235,8,2467,9783810722256,Data base management systems,24,45.82,1099.68
20235,9,2468,9780471416562,Data Engineering,28,47.4,1327.2
20235,10,2469,9783319083261,Foundations of Intelligent Systems,32,48.98,1567.36
20236,1,2470,9783540359715,Flexible and efficient information handling,16,47.4,758.4
20236,2,2471,9783540205449,Learning classifier systems,20,48.98,979.6
20236,3,2472,9781846283826,Information Systems Reengineering and Integration,24,50.56,1213.44
20236,4,2473,9780748407583,Philosophical Issues In Information Systems,28,45.82,1282.96
20236,5,2474,9780387785776,Information Systems Development,32,47.4,1516.8
20236,6,2475,9780887361944,SCIL 1987,12,48.98,587.76
20236,7,2476,9783540236092,Semantics of a networked world,16,50.56,808.96
20236,8,2477,9789264052659,The OECD STAN database for industrial analysis =,20,45.82,916.4
20236,9,2478,9789289490276,The DAFNE food classification system,24,47.4,1137.6
20236,10,2479,9780792378068,Information systems concepts,28,48.98,1371.44
20237,1,2480,9780738435275,IBM system storage DS Storage Manager,17,47.4,805.8
20237,2,2481,9780851573632,Online information retrieval systems,21,48.98,1028.58
20237,3,2482,9783540198000,Persistent object systems,25,50.56,1264.0
20237,4,2483,9781614998273,Fuzzy systems and data mining III,29,45.82,1328.78
20237,5,2484,9780442010751,Engineering information management systems,33,47.4,1564.2
20237,6,2485,9783540321279,Advanced Information Systems Engineering,13,48.98,636.74
20237,7,2486,9780837177175,Information systems and networks,17,50.56,859.52
20237,8,2487,9781430238324,Expert Oracle and Java security,21,45.82,962.22
20237,9,2488,9780720404593,Modelling in data base management systems,25,47.4,1185.0
20237,10,2489,9781785284809,Advanced Oracle PL/SQL Developer's Guide - Second Edition,29,48.98,1420.42
20238,1,2490,9783540433583,Recent advances in visual information systems,18,47.4,853.2
20238,2,2491,9781883187033,The regional performance benchmarks system,22,48.98,1077.56
20238,3,2492,9780835712118,Performance evaluation of data base systems,26,50.56,1314.56
20238,4,2493,9780471878957,Audit and Control of Systems Software,30,45.82,1374.6
20238,5,2494,9783642069703,"Data Quality
            
                DataCentric Systems and Applications",34,47.4,1611.6
20238,6,2495,9780769513683,20th IEEE Symposium on Reliable Distributed Systems,14,48.98,685.72
20238,7,2496,9780124438750,Knowledge-Based Systems Techniques and Applications (4-Volume Set),18,50.56,910.08
20238,8,2497,9780724804313,Fourth Generation Data,22,45.82,1008.04
20238,9,2498,9780780330399,Proceedings,26,47.4,1232.4
20238,10,2499,9783540001300,XML-based data management and multimedia engineering--EDBT 2002,30,48.98,1469.4
20239,1,2500,9781586034689,Formal ontology in information systems,19,47.4,900.6
20239,2,2501,9780471276128,A relational data base management system,23,48.98,1126.54
20239,3,2502,9780769519555,22nd International Symposium on Reliable Distributed Systems,27,50.56,1365.12
20239,4,2503,9781847193629,ASP.NET 3.5 content management system development,31,45.82,1420.42
20239,5,2504,9780880222822,R:BASE System V user's guide,35,47.4,1659.0
20239,6,2505,9780912677125,System design guide featuring dBASE II,15,48.98,734.7
20239,7,2506,9783540769927,Web information systems engineering-- WISE 2007,19,50.56,960.64
20239,8,2507,9782760705227,Systèmes d'information de l'entreprise,23,45.82,1053.86
20239,9,2508,9780792397489,Resource management for distributed multimedia systems,27,47.4,1279.8
20239,10,2509,9780889870758,1989 software catalogue,31,48.98,1518.38
20240,1,2510,9783031011436,iRODS primer,20,47.4,948.0
20240,2,2511,9783540556169,The Next generation of information systems,24,48.98,1175.52
20240,3,2512,9780858891135,Design of computer-based information systems,28,50.56,1415.68
20240,4,2513,9781599040561,Reference Modeling for Business Systems Analysis,32,45.82,1466.24
20240,5,2514,9781599040554,Reference Modeling for Business Systems Analysis,36,47.4,1706.4
20240,6,2515,9783540300175,Web information systems engineering,16,48.98,783.68
20240,7,2516,9780818675058,First IFCIS International Conference on Cooperative Information Systems,20,50.56,1011.2
20240,8,2517,9780697153494,Management information systems casebook with applications,24,45.82,1099.68
20240,9,2518,9780818680496,Data management systems,28,47.4,1327.2
20240,10,2519,9780769501017,Object-oriented Real-time Dependable Systems,32,48.98,1567.36
20241,1,2520,9780830629787,R:base system V and 5000,16,47.4,758.4
20241,2,2521,9781555441777,System 2000 introductory guide for SAS software users,20,48.98,979.6
20241,3,2522,9783540442226,Engineering and deployment of cooperative information systems,24,50.56,1213.44
20241,4,2523,9783899369632,Management of data quality in enterprise resource planning systems,28,45.82,1282.96
20241,5,2524,9783662495339,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXV,32,47.4,1516.8
20241,6,2525,9789280311532,An efficiency-based management information system,12,48.98,587.76
20241,7,2526,9780131959910,Data base management systems in business,16,50.56,808.96
20241,8,2527,9783642429941,Benchmarking Transaction and Analytical Processing Systems,20,45.82,916.4
20241,9,2528,9789170322686,Performance issues in distributed computing systems,24,47.4,1137.6
20241,10,2529,9780884053392,Interactive decision oriented data base systems,28,48.98,1371.44
20242,1,2530,9783642390876,Foundations of Health Information Engineering and Systems,17,47.4,805.8
20242,2,2531,9780738497235,IBM System Storage N Series Snapmirror,21,48.98,1028.58
20242,3,2532,9783319111124,Web Reasoning and Rule Systems,25,50.56,1264.0
20242,4,2533,9780324665277,Building Accounting Systems Using Access 2007,29,45.82,1328.78
20242,5,2534,9783642353314,Transactions on Large-Scale Data- and Knowledge-Centered Systems VII,33,47.4,1564.2
20242,6,2535,9781138063488,Intelligent Systems for Smart Grid,13,48.98,636.74
20242,7,2536,9783662457146,Transactions on Large-Scale Data- and Knowledge-Centered Systems XIV,17,50.56,859.52
20242,8,2537,9783540544500,Catalogue of distributed file/operating systems,21,45.82,962.22
20242,9,2538,9782040116286,Bases de données et systèmes relationnels,25,47.4,1185.0
20242,10,2539,9783540121169,Distributed Systems - Architecture and Implementation,29,48.98,1420.42
20243,1,2540,9780731518630,Agricultural systems of Papua New Guinea working paper,18,47.4,853.2
20243,2,2541,9780471138846,Design of library automation systems,22,48.98,1077.56
20243,3,2542,9781576103968,MCSE SQL 7 System Administration Prep and Cram Pack,26,50.56,1314.56
20243,4,2543,9783642280337,Eternal Systems,30,45.82,1374.6
20243,5,2544,9783540465645,Foundations of information and knowledge systems,34,47.4,1611.6
20243,6,2545,9781565920804,4.4BSD System Manager's Manual (Smm),14,48.98,685.72
20243,7,2546,9788301035228,Software for data bases in teleprocessing systems,18,50.56,910.08
20243,8,2547,9780477067775,Our national landscapes,22,45.82,1008.04
20243,9,2548,9780738489667,Experiences With Oracle® 10gr2 Solutions on Linux for IBM System Z,26,47.4,1232.4
20243,10,2549,9780738432724,IBM System Storage N Series A-SIS deduplication,30,48.98,1469.4
20244,1,2550,9780769526775,25th IEEE Symposium on Reliable Distributed Systems,19,47.4,900.6
20244,2,2551,9780769505442,Proceedings: the 19th IEEE Symposium on Reliable Distributed Systems,23,48.98,1126.54
20244,3,2552,9780070410312,The object-oriented enterprise,27,50.56,1365.12
20244,4,2553,9780720407198,The ANSI/SPARC DBMS model,31,45.82,1420.42
20244,5,2554,9783642400698,Transactions on Large-Scale Data- and Knowledge-Centered Systems IX,35,47.4,1659.0
20244,6,2555,9783662491751,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXIII,15,48.98,734.7
20244,7,2556,9783662478042,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXI,19,50.56,960.64
20244,8,2557,9780819408167,Image storage and retrieval systems,23,45.82,1053.86
20244,9,2558,9783642346255,Foundations of Intelligent Systems,27,47.4,1279.8
20244,10,2559,9783540461050,Advances in object-oriented information systems,31,48.98,1518.38
20245,1,2560,9781590479346,SAS/ACCESS 9.2 interface to system 2000,20,47.4,948.0
20245,2,2561,9783031610561,Advanced Information Systems Engineering,24,48.98,1175.52
20245,3,2562,9780134897257,Object-Oriented Software Engineering,28,50.56,1415.68
20245,4,2563,9783642219160,Foundations of Intelligent Systems,32,45.82,1466.24
20245,5,2564,9780894350535,Data base management systems for the eighties,36,47.4,1706.4
20245,6,2565,9783540360483,Transactions on computational systems biology V,16,48.98,783.68
20245,7,2566,9780738431604,IBM Enterprise content management and system storage solutions,20,50.56,1011.2
20245,8,2567,9783540410218,Cooperative information systems,24,45.82,1099.68
20245,9,2568,9780080503936,Designing data-intensive Web applications,28,47.4,1327.2
20245,10,2569,9780792346715,Integrated approach to environmental data management systems,32,48.98,1567.36
20246,1,2570,9780818622052,International Workshop on Interoperability in Multidatabase Systems,16,47.4,758.4
20246,2,2571,9781608455089,Search-based applications,20,48.98,979.6
20246,3,2572,9781567500271,Human Factors in Information Systems,24,50.56,1213.44
20246,4,2573,9780471567400,ORACLE,28,45.82,1282.96
20246,5,2574,9781558607453,System architecture with XML,32,47.4,1516.8
20246,6,2575,9783861112167,Task-based security for knowledge base systems,12,48.98,587.76
20246,7,2576,9780273087946,Automatic refinement of expert system knowledge bases,16,50.56,808.96
20246,8,2577,9780818680342,Ninth Euromicro Workshop on Real Time Systems,20,45.82,916.4
20246,9,2578,9783662459461,Transactions on Large-Scale Data- and Knowledge-Centered Systems XVI,24,47.4,1137.6
20246,10,2579,9788672690286,Muzejski informacioni sistem Srbije =,28,48.98,1371.44
20247,1,2580,9781590471630,Quick results with the output delivery system,17,47.4,805.8
20247,2,2581,9780889367289,The MIBIS manual,21,48.98,1028.58
20247,3,2582,9788374933452,Information systems architecture and technology,25,50.56,1264.0
20247,4,2583,9781591402657,Multimedia systems and content-based image retrieval,29,45.82,1328.78
20247,5,2584,9781138408456,Expanding a Digital Content Management System,33,47.4,1564.2
20247,6,2585,9783662534151,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXVII,13,48.98,636.74
20247,7,2586,9781608453764,Access control in data management systems,17,50.56,859.52
20247,8,2587,9783642387869,Advances in Brain Inspired Cognitive Systems,21,45.82,962.22
20247,9,2588,9780738490762,Systems programmer's guide to resource recovery services (RRS),25,47.4,1185.0
20247,10,2589,9780738435329,IBM System Storage b-type Multiprotocol Routing,29,48.98,1420.42
20248,1,2590,9783319049380,Foundations of Information and Knowledge Systems,18,47.4,853.2
20248,2,2591,9781589480957,ArcGIS 9.,22,48.98,1077.56
20248,3,2592,9780738434742,IBM system storage N series hardware guide,26,50.56,1314.56
20248,4,2593,9783540230977,Artificial immune systems,30,45.82,1374.6
20248,5,2594,9780738440170,IBM XIV storage system business continuity functions,34,47.4,1611.6
20248,6,2595,9783642291661,"Information Systems, Technology and Management",14,48.98,685.72
20248,7,2596,9783662457610,Transactions on Large-Scale Data- and Knowledge-Centered Systems XV,18,50.56,910.08
20248,8,2597,9781558601680,Implementing persistent object bases,22,45.82,1008.04
20248,9,2598,9780470060315,Cooperative control of distributed multi-agent systems,26,47.4,1232.4
20248,10,2599,9788272881077,Computers and conflict,30,48.98,1469.4
20249,1,2600,9780201416541,An Introduction to Information Engineering,19,47.4,900.6
20249,2,2601,9780315404717,A field study of natural language interaction,23,48.98,1126.54
20249,3,2602,9781586039233,Formal ontology in information systems,27,50.56,1365.12
20249,4,2603,9781607505341,Formal ontology in information systems,31,45.82,1420.42
20249,5,2604,9781557985569,An occupational information system for the 21st century,35,47.4,1659.0
20249,6,2605,9781441976307,Tilebased Geospatial Information Systems Principles And Practices,15,48.98,734.7
20249,7,2606,9787307082168,Guan li xin xi xi tong,19,50.56,960.64
20249,8,2607,9780738431574,IBM System Storage and Virtual File Manager,23,45.82,1053.86
20249,9,2608,9783540452423,Object-oriented information systems,27,47.4,1279.8
20249,10,2609,9780777871836,Swan Lake Forest Research Reserve geographic information system,31,48.98,1518.38
20250,1,2610,9780819419705,Digital Image Storage and Archiving Systems,20,47.4,948.0
20250,2,2611,9783540425243,Cooperative information systems,24,48.98,1175.52
20250,3,2612,9780720119718,Building information systems in the Islamic World,28,50.56,1415.68
20250,4,2613,9783540194026,Uncertainty and intelligent systems,32,45.82,1466.24
20250,5,2614,9780870949166,Manager's guide to expert systems using Guru,36,47.4,1706.4
20250,6,2615,9780309087117,Improving the design of the Scientists and Engineers Statistical Data System (SESTAT),16,48.98,783.68
20250,7,2616,9783540447511,Cooperative Information Systems,20,50.56,1011.2
20250,8,2617,9781441946157,Making Grids Work,24,45.82,1099.68
20250,9,2618,9780818684876,Technology of object-oriented languages and systems : TOOLS 25,28,47.4,1327.2
20250,10,2619,9781583470961,DB2 9 system administration for z/OS,32,48.98,1567.36
20251,1,2620,9783540000747,Flexible query answering systems,16,47.4,758.4
20251,2,2621,9783261041975,Ein System zur computergestützten Forschung in den Geisteswissenschaften,20,48.98,979.6
20251,3,2622,9783540346531,Advanced Information Systems Engineering,24,50.56,1213.44
20251,4,2623,9781583811245,Astronomical Data Analysis Software and Systems XI,28,45.82,1282.96
20251,5,2624,9781590478394,SAS 9.1.3 Output Delivery System,32,47.4,1516.8
20251,6,2625,9783598217937,"Documentation of Nordic art--design, bibliographies, databases",12,48.98,587.76
20251,7,2626,9783540681229,Foundations of Intelligent Systems,16,50.56,808.96
20251,8,2627,9783319261539,Flexible Query Answering Systems 2015,20,45.82,916.4
20251,9,2628,9783540258780,Foundations of intelligent systems,24,47.4,1137.6
20251,10,2629,9780818679476,"Proceedings of the second IFCIS International Conference on Cooperative Information Systems, CoopIS'97",28,48.98,1371.44
20252,1,2630,9783540898528,"Wireless networks, information processing and systems",17,47.4,805.8
20252,2,2631,9789635530380,Adatmodellezés a rendszerfejlesztésben,21,48.98,1028.58
20252,3,2632,9780738485980,Using Oracle Solutions on Linux for System z,25,50.56,1264.0
20252,4,2633,9783055012723,Engineering information in data bases and knowledge based systems,29,45.82,1328.78
20252,5,2634,9780851862194,An introduction to the management of laboratory data,33,47.4,1564.2
20252,6,2635,9780769510682,Sixth International Workshop on Object-Oriented Real-Time Dependable Systems,13,48.98,636.74
20252,7,2636,9780769519296,Object-oriented real-time dependable systems,17,50.56,859.52
20252,8,2637,9789022007044,CAB-CAIN Evaluation Project,21,45.82,962.22
20252,9,2638,9783540476634,Web Information Systems - WISE 2006 Workshops,25,47.4,1185.0
20252,10,2639,9783662497845,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXVI,29,48.98,1420.42
20253,1,2640,9783870971816,Wörterbuch der Daten- und Kommunikationstechnik,18,47.4,853.2
20253,2,2641,9783540304814,Web information systems - WISE 2004 workshops,22,48.98,1077.56
20253,3,2642,9783642028434,Dataspace: The Final Frontier,26,50.56,1314.56
20253,4,2643,9789513406233,On the handling of exceptions in information systems,30,45.82,1374.6
20253,5,2644,9783662467022,Transactions on Large-Scale Data- and Knowledge-Centered Systems XX,34,47.4,1611.6
20253,6,2645,9782891054096,Bases de données dans le développement de systèmes,14,48.98,685.72
20253,7,2646,9783540198970,Incompleteness and uncertainty in information systems,18,50.56,910.08
20253,8,2647,9783642121272,Multiple Classifier Systems,22,45.82,1008.04
20253,9,2648,9783662465615,Transactions on Large-Scale Data- and Knowledge-Centered Systems XIX,26,47.4,1232.4
20253,10,2649,9783642453144,Transactions on LargeScale Data and KnowledgeCentered Systems XII,30,48.98,1469.4
20254,1,2650,9783540260318,Natural Language Processing and Information Systems,19,47.4,900.6
20254,2,2651,9780810823785,User education for online systems in libraries,23,48.98,1126.54
20254,3,2652,9780833028709,Multifunctional information distribution system (MIDS) program case study,27,50.56,1365.12
20254,4,2653,9781098138790,Building Real-Time Analytics Systems,31,45.82,1420.42
20254,5,2654,9783642243554,ENTERprise Information Systems,35,47.4,1659.0
20254,6,2655,9783540698579,Natural Language and Information Systems,15,48.98,734.7
20254,7,2656,9780780394452,"Proceedings of the third workshop, 2005 IEEE Intelligent Data Acquisition and Advanced Computing Systems, Technology and Applications",19,50.56,960.64
20254,8,2657,9780819475053,Multimedia content access,23,45.82,1053.86
20254,9,2658,9783540851998,Web Information Systems Engineering Wise 2008 Workshops Proceedings,27,47.4,1279.8
20254,10,2659,9783642243516,ENTERprise Information Systems,31,48.98,1518.38
20255,1,2660,9780833001214,An introduction to the ISIS interactive information system,20,47.4,948.0
20255,2,2661,9783790818833,Rough sets in knowledge discovery 2,24,48.98,1175.52
20255,3,2662,9783642281471,Transactions On Largescale Data And Knowledgecentered Systems V,28,50.56,1415.68
20255,4,2663,9781461514411,Ontology-Based Query Processing for Global Information Systems,32,45.82,1466.24
20255,5,2664,9780444895073,Information system concepts,36,47.4,1706.4
20255,6,2665,9780873899178,"How to establish a document control system for compliance with ISO 9001:2015, ISO 13485:2016, and FDA requirements",16,48.98,783.68
20255,7,2666,9780738438283,Implementing IBM InfoSphere BigInsights on IBM System x,20,50.56,1011.2
20255,8,2667,9781586039806,Contextdriven Generation Of Specifications For Interactive Information Systems,24,45.82,1099.68
20255,9,2668,9780769502915,Proceedings of the 18th IEEE Symposium on Reliable Distributed Systems,28,47.4,1327.2
20255,10,2669,9781607641001,SAS 9.2 output delivery system user's guide,32,48.98,1567.36
20256,1,2670,9781402081422,Security and protection in information processing systems,16,47.4,758.4
20256,2,2671,9783540631071,Advanced information systems engineering,20,48.98,979.6
20256,3,2672,9780738488899,IBM system storage DR550 setup and implementation,24,50.56,1213.44
20256,4,2673,9781590591437,System Architecture with Bea Weblogic for the Cxo,28,45.82,1282.96
20256,5,2674,9783540760108,"OOIS '95, 1995 International Conference on Object Oriented Information Systems, 18-20 December 1995, Dublin",32,47.4,1516.8
20256,6,2675,9780738434551,TS7680 Deduplication ProtecTIER Gateway for System z.,12,48.98,587.76
20256,7,2676,9780444877062,Information systems,16,50.56,808.96
20256,8,2677,9782110001733,L' information automatisée,20,45.82,916.4
20256,9,2678,9783540650829,Flexible query answering systems,24,47.4,1137.6
20256,10,2679,9780792381174,"Parallel, object-oriented, and active knowledge base systems",28,48.98,1371.44
20257,1,2680,9783540876557,Hybrid artificial intelligence systems,17,47.4,805.8
20257,2,2681,9781475761344,"Parallel, Object-Oriented, and Active Knowledge Base Systems",21,48.98,1028.58
20257,3,2682,9780387535579,Information systems and artificial intelligence,25,50.56,1264.0
20257,4,2683,9780887389344,Information Retrieval Application Service Definition and Protocol Specification for Open Systems Interconnection: Abstract,29,45.82,1328.78
20257,5,2684,9783642553349,Web and Wireless Geographical Information Systems,33,47.4,1564.2
20257,6,2685,9781599945804,"SYSTEM 2000(R) V2 Basic, Multi-User(TM), QueX(TM), and Interface to CICS",13,48.98,636.74
20257,7,2686,9783896014351,Transaction services for knowledge base management systems,17,50.56,859.52
20257,8,2687,9783662556078,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXII,21,45.82,962.22
20257,9,2688,9780889861862,Intelligent information management systems,25,47.4,1185.0
20257,10,2689,9780818674778,Proceedings of the Fourth International Conference on Parallel and Distributed Information Systems,29,48.98,1420.42
20258,1,2690,9783642243585,ENTERprise Information Systems,18,47.4,853.2
20258,2,2691,9783642164712,Transport Systems Telematics 10th Conference Selected Papers,22,48.98,1077.56
20258,3,2692,9783319915623,Advanced Information Systems Engineering,26,50.56,1314.56
20258,4,2693,9780769538747,2009 Sixth Web Information Systems and Applications Conference,30,45.82,1374.6
20258,5,2694,9783540225645,Natural language processing and information systems,34,47.4,1611.6
20258,6,2695,9783540221609,Flexible query answering systems,14,48.98,685.72
20258,7,2696,9781555441685,"System 2000 QUEST language, release 11.6 under IBM OS and CMS",18,50.56,910.08
20258,8,2697,9780744900323,Journalism in the 21st century,22,45.82,1008.04
20258,9,2698,9780387076126,Data base systems,26,47.4,1232.4
20258,10,2699,9780387151960,"Datenbank-Systeme für Büro, Technik und Wissenschaft",30,48.98,1469.4
20259,1,2700,9781555441876,"Quick Reference Guide, Version 12",19,47.4,900.6
20259,2,2701,9780947568627,Information retrieval,23,48.98,1126.54
20259,3,2702,9783540209652,Foundations of information and knowledge systems,27,50.56,1365.12
20259,4,2703,9783540888727,On The Move To Meaningful Internet Systems Otm 2008,31,45.82,1420.42
20259,5,2704,9781435713512,Look Smarter Than You Are with Essbase System 9,35,47.4,1659.0
20259,6,2705,9789513835026,An analysis of online searching knowledge for intermediary systems,15,48.98,734.7
20259,7,2706,9783540422150,Advanced information systems engineering,19,50.56,960.64
20259,8,2707,9780738439129,Subsystem and transaction monitoring and tuning with DB2 11 for z/OS,23,45.82,1053.86
20259,9,2708,9783540705048,"Sharing Data, Information and Knowledge",27,47.4,1279.8
20259,10,2709,9783642223266,Natural Language Processing and Information Systems,31,48.98,1518.38
20260,1,2710,9783642023194,Hybrid Artificial Intelligence Systems,20,47.4,948.0
20260,2,2711,9788323336952,Deductive Systems and the Decidability Problem for Hybrid Logics,24,48.98,1175.52
20260,3,2712,9780941049078,Business rule concepts,28,50.56,1415.68
20260,4,2713,9783642452697,Transactions on Large-Scale Data- and Knowledge-Centered Systems XI,32,45.82,1466.24
20260,5,2714,9780819417107,Image and information systems,36,47.4,1706.4
20260,6,2715,9782726101124,Séminaire Langage d'analyse et de conception des systèmes d'information automatisés,16,48.98,783.68
20260,7,2716,9780769538266,2009 28th IEEE International Symposium on Reliable Distributed Systems,20,50.56,1011.2
20260,8,2717,9780835713412,"Query processing techniques for distributed, relational data base systems",24,45.82,1099.68
20260,9,2718,9780738437422,"DB2 10 for Linux on System Z using z/VM V6.2, single system image clusters and live guest relocation",28,47.4,1327.2
20260,10,2719,9783642310959,Advanced Information Systems Engineering,32,48.98,1567.36
20261,1,2720,9781850322566,Introducing C [plus plus],16,47.4,758.4
20261,2,2721,9781580251242,SAS/ACCESS(R) Interface to System R/3,20,48.98,979.6
20261,3,2722,9783662463352,Transactions on large-scale data- and knowledge-centered systems XVII,24,50.56,1213.44
20261,4,2723,9783642130939,Advanced information systems engineering,28,45.82,1282.96
20261,5,2724,9785201110994,Компьютерные базы данных в ботанических исследованиях,32,47.4,1516.8
20261,6,2725,9780471853831,Technical report on the IDMS/R systems desk reference,12,48.98,587.76
20261,7,2726,9783642165153,Web Information Systems and Mining,16,50.56,808.96
20261,8,2727,9780885860005,Informatique et information : la conception des systèmes d'information,20,45.82,916.4
20261,9,2728,9780897910835,Proceedings,24,47.4,1137.6
20261,10,2729,9783642226021,Digital Enterprise and Information Systems,28,48.98,1371.44
20262,1,2730,9781565500938,Be Your Own Therapist,17,47.4,805.8
20262,2,2731,9783642130328,Trends in applied intelligent systems,21,48.98,1028.58
20262,3,2732,9789810222406,"Information systems, correctness and reusability",25,50.56,1264.0
20262,4,2733,9780818692185,Seventeenth IEEE Symposium on Reliable Distributed Systems,29,45.82,1328.78
20262,5,2734,9780835712217,Automatic transaction decomposition in a distributed CODASYL prototype system,33,47.4,1564.2
20262,6,2735,9781880843178,Parallel and distributed computing systems,13,48.98,636.74
20262,7,2736,9780470973912,Dynamic modelling and predictive control in solid oxide fuel cells,17,50.56,859.52
20262,8,2737,9780898743739,"RISS, a relational data base management system for minicomputers",21,45.82,962.22
20262,9,2738,9780833015150,The RAND Metadata Management System (RMMS),25,47.4,1185.0
20262,10,2739,9780201622133,FileMaker Pro 2.0 for Windows,29,48.98,1420.42
20263,1,2740,9783642375743,Transactions on Large-Scale Data- and Knowledge-Centered Systems VIII,18,47.4,853.2
20263,2,2741,9780130200914,Software Engineering With Oracle,22,48.98,1077.56
20263,3,2742,9783540605843,Information systems and data management,26,50.56,1314.56
20263,4,2743,9783658157272,Analyzing Time Interval Data,30,45.82,1374.6
20263,5,2744,9780818665752,"IEEE 13th Symposium on Reliable Distributed Systems, 1994",34,47.4,1611.6
20263,6,2745,9780818671531,"Reliable Distributed Systems, 14th Symposium on (SRDS-14)",14,48.98,685.72
20263,7,2746,9780769506166,Fifth International Workshop on Object-Oriented Real-Time Dependable Systems,18,50.56,910.08
20263,8,2747,9783642230738,Transactions on Large-Scale Data- and Knowledge-Centered Systems III,22,45.82,1008.04
20263,9,2748,9783642021435,Advanced Information Systems Engineering 21st International Conference Proceedings,26,47.4,1232.4
20263,10,2749,9783642138027,Hybrid artificial intelligence systems,30,48.98,1469.4
20264,1,2750,9783540454311,Next generation information technologies and systems,19,47.4,900.6
20264,2,2751,9783642140549,Information Processing And Management Of Uncertainty In Knowledgebased Systems,23,48.98,1126.54
20264,3,2752,9783642169489,On The Move To Meaningful Internet Systems Otm 2010,27,50.56,1365.12
20264,4,2753,9783540317821,Foundations of Information and Knowledge Systems,31,45.82,1420.42
20264,5,2754,9783540659655,Foundations of intelligent systems,35,47.4,1659.0
20264,6,2755,9783540346388,Flexible query answering systems,15,48.98,734.7
20264,7,2756,9783642041242,Foundations of Intelligent Systems,19,50.56,960.64
20264,8,2757,9780889862074,Intelligent information management systems,23,45.82,1053.86
20264,9,2758,9783642163593,"Advances in Production Management Systems. New Challenges, New Approaches",27,47.4,1279.8
20264,10,2759,9780071345019,Solaris System Administrator All in One Certification Exam Guide,31,48.98,1518.38
20265,1,2760,9783319116976,Network and System Security,20,47.4,948.0
20265,2,2761,9780738486765,Getting started with DB2 Web Query for system i,24,48.98,1175.52
20265,3,2762,9780769503844,"1999 IFCIS International Conference on Cooperative Information Systems, CoopIS'99",28,50.56,1415.68
20265,4,2763,9780720404630,Systems for large data bases,32,45.82,1466.24
20265,5,2764,9783662485675,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXII,36,47.4,1706.4
20265,6,2765,9780720428049,Data Base Management Systems: Proceedings of the SHARE Working Conference,16,48.98,783.68
20265,7,2766,9783662485668,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXII,20,50.56,1011.2
20265,8,2767,9780921836988,Advances in computer cybernetics,24,45.82,1099.68
20265,9,2768,9783642044083,Web Information Systems Engineering - WISE 2009,28,47.4,1327.2
20265,10,2769,9781590471692,SAS/ACCESS 9.1 Interface To System 2000,32,48.98,1567.36
20266,1,2770,9780321397966,Inside SQL Server 2005 Tools (Microsoft Windows Server System Series),16,47.4,758.4
20266,2,2771,9780727918703,Managing your patients' data in the neonatal and pediatric ICU,20,48.98,979.6
20266,3,2772,9783528035884,Display generation and management systems (DGMS) for interactive business applications,24,50.56,1213.44
20266,4,2773,9783319738048,On the Move to Meaningful Internet Systems. OTM 2017 Workshops,28,45.82,1282.96
20266,5,2774,9780792385271,Distributed applications and interoperable systems II,32,47.4,1516.8
20266,6,2775,9783540221517,Advanced information systems engineering,12,48.98,587.76
20266,7,2776,9780810369092,Encyclopedia of health information sources,16,50.56,808.96
