store_id,product_id,product_barcode,product_name,stock_qty,safety_stock_qty
1,2981,9783540236641,On the move to meaningful Internet systems 2004,67,13
2,2981,9783540236641,On the move to meaningful Internet systems 2004,105,21
1,2982,9781880446546,Proceedings of the Usenix Symposium on Experiences With Distributed and Multiprocessor Systems (Sedms IV),74,14
2,2982,9781880446546,Proceedings of the Usenix Symposium on Experiences With Distributed and Multiprocessor Systems (Sedms IV),110,22
1,2983,9783642251054,On the Move to Meaningful Internet Systems OTM 2011 Lecture Notes in Computer Science,81,16
2,2983,9783642251054,On the Move to Meaningful Internet Systems OTM 2011 Lecture Notes in Computer Science,115,23
1,2984,9781583817032,Astronomical data analysis software and systems XVIII,88,17
2,2984,9781583817032,Astronomical data analysis software and systems XVIII,120,24
1,2985,9780769506104,Second International Workshop on Advanced Issues of E-Commerce and Web-Based Information Systems/Wecwis 2000,95,19
2,2985,9780769506104,Second International Workshop on Advanced Issues of E-Commerce and Web-Based Information Systems/Wecwis 2000,125,25
1,2986,9789251044544,"The European soil information system : proceedings of a Technical Consultation, Rome, Italy, 2-3 September 1999",102,20
2,2986,9789251044544,"The European soil information system : proceedings of a Technical Consultation, Rome, Italy, 2-3 September 1999",130,26
1,2987,9783642292163,Global Trends in Information Systems and Software Applications,109,21
2,2987,9783642292163,Global Trends in Information Systems and Software Applications,135,27
1,2988,9780387727721,The Web Resource Space Model (Web Information Systems Engineering and Internet Technologies Book Series 4),116,23
2,2988,9780387727721,The Web Resource Space Model (Web Information Systems Engineering and Internet Technologies Book Series 4),140,28
1,2989,9781555441616,"Changes and enhancements to System 2000 software, release 5.0 for Unisys 1100 and 2200 series computers",123,24
2,2989,9781555441616,"Changes and enhancements to System 2000 software, release 5.0 for Unisys 1100 and 2200 series computers",145,29
1,2990,9781576104170,Access 2000 client/server solutions,130,26
2,2990,9781576104170,Access 2000 client/server solutions,150,30
1,2991,9780805820270,The CHILDES project,137,27
2,2991,9780805820270,The CHILDES project,155,31
1,2992,9783642229695,Enabling Real-Time Business Intelligence,144,28
2,2992,9783642229695,Enabling Real-Time Business Intelligence,160,32
1,2993,9781786464712,Oracle Business Intelligence Enterprise Edition 12c - Second Edition: Build your organization's Business Intelligence system,151,30
2,2993,9781786464712,Oracle Business Intelligence Enterprise Edition 12c - Second Edition: Build your organization's Business Intelligence system,165,33
1,2994,9783642264016,Soft Computing in XML Data Management,158,31
2,2994,9783642264016,Soft Computing in XML Data Management,170,34
1,2995,9780080521435,XML for Data Architects,165,33
2,2995,9780080521435,XML for Data Architects,175,35
1,2996,9783319261386,On the Move to Meaningful Internet Systems : OTM 2015 Workshops : Confederated International Workshops,172,34
2,2996,9783319261386,On the Move to Meaningful Internet Systems : OTM 2015 Workshops : Confederated International Workshops,180,36
1,2997,9780769520544,9th Ieee International Workshop On Object-oriented Real-time Dependable Systems Words 2003 Fall,179,35
2,2997,9780769520544,9th Ieee International Workshop On Object-oriented Real-time Dependable Systems Words 2003 Fall,185,37
1,2998,9789251045169,Land Resources Information Systems in Asia (World Soil Resources Reports),186,37
2,2998,9789251045169,Land Resources Information Systems in Asia (World Soil Resources Reports),190,38
1,2999,9783540698609,"Security, Privacy, and Trust in Modern Data Management",193,38
2,2999,9783540698609,"Security, Privacy, and Trust in Modern Data Management",195,39
1,3000,9783642164019,Enterprise Information Systems International Conference Centeris 2010 Viana Do Castelo Portugal October 2022 2010 Proceedings,20,5
2,3000,9783642164019,Enterprise Information Systems International Conference Centeris 2010 Viana Do Castelo Portugal October 2022 2010 Proceedings,20,5
1,3001,9783642218538,Foundations of Augmented Cognition. Directing the Future of Adaptive Systems,27,5
2,3001,9783642218538,Foundations of Augmented Cognition. Directing the Future of Adaptive Systems,25,5
1,3002,9780769541938,Proceedings,34,6
2,3002,9780769541938,Proceedings,30,6
1,3003,9781558604568,SQL:1999,41,8
2,3003,9781558604568,SQL:1999,35,7
1,3004,9783642380693,Benchmarking Transaction And Analytical Processing Systems The Creation Of A Mixed Workload Benchmark And Its Application,48,9
2,3004,9783642380693,Benchmarking Transaction And Analytical Processing Systems The Creation Of A Mixed Workload Benchmark And Its Application,40,8
1,3005,9783642051517,On the Move to Meaningful Internet Systems: OTM 2009,55,11
2,3005,9783642051517,On the Move to Meaningful Internet Systems: OTM 2009,45,9
1,3006,9780818680465,"Third International Workshop on Object-Oriented Real-Time Dependable Systems: February 5-7, 1997 Newport Beach, California, U.S.A",62,12
2,3006,9780818680465,"Third International Workshop on Object-Oriented Real-Time Dependable Systems: February 5-7, 1997 Newport Beach, California, U.S.A",50,10
1,3007,9783642145582,Enabling real-time business intelligence,69,13
2,3007,9783642145582,Enabling real-time business intelligence,55,11
1,3008,9781461350330,Shape analysis and retrieval of multimedia objects,76,15
2,3008,9781461350330,Shape analysis and retrieval of multimedia objects,60,12
1,3009,9783642169342,On the Move to Meaningful Internet Systems: OTM 2010,83,16
2,3009,9783642169342,On the Move to Meaningful Internet Systems: OTM 2010,65,13
1,3010,9783642140488,Computational intelligence for knowledge-based system design,90,18
2,3010,9783642140488,Computational intelligence for knowledge-based system design,70,14
1,3011,9780738439013,IMS integration and connectivity across the enterprise,97,19
2,3011,9780738439013,IMS integration and connectivity across the enterprise,75,15
1,3012,9781118466773,Implement Improve And Expand Your Statewide Longitudinal Data System Creating A Culture Of Data In Education,104,20
2,3012,9781118466773,Implement Improve And Expand Your Statewide Longitudinal Data System Creating A Culture Of Data In Education,80,16
1,3013,9783642336157,On the Move to Meaningful Internet Systems: OTM 2012,111,22
2,3013,9783642336157,On the Move to Meaningful Internet Systems: OTM 2012,85,17
1,3014,9783540695332,Advanced Information Systems Engineering 20th International Conference Caise 2008 Montpellier France June 1620 2008 Proceedings,118,23
2,3014,9783540695332,Advanced Information Systems Engineering 20th International Conference Caise 2008 Montpellier France June 1620 2008 Proceedings,90,18
1,3015,9783540888741,"On the move to meaningful internet systems, OTM 2008 workshops",125,25
2,3015,9783540888741,"On the move to meaningful internet systems, OTM 2008 workshops",95,19
1,3016,9780080545103,"Advances in Computers, Volume 49 (Advances in Computers)",132,26
2,3016,9780080545103,"Advances in Computers, Volume 49 (Advances in Computers)",100,20
1,3017,9780735618169,.NET Framework 1.1,139,27
2,3017,9780735618169,.NET Framework 1.1,105,21
1,3018,9783540321200,"On the Move to Meaningful Internet Systems 2005 : CoopIS, DOA, and ODBASE",146,29
2,3018,9783540321200,"On the Move to Meaningful Internet Systems 2005 : CoopIS, DOA, and ODBASE",110,22
1,3019,9783540482895,"On the Move to Meaningful Internet Systems 2006 : CoopIS, DOA, GADA, and ODBASE",153,30
2,3019,9783540482895,"On the Move to Meaningful Internet Systems 2006 : CoopIS, DOA, GADA, and ODBASE",115,23
1,3020,9780780381384,Proceedings of the Second IEEE International Workshop on Intelligent Data Acquisition and Advanced Computing Systems-- Technology and Applications,160,32
2,3020,9780780381384,Proceedings of the Second IEEE International Workshop on Intelligent Data Acquisition and Advanced Computing Systems-- Technology and Applications,120,24
1,3021,9780818600104,"IEEE International Workshop on Computer Systems Organization, March 29-31, 1983, Sheraton New Orleans Hotel, New Orleans",167,33
2,3021,9780818600104,"IEEE International Workshop on Computer Systems Organization, March 29-31, 1983, Sheraton New Orleans Hotel, New Orleans",125,25
1,3022,9789854850177,Massovoe obsluzhivanie,174,34
2,3022,9789854850177,Massovoe obsluzhivanie,130,26
1,3023,9782817802855,Systèmes d’information pour l’amélioration de la qualité en santé,181,36
2,3023,9782817802855,Systèmes d’information pour l’amélioration de la qualité en santé,135,27
1,3024,9783540297390,On the Move to Meaningful Internet Systems 2005: OTM 2005 Workshops,188,37
2,3024,9783540297390,On the Move to Meaningful Internet Systems 2005: OTM 2005 Workshops,140,28
1,3025,9783540770091,Web Information Systems Engineering Wise 2007 Workshops Wise 2007 International Workshops Nancy France December 3 2007 Proceedings,195,39
2,3025,9783540770091,Web Information Systems Engineering Wise 2007 Workshops Wise 2007 International Workshops Nancy France December 3 2007 Proceedings,145,29
1,3026,9780470134474,Business Information Quality Applied,22,5
2,3026,9780470134474,Business Information Quality Applied,150,30
1,3027,9780123964632,Agile data warehousing project management,29,5
2,3027,9780123964632,Agile data warehousing project management,155,31
1,3028,9781558606470,Object Data Standard,36,7
2,3028,9781558606470,Object Data Standard,160,32
1,3029,9789211003857,UN-Earth,43,8
2,3029,9789211003857,UN-Earth,165,33
1,3030,9783642140570,Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications,50,10
2,3030,9783642140570,Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications,170,34
1,3031,9781581131482,6th ACM Conference on Computer and Communications Security,57,11
2,3031,9781581131482,6th ACM Conference on Computer and Communications Security,175,35
1,3032,9780780371644,Idaacs '2001: Proceedings of the International Workshop on Intelligent Data Acquisition and Advanced Computing Systems : Technology and Applications,64,12
2,3032,9780780371644,Idaacs '2001: Proceedings of the International Workshop on Intelligent Data Acquisition and Advanced Computing Systems : Technology and Applications,180,36
1,3033,9783540286073,Data Stream Management,71,14
2,3033,9783540286073,Data Stream Management,185,37
1,3034,9781558604032,Predictive data mining,78,15
2,3034,9781558604032,Predictive data mining,190,38
1,3035,9781581130072,5th ACM Conference on Computer and Communications Security,85,17
2,3035,9781581130072,5th ACM Conference on Computer and Communications Security,195,39
1,3036,9781558606845,Data Warehousing,92,18
2,3036,9781558606845,Data Warehousing,20,5
1,3037,9780819469922,Multimedia content access,99,19
2,3037,9780819469922,Multimedia content access,25,5
1,3038,9780819466198,Multimedia content access,106,21
2,3038,9780819466198,Multimedia content access,30,6
1,3039,9783540768890,On the Move to Meaningful Internet Systems 2007: OTM 2007 Workshops,113,22
2,3039,9783540768890,On the Move to Meaningful Internet Systems 2007: OTM 2007 Workshops,35,7
1,3040,9780769514802,Twelfth International Workshop on Research Issues in Data Engineering,120,24
2,3040,9780769514802,Twelfth International Workshop on Research Issues in Data Engineering,40,8
1,3041,9783540768487,"On the Move to Meaningful Internet Systems 2007 : CoopIS, DOA, ODBASE, GADA, and IS",127,25
2,3041,9783540768487,"On the Move to Meaningful Internet Systems 2007 : CoopIS, DOA, ODBASE, GADA, and IS",45,9
1,3042,9783540747680,Bio-inspired computational intelligence and applications,134,26
2,3042,9783540747680,Bio-inspired computational intelligence and applications,50,10
1,3043,9780738436166,IBM IMS version 12 technical view,141,28
2,3043,9780738436166,IBM IMS version 12 technical view,55,11
1,3044,9780955212734,An introduction to OxMetrics 5,148,29
2,3044,9780955212734,An introduction to OxMetrics 5,60,12
1,3045,9787501968374,Ke ji cha xin gong zuo chuang xin ti xi,155,31
2,3045,9787501968374,Ke ji cha xin gong zuo chuang xin ti xi,65,13
1,3046,9780954260392,An introduction to OxMetrics 4,162,32
2,3046,9780954260392,An introduction to OxMetrics 4,70,14
1,3047,9780072125498,Oracle applications performance tuning handbook,169,33
2,3047,9780072125498,Oracle applications performance tuning handbook,75,15
1,3048,9780889360976,Optical character recognition,176,35
2,3048,9780889360976,Optical character recognition,80,16
1,3049,9783540482741,"On the move to meaningful internet systems 2006: CoopIS, DOA, GADA, and ODBASE",183,36
2,3049,9783540482741,"On the move to meaningful internet systems 2006: CoopIS, DOA, GADA, and ODBASE",85,17
1,3050,9783540482871,"On the move to meaningful internet systems 2006: CoopIS, DOA, GADA, and ODBASE",190,38
2,3050,9783540482871,"On the move to meaningful internet systems 2006: CoopIS, DOA, GADA, and ODBASE",90,18
1,3051,9783540851752,Data Management In Grid And Peertopeer Systems First International Conference Globe 2008 Turin Italy September 3 2008 Proceedings,197,39
2,3051,9783540851752,Data Management In Grid And Peertopeer Systems First International Conference Globe 2008 Turin Italy September 3 2008 Proceedings,95,19
1,3052,9780772621634,Using a geographical information system for the input and analysis of historical western spruce budworm in British Columbia,24,5
2,3052,9780772621634,Using a geographical information system for the input and analysis of historical western spruce budworm in British Columbia,100,20
1,3053,9780893032388,The data base guide,31,6
2,3053,9780893032388,The data base guide,105,21
1,3054,9780789729187,Modern biotechnology in plant breeding,38,7
2,3054,9780789729187,Modern biotechnology in plant breeding,110,22
1,3055,9780818633300,"Proceedings of the Second International Conference on Parallel and Distributed Information Systems January 20-22, 1993 San Diego, California",45,9
2,3055,9780818633300,"Proceedings of the Second International Conference on Parallel and Distributed Information Systems January 20-22, 1993 San Diego, California",115,23
1,3056,9788958031550,Kusul ak'aibŭ sisŭt'em ŭi kuch'uk kwa hwaryong,52,10
2,3056,9788958031550,Kusul ak'aibŭ sisŭt'em ŭi kuch'uk kwa hwaryong,120,24
1,3057,9780780376410,Proceedings IEEE/ACM SIGGRAPH Symposium on Volume Visualization and Graphics 2002,59,11
2,3057,9780780376410,Proceedings IEEE/ACM SIGGRAPH Symposium on Volume Visualization and Graphics 2002,125,25
1,3058,9780851420943,"On-line information retrieval, 1965-1976",66,13
2,3058,9780851420943,"On-line information retrieval, 1965-1976",130,26
1,3059,9783540482697,On the move to meaningful internet systems 2006: OTM 2006 workshops,73,14
2,3059,9783540482697,On the move to meaningful internet systems 2006: OTM 2006 workshops,135,27
1,3060,9783540543466,Uncertainty in knowledge bases,80,16
2,3060,9783540543466,Uncertainty in knowledge bases,140,28
1,3061,9781784398323,Apache ZooKeeper Essentials,87,17
2,3061,9781784398323,Apache ZooKeeper Essentials,145,29
1,3062,9781852334208,OOIS 2000,94,18
2,3062,9781852334208,OOIS 2000,150,30
1,3063,9781558604520,Object-relational DBMSs,101,20
2,3063,9781558604520,Object-relational DBMSs,155,31
1,3064,9783642410338,On the Move to Meaningful Internet Systems : OTM 2013 Workshops : Confederated International Workshops,108,21
2,3064,9783642410338,On the Move to Meaningful Internet Systems : OTM 2013 Workshops : Confederated International Workshops,160,32
1,3065,9780660178028,A report on a feasibility study for a pilot information system for Canadian shelters for homeless individuals and families,115,23
2,3065,9780660178028,A report on a feasibility study for a pilot information system for Canadian shelters for homeless individuals and families,165,33
1,3066,9780160574641,"SBA, proposed new automated loan monitoring system",122,24
2,3066,9780160574641,"SBA, proposed new automated loan monitoring system",170,34
1,3067,9780444854995,Data bases in the humanities and social sciences,129,25
2,3067,9780444854995,Data bases in the humanities and social sciences,175,35
1,3068,9783662455500,On the Move to Meaningful Internet Systems : OTM 2014 Workshops : Confederated International Workshops,136,27
2,3068,9783662455500,On the Move to Meaningful Internet Systems : OTM 2014 Workshops : Confederated International Workshops,180,36
1,3069,9783540297369,"On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3760)",143,28
2,3069,9783540297369,"On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3760)",185,37
1,3070,9783540297383,"On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3761)",150,30
2,3070,9783540297383,"On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3761)",190,38
1,3071,9780131856714,An Introduction to IMS(TM),157,31
2,3071,9780131856714,An Introduction to IMS(TM),195,39
1,3072,9780321194442,Microsoft Content Management Server 2002,164,32
2,3072,9780321194442,Microsoft Content Management Server 2002,20,5
1,3073,9781847193582,PHP5 CMS framework development,171,34
2,3073,9781847193582,PHP5 CMS framework development,25,5
1,3074,9789650607722,Nituaḥ ṿe-ʻitsuv maʻarekhet medaʻ,178,35
2,3074,9789650607722,Nituaḥ ṿe-ʻitsuv maʻarekhet medaʻ,30,6
1,3075,9789633112441,"RG-25 KNVVT, Problemy i instrumentarii integrat͡sii informat͡sionnykh sistem",185,37
2,3075,9789633112441,"RG-25 KNVVT, Problemy i instrumentarii integrat͡sii informat͡sionnykh sistem",35,7
1,3076,9781573312073,The metabolic syndrome X,192,38
2,3076,9781573312073,The metabolic syndrome X,40,8
1,3077,9783642539558,Foundations Of Health Information Engineering And Systems Third International Symposium Fhies 2013 Macau China August 2123 2013 Revised Selected Papers,199,39
2,3077,9783642539558,Foundations Of Health Information Engineering And Systems Third International Symposium Fhies 2013 Macau China August 2123 2013 Revised Selected Papers,45,9
1,3078,9783540769231,Web And Wireless Geographical Information Systems 7th International Symposium W2gis 2007 Cardiff Uk November 2829 2007 Proceedings,26,5
2,3078,9783540769231,Web And Wireless Geographical Information Systems 7th International Symposium W2gis 2007 Cardiff Uk November 2829 2007 Proceedings,50,10
1,3079,9783642191725,Web And Wireless Geographical Information Systems 10th International Symposium W2gis 2011 Kyoto Japan March 34 2011 Proceedings,33,6
2,3079,9783642191725,Web And Wireless Geographical Information Systems 10th International Symposium W2gis 2011 Kyoto Japan March 34 2011 Proceedings,55,11
1,3080,9783319559605,On the Move to Meaningful Internet Systems : OTM 2016 Workshops : Confederated International Workshops,40,8
2,3080,9783319559605,On the Move to Meaningful Internet Systems : OTM 2016 Workshops : Confederated International Workshops,60,12
1,3081,9783642246593,Modern Transport Telematics 11th International Conference On Transport Systems Telematics Tst 2011 Katowiceustro Poland October 1922 2011 Selected Papers,47,9
2,3081,9783642246593,Modern Transport Telematics 11th International Conference On Transport Systems Telematics Tst 2011 Katowiceustro Poland October 1922 2011 Selected Papers,65,13
1,3082,9781558601857,Camelot and Avalon,54,10
2,3082,9781558601857,Camelot and Avalon,70,14
1,3083,0919027241,"CINFOLINK directory of information services in China, 1993-1994",61,12
2,3083,0919027241,"CINFOLINK directory of information services in China, 1993-1994",75,15
1,3084,9780321524034,Computer science,68,13
2,3084,9780321524034,Computer science,80,16
1,3085,9788390752938,"MuzArP, wersja 1.5",75,15
2,3085,9788390752938,"MuzArP, wersja 1.5",85,17
1,3086,9783540321323,On the Move to Meaningful Internet Systems 2005 : OTM 2005 Workshops,82,16
2,3086,9783540321323,On the Move to Meaningful Internet Systems 2005 : OTM 2005 Workshops,90,18
1,3087,9789004165038,Digital borders and real rights,89,17
2,3087,9789004165038,Digital borders and real rights,95,19
1,3088,9624420516,"Conference proceedings, International Conference on Data and Knowledge Systems for Manufacturing and Engineering, May 2-4, 1994, Chinese University of Hong Kong, Hong Kong",96,19
2,3088,9624420516,"Conference proceedings, International Conference on Data and Knowledge Systems for Manufacturing and Engineering, May 2-4, 1994, Chinese University of Hong Kong, Hong Kong",100,20
1,3089,9780818684951,Proceedings 1983,103,20
2,3089,9780818684951,Proceedings 1983,105,21
1,3090,9780321243621,Hitchhiker's guide to Visual studio and SQL server,110,22
2,3090,9780321243621,Hitchhiker's guide to Visual studio and SQL server,110,22
1,3091,9789814273480,Data quality and high-dimensional data analysis,117,23
2,3091,9789814273480,Data quality and high-dimensional data analysis,115,23
1,3092,9783642251269,On the Move to Meaningful Internet Systems: OTM 2011 Workshops,124,24
2,3092,9783642251269,On the Move to Meaningful Internet Systems: OTM 2011 Workshops,120,24
1,3093,9783540482765,On the Move to Meaningful Internet Systems 2006 : OTM 2006 Workshops,131,26
2,3093,9783540482765,On the Move to Meaningful Internet Systems 2006 : OTM 2006 Workshops,125,25
1,3094,9780080504377,Digital compression for multimedia,138,27
2,3094,9780080504377,Digital compression for multimedia,130,26
1,3095,9783934997271,Die Bibliothekswebsite auf Knopfdruck,145,29
2,3095,9783934997271,Die Bibliothekswebsite auf Knopfdruck,135,27
1,3096,9781581137064,Proceedings,152,30
2,3096,9781581137064,Proceedings,140,28
1,3097,9780899306261,Predicting success in higher-level positions,159,31
2,3097,9780899306261,Predicting success in higher-level positions,145,29
1,3098,9783642052897,On the Move to Meaningful Internet Systems: OTM 2009 Workshops,166,33
2,3098,9783642052897,On the Move to Meaningful Internet Systems: OTM 2009 Workshops,150,30
1,3099,9780123706096,Web dragons,173,34
2,3099,9780123706096,Web dragons,155,31
1,3100,9788390752945,"MuzArP, release 1.5",180,36
2,3100,9788390752945,"MuzArP, release 1.5",160,32
1,3101,9783540768883,On the Move to Meaningful Internet Systems 2007 : OTM 2007 Workshops,187,37
2,3101,9783540768883,On the Move to Meaningful Internet Systems 2007 : OTM 2007 Workshops,165,33
1,3102,9783642051470,On The Move To Meaningful Internet Systems Otm 2009 Confederated International Conferences Coopis Doa Is And Odbase 2009 Vilamoura Portugal November 16 2009 Proceedings,194,38
2,3102,9783642051470,On The Move To Meaningful Internet Systems Otm 2009 Confederated International Conferences Coopis Doa Is And Odbase 2009 Vilamoura Portugal November 16 2009 Proceedings,170,34
1,3103,9781581135060,Proceedings,21,5
2,3103,9781581135060,Proceedings,175,35
1,3104,9783540666530,Advances in conceptual modeling,28,5
2,3104,9783540666530,Advances in conceptual modeling,180,36
1,3105,9783642251085,On The Move To Meaningful Internet Systems Otm 2011 Confederated International Conferences Coopis Doasvi And Odbase 2011 Hersonissos Crete Greece October 2011 Proceedings,35,7
2,3105,9783642251085,On The Move To Meaningful Internet Systems Otm 2011 Confederated International Conferences Coopis Doasvi And Odbase 2011 Hersonissos Crete Greece October 2011 Proceedings,185,37
1,3106,9783642169618,On the Move to Meaningful Internet Systems: OTM 2010 Workshops,42,8
2,3106,9783642169618,On the Move to Meaningful Internet Systems: OTM 2010 Workshops,190,38
1,3107,9780738432519,SAP on DB2 9 for z/OS,49,9
2,3107,9780738432519,SAP on DB2 9 for z/OS,195,39
1,3108,9783540768463,On the move to meaningful internet systems 2007,56,11
2,3108,9783540768463,On the move to meaningful internet systems 2007,20,5
1,3109,9788968274862,2017 년 보건 복지 통계 정보 통합 관리 및 운영,63,12
2,3109,9788968274862,2017 년 보건 복지 통계 정보 통합 관리 및 운영,25,5
1,3110,9780387229508,Logical data modeling,70,14
2,3110,9780387229508,Logical data modeling,30,6
1,3111,9783642140099,Soft computing in XML data management,77,15
2,3111,9783642140099,Soft computing in XML data management,35,7
1,3112,9780872628038,Computing in civil engineering and Symposium on Data Bases,84,16
2,3112,9780872628038,Computing in civil engineering and Symposium on Data Bases,40,8
1,3113,9783642218262,Modern Approaches in Applied Intelligence,91,18
2,3113,9783642218262,Modern Approaches in Applied Intelligence,45,9
1,3114,9781558606227,Data on the web,98,19
2,3114,9781558606227,Data on the web,50,10
1,3115,9783642149436,Systems And Virtualization Management Standards And The Cloud Third International Dmtf Academic Alliance Workshop Revised Selected Papers Svm 2009 Wuhan China September 2223 2009 Latifa Boursas Ed,105,21
2,3115,9783642149436,Systems And Virtualization Management Standards And The Cloud Third International Dmtf Academic Alliance Workshop Revised Selected Papers Svm 2009 Wuhan China September 2223 2009 Latifa Boursas Ed,55,11
1,3116,9783642148606,Digital Ecosystems,112,22
2,3116,9783642148606,Digital Ecosystems,60,12
1,3117,9780791841761,Proceedings of the 5th biennial International Pipeline Conference,119,23
2,3117,9780791841761,Proceedings of the 5th biennial International Pipeline Conference,65,13
1,3118,9781581136128,Proceedings of the 9th ACM Conference on Computer and Communications Security,126,25
2,3118,9781581136128,Proceedings of the 9th ACM Conference on Computer and Communications Security,70,14
1,3119,9780760063941,Course Guide,133,26
2,3119,9780760063941,Course Guide,75,15
1,3120,9789667034412,Repertuar ukraïnsʹkoï ta bilorusʹkoï sakralʹnoï monodiï za notoliniĭnymy Irmoloi͡amy XVI-XVIII stolitʹ,140,28
2,3120,9789667034412,Repertuar ukraïnsʹkoï ta bilorusʹkoï sakralʹnoï monodiï za notoliniĭnymy Irmoloi͡amy XVI-XVIII stolitʹ,80,16
1,3121,9781849681452,Microsoft SQL Server 2008 R2 Administration cookbook,147,29
2,3121,9781849681452,Microsoft SQL Server 2008 R2 Administration cookbook,85,17
1,3122,9780819471031,Medical imaging 2008,154,30
2,3122,9780819471031,Medical imaging 2008,90,18
1,3123,9781430321200,"Never Talk When You Can Nod. Compliance, eDiscovery And Enterprise Content Management Systems: How technology can be used to help solve problems, increase business efficiency and mitigate risk - not j",161,32
2,3123,9781430321200,"Never Talk When You Can Nod. Compliance, eDiscovery And Enterprise Content Management Systems: How technology can be used to help solve problems, increase business efficiency and mitigate risk - not j",95,19
1,3124,9783642175077,Learning Classifier Systems 11th International Workshop Iwlcs 2008 Atlanta Ga Usa July 13 2008 And 12th International Workshop Iwlcs 2009 Montreal Qc Canada July 9 2009 Revised Selected Papers,168,33
2,3124,9783642175077,Learning Classifier Systems 11th International Workshop Iwlcs 2008 Atlanta Ga Usa July 13 2008 And 12th International Workshop Iwlcs 2009 Montreal Qc Canada July 9 2009 Revised Selected Papers,100,20
1,3125,9781558609181,How to build a business rules engine,175,35
2,3125,9781558609181,How to build a business rules engine,105,21
1,3126,9780880663618,Privacy/Confidentiality,182,36
2,3126,9780880663618,Privacy/Confidentiality,110,22
1,3127,9781782166634,ElasticSearch cookbook,189,37
2,3127,9781782166634,ElasticSearch cookbook,115,23
1,3128,9780961539139,Data management issues in forestry,196,39
2,3128,9780961539139,Data management issues in forestry,120,24
1,3129,9783319978840,Recent Developments in Data Science and Intelligent Analysis of Information,23,5
2,3129,9783319978840,Recent Developments in Data Science and Intelligent Analysis of Information,125,25
1,3130,9783642317095,Advances on Computational Intelligence,30,6
2,3130,9783642317095,Advances on Computational Intelligence,130,26
1,3131,9783642317156,Advances in Computational Intelligence,37,7
2,3131,9783642317156,Advances in Computational Intelligence,135,27
1,3132,9783540480549,Advances in Conceptual Modeling,44,8
2,3132,9783540480549,Advances in Conceptual Modeling,140,28
1,3133,9783642310874,Advanced Research in Applied Artificial Intelligence,51,10
2,3133,9783642310874,Advanced Research in Applied Artificial Intelligence,145,29
1,3134,9783540768876,On The Move To Meaningful Internet Systems 2007 Otm 2007 Workshops Otm Confederated International Workshops And Posters Awesome Cams Otm Academy Doctoral Consortium Monet Ontocontent Orm Persys Ppn Rd,58,11
2,3134,9783540768876,On The Move To Meaningful Internet Systems 2007 Otm 2007 Workshops Otm Confederated International Workshops And Posters Awesome Cams Otm Academy Doctoral Consortium Monet Ontocontent Orm Persys Ppn Rd,150,30
1,3135,9780738426358,Sap on DB2 Udb for Os/390 and Z/OS,65,13
2,3135,9780738426358,Sap on DB2 Udb for Os/390 and Z/OS,155,31
1,3136,9783642317248,"Advances in Computational Intelligence, Part IV",72,14
2,3136,9783642317248,"Advances in Computational Intelligence, Part IV",160,32
1,3137,9783642317187,"Advances in Computational Intelligence, Part III",79,15
2,3137,9783642317187,"Advances in Computational Intelligence, Part III",165,33
1,3138,9780160830716,"Hearing to review the U.S. Department of Agriculture's release of program beneficiaries' social security numbers and the department's information systems, generally",86,17
2,3138,9780160830716,"Hearing to review the U.S. Department of Agriculture's release of program beneficiaries' social security numbers and the department's information systems, generally",170,34
1,3139,9780947568702,Information retrieval,93,18
2,3139,9780947568702,Information retrieval,175,35
1,3140,9780160861468,Cybersecurity,100,20
2,3140,9780160861468,Cybersecurity,180,36
1,3141,9789854451954,Massovoe obsluzhivanie,107,21
2,3141,9789854451954,Massovoe obsluzhivanie,185,37
1,3142,9780160417849,"The glass ceiling in federal agencies, a GAO survey on women and minorities in federal agencies",114,22
2,3142,9780160417849,"The glass ceiling in federal agencies, a GAO survey on women and minorities in federal agencies",190,38
1,3143,9781305656314,Understanding Computers Today and Tomorrow,121,24
2,3143,9781305656314,Understanding Computers Today and Tomorrow,195,39
1,3144,9780897918732,Proceedings of the 1996 ACM CIKM International Conference on Information and Knowledge Management,128,25
2,3144,9780897918732,Proceedings of the 1996 ACM CIKM International Conference on Information and Knowledge Management,20,5
1,3145,9780160647871,Cyber attacks,135,27
2,3145,9780160647871,Cyber attacks,25,5
1,3146,9780120121342,Advances in Computers,142,28
2,3146,9780120121342,Advances in Computers,30,6
1,3147,9781119485544,Hacking for Dummies,149,29
2,3147,9781119485544,Hacking for Dummies,35,7
1,3148,9780321637734,Advanced programming in the Unix environment,156,31
2,3148,9780321637734,Advanced programming in the Unix environment,40,8
1,3149,9780131403017,Oracle DBA Scripting Quick Reference,163,32
2,3149,9780131403017,Oracle DBA Scripting Quick Reference,45,9
1,3150,9780134085043,Security in computing,170,34
2,3150,9780134085043,Security in computing,50,10
1,3151,9781633538009,The basics of bitcoins and blockchains,177,35
2,3151,9781633538009,The basics of bitcoins and blockchains,55,11
1,3152,9783540671930,Performance evaluation,184,36
