stock_in_id,line_no,product_id,product_barcode,product_name,quantity,unit_cost,line_amount
30187,8,2457,9780070052031,Sybase and client/server computing,30,50.56,1516.8
30187,9,2458,9781461527961,A Practitioner's handbook for real-time analysis,35,47.4,1659.0
30187,10,2459,9780874551327,Compute!'s quick & easy guide to R:BASE system V,15,48.98,734.7
30188,1,2460,9781461511496,Mining Spatio-Temporal Information Systems,21,48.98,1028.58
30188,2,2461,9789061322825,Automated aggregation of geographic objects,26,50.56,1314.56
30188,3,2462,9783540199120,Persistent object systems,31,47.4,1469.4
30188,4,2463,9783816734475,ICONDA communication format,36,48.98,1763.28
30188,5,2464,9783319087290,Rough Sets and Intelligent Systems Paradigms,16,50.56,808.96
30188,6,2465,9783816703419,ICONDA communication format,21,47.4,995.4
30188,7,2466,9783642346002,Network and System Security,26,48.98,1273.48
30188,8,2467,9783810722256,Data base management systems,31,50.56,1567.36
30188,9,2468,9780471416562,Data Engineering,36,47.4,1706.4
30188,10,2469,9783319083261,Foundations of Intelligent Systems,16,48.98,783.68
30189,1,2470,9783540359715,Flexible and efficient information handling,22,48.98,1077.56
30189,2,2471,9783540205449,Learning classifier systems,27,50.56,1365.12
30189,3,2472,9781846283826,Information Systems Reengineering and Integration,32,47.4,1516.8
30189,4,2473,9780748407583,Philosophical Issues In Information Systems,37,48.98,1812.26
30189,5,2474,9780387785776,Information Systems Development,17,50.56,859.52
30189,6,2475,9780887361944,SCIL 1987,22,47.4,1042.8
30189,7,2476,9783540236092,Semantics of a networked world,27,48.98,1322.46
30189,8,2477,9789264052659,The OECD STAN database for industrial analysis =,32,50.56,1617.92
30189,9,2478,9789289490276,The DAFNE food classification system,37,47.4,1753.8
30189,10,2479,9780792378068,Information systems concepts,17,48.98,832.66
30190,1,2480,9780738435275,IBM system storage DS Storage Manager,19,48.98,930.62
30190,2,2481,9780851573632,Online information retrieval systems,24,50.56,1213.44
30190,3,2482,9783540198000,Persistent object systems,29,47.4,1374.6
30190,4,2483,9781614998273,Fuzzy systems and data mining III,34,48.98,1665.32
30190,5,2484,9780442010751,Engineering information management systems,14,50.56,707.84
30190,6,2485,9783540321279,Advanced Information Systems Engineering,19,47.4,900.6
30190,7,2486,9780837177175,Information systems and networks,24,48.98,1175.52
30190,8,2487,9781430238324,Expert Oracle and Java security,29,50.56,1466.24
30190,9,2488,9780720404593,Modelling in data base management systems,34,47.4,1611.6
30190,10,2489,9781785284809,Advanced Oracle PL/SQL Developer's Guide - Second Edition,14,48.98,685.72
30191,1,2500,9781586034689,Formal ontology in information systems,21,48.98,1028.58
30191,2,2501,9780471276128,A relational data base management system,26,50.56,1314.56
30191,3,2502,9780769519555,22nd International Symposium on Reliable Distributed Systems,31,47.4,1469.4
30191,4,2503,9781847193629,ASP.NET 3.5 content management system development,36,48.98,1763.28
30191,5,2504,9780880222822,R:BASE System V user's guide,16,50.56,808.96
30191,6,2505,9780912677125,System design guide featuring dBASE II,21,47.4,995.4
30191,7,2506,9783540769927,Web information systems engineering-- WISE 2007,26,48.98,1273.48
30191,8,2507,9782760705227,Systèmes d'information de l'entreprise,31,50.56,1567.36
30191,9,2508,9780792397489,Resource management for distributed multimedia systems,36,47.4,1706.4
30191,10,2509,9780889870758,1989 software catalogue,16,48.98,783.68
30192,1,2510,9783031011436,iRODS primer,22,48.98,1077.56
30192,2,2511,9783540556169,The Next generation of information systems,27,50.56,1365.12
30192,3,2512,9780858891135,Design of computer-based information systems,32,47.4,1516.8
30192,4,2513,9781599040561,Reference Modeling for Business Systems Analysis,37,48.98,1812.26
30192,5,2514,9781599040554,Reference Modeling for Business Systems Analysis,17,50.56,859.52
30192,6,2515,9783540300175,Web information systems engineering,22,47.4,1042.8
30192,7,2516,9780818675058,First IFCIS International Conference on Cooperative Information Systems,27,48.98,1322.46
30192,8,2517,9780697153494,Management information systems casebook with applications,32,50.56,1617.92
30192,9,2518,9780818680496,Data management systems,37,47.4,1753.8
30192,10,2519,9780769501017,Object-oriented Real-time Dependable Systems,17,48.98,832.66
30193,1,2520,9780830629787,R:base system V and 5000,19,48.98,930.62
30193,2,2521,9781555441777,System 2000 introductory guide for SAS software users,24,50.56,1213.44
30193,3,2522,9783540442226,Engineering and deployment of cooperative information systems,29,47.4,1374.6
30193,4,2523,9783899369632,Management of data quality in enterprise resource planning systems,34,48.98,1665.32
30193,5,2524,9783662495339,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXV,14,50.56,707.84
30193,6,2525,9789280311532,An efficiency-based management information system,19,47.4,900.6
30193,7,2526,9780131959910,Data base management systems in business,24,48.98,1175.52
30193,8,2527,9783642429941,Benchmarking Transaction and Analytical Processing Systems,29,50.56,1466.24
30193,9,2528,9789170322686,Performance issues in distributed computing systems,34,47.4,1611.6
30193,10,2529,9780884053392,Interactive decision oriented data base systems,14,48.98,685.72
30194,1,2530,9783642390876,Foundations of Health Information Engineering and Systems,20,48.98,979.6
30194,2,2531,9780738497235,IBM System Storage N Series Snapmirror,25,50.56,1264.0
30194,3,2532,9783319111124,Web Reasoning and Rule Systems,30,47.4,1422.0
30194,4,2533,9780324665277,Building Accounting Systems Using Access 2007,35,48.98,1714.3
30194,5,2534,9783642353314,Transactions on Large-Scale Data- and Knowledge-Centered Systems VII,15,50.56,758.4
30194,6,2535,9781138063488,Intelligent Systems for Smart Grid,20,47.4,948.0
30194,7,2536,9783662457146,Transactions on Large-Scale Data- and Knowledge-Centered Systems XIV,25,48.98,1224.5
30194,8,2537,9783540544500,Catalogue of distributed file/operating systems,30,50.56,1516.8
30194,9,2538,9782040116286,Bases de données et systèmes relationnels,35,47.4,1659.0
30194,10,2539,9783540121169,Distributed Systems - Architecture and Implementation,15,48.98,734.7
30195,1,2550,9780769526775,25th IEEE Symposium on Reliable Distributed Systems,22,48.98,1077.56
30195,2,2551,9780769505442,Proceedings: the 19th IEEE Symposium on Reliable Distributed Systems,27,50.56,1365.12
30195,3,2552,9780070410312,The object-oriented enterprise,32,47.4,1516.8
30195,4,2553,9780720407198,The ANSI/SPARC DBMS model,37,48.98,1812.26
30195,5,2554,9783642400698,Transactions on Large-Scale Data- and Knowledge-Centered Systems IX,17,50.56,859.52
30195,6,2555,9783662491751,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXIII,22,47.4,1042.8
30195,7,2556,9783662478042,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXI,27,48.98,1322.46
30195,8,2557,9780819408167,Image storage and retrieval systems,32,50.56,1617.92
30195,9,2558,9783642346255,Foundations of Intelligent Systems,37,47.4,1753.8
30195,10,2559,9783540461050,Advances in object-oriented information systems,17,48.98,832.66
30196,1,2560,9781590479346,SAS/ACCESS 9.2 interface to system 2000,19,48.98,930.62
30196,2,2561,9783031610561,Advanced Information Systems Engineering,24,50.56,1213.44
30196,3,2562,9780134897257,Object-Oriented Software Engineering,29,47.4,1374.6
30196,4,2563,9783642219160,Foundations of Intelligent Systems,34,48.98,1665.32
30196,5,2564,9780894350535,Data base management systems for the eighties,14,50.56,707.84
30196,6,2565,9783540360483,Transactions on computational systems biology V,19,47.4,900.6
30196,7,2566,9780738431604,IBM Enterprise content management and system storage solutions,24,48.98,1175.52
30196,8,2567,9783540410218,Cooperative information systems,29,50.56,1466.24
30196,9,2568,9780080503936,Designing data-intensive Web applications,34,47.4,1611.6
30196,10,2569,9780792346715,Integrated approach to environmental data management systems,14,48.98,685.72
30197,1,2570,9780818622052,International Workshop on Interoperability in Multidatabase Systems,20,48.98,979.6
30197,2,2571,9781608455089,Search-based applications,25,50.56,1264.0
30197,3,2572,9781567500271,Human Factors in Information Systems,30,47.4,1422.0
30197,4,2573,9780471567400,ORACLE,35,48.98,1714.3
30197,5,2574,9781558607453,System architecture with XML,15,50.56,758.4
30197,6,2575,9783861112167,Task-based security for knowledge base systems,20,47.4,948.0
30197,7,2576,9780273087946,Automatic refinement of expert system knowledge bases,25,48.98,1224.5
30197,8,2577,9780818680342,Ninth Euromicro Workshop on Real Time Systems,30,50.56,1516.8
30197,9,2578,9783662459461,Transactions on Large-Scale Data- and Knowledge-Centered Systems XVI,35,47.4,1659.0
30197,10,2579,9788672690286,Muzejski informacioni sistem Srbije =,15,48.98,734.7
30198,1,2580,9781590471630,Quick results with the output delivery system,21,48.98,1028.58
30198,2,2581,9780889367289,The MIBIS manual,26,50.56,1314.56
30198,3,2582,9788374933452,Information systems architecture and technology,31,47.4,1469.4
30198,4,2583,9781591402657,Multimedia systems and content-based image retrieval,36,48.98,1763.28
30198,5,2584,9781138408456,Expanding a Digital Content Management System,16,50.56,808.96
30198,6,2585,9783662534151,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXVII,21,47.4,995.4
30198,7,2586,9781608453764,Access control in data management systems,26,48.98,1273.48
30198,8,2587,9783642387869,Advances in Brain Inspired Cognitive Systems,31,50.56,1567.36
30198,9,2588,9780738490762,Systems programmer's guide to resource recovery services (RRS),36,47.4,1706.4
30198,10,2589,9780738435329,IBM System Storage b-type Multiprotocol Routing,16,48.98,783.68
30199,1,2600,9780201416541,An Introduction to Information Engineering,19,48.98,930.62
30199,2,2601,9780315404717,A field study of natural language interaction,24,50.56,1213.44
30199,3,2602,9781586039233,Formal ontology in information systems,29,47.4,1374.6
30199,4,2603,9781607505341,Formal ontology in information systems,34,48.98,1665.32
30199,5,2604,9781557985569,An occupational information system for the 21st century,14,50.56,707.84
30199,6,2605,9781441976307,Tilebased Geospatial Information Systems Principles And Practices,19,47.4,900.6
30199,7,2606,9787307082168,Guan li xin xi xi tong,24,48.98,1175.52
30199,8,2607,9780738431574,IBM System Storage and Virtual File Manager,29,50.56,1466.24
30199,9,2608,9783540452423,Object-oriented information systems,34,47.4,1611.6
30199,10,2609,9780777871836,Swan Lake Forest Research Reserve geographic information system,14,48.98,685.72
30200,1,2610,9780819419705,Digital Image Storage and Archiving Systems,20,48.98,979.6
30200,2,2611,9783540425243,Cooperative information systems,25,50.56,1264.0
30200,3,2612,9780720119718,Building information systems in the Islamic World,30,47.4,1422.0
30200,4,2613,9783540194026,Uncertainty and intelligent systems,35,48.98,1714.3
30200,5,2614,9780870949166,Manager's guide to expert systems using Guru,15,50.56,758.4
30200,6,2615,9780309087117,Improving the design of the Scientists and Engineers Statistical Data System (SESTAT),20,47.4,948.0
30200,7,2616,9783540447511,Cooperative Information Systems,25,48.98,1224.5
30200,8,2617,9781441946157,Making Grids Work,30,50.56,1516.8
30200,9,2618,9780818684876,Technology of object-oriented languages and systems : TOOLS 25,35,47.4,1659.0
30200,10,2619,9781583470961,DB2 9 system administration for z/OS,15,48.98,734.7
30201,1,2620,9783540000747,Flexible query answering systems,21,48.98,1028.58
30201,2,2621,9783261041975,Ein System zur computergestützten Forschung in den Geisteswissenschaften,26,50.56,1314.56
30201,3,2622,9783540346531,Advanced Information Systems Engineering,31,47.4,1469.4
30201,4,2623,9781583811245,Astronomical Data Analysis Software and Systems XI,36,48.98,1763.28
30201,5,2624,9781590478394,SAS 9.1.3 Output Delivery System,16,50.56,808.96
30201,6,2625,9783598217937,"Documentation of Nordic art--design, bibliographies, databases",21,47.4,995.4
30201,7,2626,9783540681229,Foundations of Intelligent Systems,26,48.98,1273.48
30201,8,2627,9783319261539,Flexible Query Answering Systems 2015,31,50.56,1567.36
30201,9,2628,9783540258780,Foundations of intelligent systems,36,47.4,1706.4
30201,10,2629,9780818679476,"Proceedings of the second IFCIS International Conference on Cooperative Information Systems, CoopIS'97",16,48.98,783.68
30202,1,2630,9783540898528,"Wireless networks, information processing and systems",22,48.98,1077.56
30202,2,2631,9789635530380,Adatmodellezés a rendszerfejlesztésben,27,50.56,1365.12
30202,3,2632,9780738485980,Using Oracle Solutions on Linux for System z,32,47.4,1516.8
30202,4,2633,9783055012723,Engineering information in data bases and knowledge based systems,37,48.98,1812.26
30202,5,2634,9780851862194,An introduction to the management of laboratory data,17,50.56,859.52
30202,6,2635,9780769510682,Sixth International Workshop on Object-Oriented Real-Time Dependable Systems,22,47.4,1042.8
30202,7,2636,9780769519296,Object-oriented real-time dependable systems,27,48.98,1322.46
30202,8,2637,9789022007044,CAB-CAIN Evaluation Project,32,50.56,1617.92
30202,9,2638,9783540476634,Web Information Systems - WISE 2006 Workshops,37,47.4,1753.8
30202,10,2639,9783662497845,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXVI,17,48.98,832.66
30203,1,2650,9783540260318,Natural Language Processing and Information Systems,20,48.98,979.6
30203,2,2651,9780810823785,User education for online systems in libraries,25,50.56,1264.0
30203,3,2652,9780833028709,Multifunctional information distribution system (MIDS) program case study,30,47.4,1422.0
30203,4,2653,9781098138790,Building Real-Time Analytics Systems,35,48.98,1714.3
30203,5,2654,9783642243554,ENTERprise Information Systems,15,50.56,758.4
30203,6,2655,9783540698579,Natural Language and Information Systems,20,47.4,948.0
30203,7,2656,9780780394452,"Proceedings of the third workshop, 2005 IEEE Intelligent Data Acquisition and Advanced Computing Systems, Technology and Applications",25,48.98,1224.5
30203,8,2657,9780819475053,Multimedia content access,30,50.56,1516.8
30203,9,2658,9783540851998,Web Information Systems Engineering Wise 2008 Workshops Proceedings,35,47.4,1659.0
30203,10,2659,9783642243516,ENTERprise Information Systems,15,48.98,734.7
30204,1,2660,9780833001214,An introduction to the ISIS interactive information system,21,48.98,1028.58
30204,2,2661,9783790818833,Rough sets in knowledge discovery 2,26,50.56,1314.56
30204,3,2662,9783642281471,Transactions On Largescale Data And Knowledgecentered Systems V,31,47.4,1469.4
30204,4,2663,9781461514411,Ontology-Based Query Processing for Global Information Systems,36,48.98,1763.28
30204,5,2664,9780444895073,Information system concepts,16,50.56,808.96
30204,6,2665,9780873899178,"How to establish a document control system for compliance with ISO 9001:2015, ISO 13485:2016, and FDA requirements",21,47.4,995.4
30204,7,2666,9780738438283,Implementing IBM InfoSphere BigInsights on IBM System x,26,48.98,1273.48
30204,8,2667,9781586039806,Contextdriven Generation Of Specifications For Interactive Information Systems,31,50.56,1567.36
30204,9,2668,9780769502915,Proceedings of the 18th IEEE Symposium on Reliable Distributed Systems,36,47.4,1706.4
30204,10,2669,9781607641001,SAS 9.2 output delivery system user's guide,16,48.98,783.68
30205,1,2670,9781402081422,Security and protection in information processing systems,22,48.98,1077.56
30205,2,2671,9783540631071,Advanced information systems engineering,27,50.56,1365.12
30205,3,2672,9780738488899,IBM system storage DR550 setup and implementation,32,47.4,1516.8
30205,4,2673,9781590591437,System Architecture with Bea Weblogic for the Cxo,37,48.98,1812.26
30205,5,2674,9783540760108,"OOIS '95, 1995 International Conference on Object Oriented Information Systems, 18-20 December 1995, Dublin",17,50.56,859.52
30205,6,2675,9780738434551,TS7680 Deduplication ProtecTIER Gateway for System z.,22,47.4,1042.8
30205,7,2676,9780444877062,Information systems,27,48.98,1322.46
30205,8,2677,9782110001733,L' information automatisée,32,50.56,1617.92
30205,9,2678,9783540650829,Flexible query answering systems,37,47.4,1753.8
30205,10,2679,9780792381174,"Parallel, object-oriented, and active knowledge base systems",17,48.98,832.66
30206,1,2680,9783540876557,Hybrid artificial intelligence systems,19,48.98,930.62
30206,2,2681,9781475761344,"Parallel, Object-Oriented, and Active Knowledge Base Systems",24,50.56,1213.44
30206,3,2682,9780387535579,Information systems and artificial intelligence,29,47.4,1374.6
30206,4,2683,9780887389344,Information Retrieval Application Service Definition and Protocol Specification for Open Systems Interconnection: Abstract,34,48.98,1665.32
30206,5,2684,9783642553349,Web and Wireless Geographical Information Systems,14,50.56,707.84
30206,6,2685,9781599945804,"SYSTEM 2000(R) V2 Basic, Multi-User(TM), QueX(TM), and Interface to CICS",19,47.4,900.6
30206,7,2686,9783896014351,Transaction services for knowledge base management systems,24,48.98,1175.52
30206,8,2687,9783662556078,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXII,29,50.56,1466.24
30206,9,2688,9780889861862,Intelligent information management systems,34,47.4,1611.6
30206,10,2689,9780818674778,Proceedings of the Fourth International Conference on Parallel and Distributed Information Systems,14,48.98,685.72
30207,1,2700,9781555441876,"Quick Reference Guide, Version 12",21,48.98,1028.58
30207,2,2701,9780947568627,Information retrieval,26,50.56,1314.56
30207,3,2702,9783540209652,Foundations of information and knowledge systems,31,47.4,1469.4
30207,4,2703,9783540888727,On The Move To Meaningful Internet Systems Otm 2008,36,48.98,1763.28
30207,5,2704,9781435713512,Look Smarter Than You Are with Essbase System 9,16,50.56,808.96
30207,6,2705,9789513835026,An analysis of online searching knowledge for intermediary systems,21,47.4,995.4
30207,7,2706,9783540422150,Advanced information systems engineering,26,48.98,1273.48
30207,8,2707,9780738439129,Subsystem and transaction monitoring and tuning with DB2 11 for z/OS,31,50.56,1567.36
30207,9,2708,9783540705048,"Sharing Data, Information and Knowledge",36,47.4,1706.4
30207,10,2709,9783642223266,Natural Language Processing and Information Systems,16,48.98,783.68
30208,1,2710,9783642023194,Hybrid Artificial Intelligence Systems,22,48.98,1077.56
30208,2,2711,9788323336952,Deductive Systems and the Decidability Problem for Hybrid Logics,27,50.56,1365.12
30208,3,2712,9780941049078,Business rule concepts,32,47.4,1516.8
30208,4,2713,9783642452697,Transactions on Large-Scale Data- and Knowledge-Centered Systems XI,37,48.98,1812.26
30208,5,2714,9780819417107,Image and information systems,17,50.56,859.52
30208,6,2715,9782726101124,Séminaire Langage d'analyse et de conception des systèmes d'information automatisés,22,47.4,1042.8
30208,7,2716,9780769538266,2009 28th IEEE International Symposium on Reliable Distributed Systems,27,48.98,1322.46
30208,8,2717,9780835713412,"Query processing techniques for distributed, relational data base systems",32,50.56,1617.92
30208,9,2718,9780738437422,"DB2 10 for Linux on System Z using z/VM V6.2, single system image clusters and live guest relocation",37,47.4,1753.8
30208,10,2719,9783642310959,Advanced Information Systems Engineering,17,48.98,832.66
30209,1,2720,9781850322566,Introducing C [plus plus],19,48.98,930.62
30209,2,2721,9781580251242,SAS/ACCESS(R) Interface to System R/3,24,50.56,1213.44
30209,3,2722,9783662463352,Transactions on large-scale data- and knowledge-centered systems XVII,29,47.4,1374.6
30209,4,2723,9783642130939,Advanced information systems engineering,34,48.98,1665.32
30209,5,2724,9785201110994,Компьютерные базы данных в ботанических исследованиях,14,50.56,707.84
30209,6,2725,9780471853831,Technical report on the IDMS/R systems desk reference,19,47.4,900.6
30209,7,2726,9783642165153,Web Information Systems and Mining,24,48.98,1175.52
30209,8,2727,9780885860005,Informatique et information : la conception des systèmes d'information,29,50.56,1466.24
30209,9,2728,9780897910835,Proceedings,34,47.4,1611.6
30209,10,2729,9783642226021,Digital Enterprise and Information Systems,14,48.98,685.72
30210,1,2730,9781565500938,Be Your Own Therapist,20,48.98,979.6
30210,2,2731,9783642130328,Trends in applied intelligent systems,25,50.56,1264.0
30210,3,2732,9789810222406,"Information systems, correctness and reusability",30,47.4,1422.0
30210,4,2733,9780818692185,Seventeenth IEEE Symposium on Reliable Distributed Systems,35,48.98,1714.3
30210,5,2734,9780835712217,Automatic transaction decomposition in a distributed CODASYL prototype system,15,50.56,758.4
30210,6,2735,9781880843178,Parallel and distributed computing systems,20,47.4,948.0
30210,7,2736,9780470973912,Dynamic modelling and predictive control in solid oxide fuel cells,25,48.98,1224.5
30210,8,2737,9780898743739,"RISS, a relational data base management system for minicomputers",30,50.56,1516.8
30210,9,2738,9780833015150,The RAND Metadata Management System (RMMS),35,47.4,1659.0
30210,10,2739,9780201622133,FileMaker Pro 2.0 for Windows,15,48.98,734.7
30211,1,2750,9783540454311,Next generation information technologies and systems,22,48.98,1077.56
30211,2,2751,9783642140549,Information Processing And Management Of Uncertainty In Knowledgebased Systems,27,50.56,1365.12
30211,3,2752,9783642169489,On The Move To Meaningful Internet Systems Otm 2010,32,47.4,1516.8
30211,4,2753,9783540317821,Foundations of Information and Knowledge Systems,37,48.98,1812.26
30211,5,2754,9783540659655,Foundations of intelligent systems,17,50.56,859.52
30211,6,2755,9783540346388,Flexible query answering systems,22,47.4,1042.8
30211,7,2756,9783642041242,Foundations of Intelligent Systems,27,48.98,1322.46
30211,8,2757,9780889862074,Intelligent information management systems,32,50.56,1617.92
30211,9,2758,9783642163593,"Advances in Production Management Systems. New Challenges, New Approaches",37,47.4,1753.8
30211,10,2759,9780071345019,Solaris System Administrator All in One Certification Exam Guide,17,48.98,832.66
30212,1,2760,9783319116976,Network and System Security,19,48.98,930.62
30212,2,2761,9780738486765,Getting started with DB2 Web Query for system i,24,50.56,1213.44
30212,3,2762,9780769503844,"1999 IFCIS International Conference on Cooperative Information Systems, CoopIS'99",29,47.4,1374.6
30212,4,2763,9780720404630,Systems for large data bases,34,48.98,1665.32
30212,5,2764,9783662485675,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXII,14,50.56,707.84
30212,6,2765,9780720428049,Data Base Management Systems: Proceedings of the SHARE Working Conference,19,47.4,900.6
30212,7,2766,9783662485668,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXII,24,48.98,1175.52
30212,8,2767,9780921836988,Advances in computer cybernetics,29,50.56,1466.24
30212,9,2768,9783642044083,Web Information Systems Engineering - WISE 2009,34,47.4,1611.6
30212,10,2769,9781590471692,SAS/ACCESS 9.1 Interface To System 2000,14,48.98,685.72
30213,1,2770,9780321397966,Inside SQL Server 2005 Tools (Microsoft Windows Server System Series),20,48.98,979.6
30213,2,2771,9780727918703,Managing your patients' data in the neonatal and pediatric ICU,25,50.56,1264.0
30213,3,2772,9783528035884,Display generation and management systems (DGMS) for interactive business applications,30,47.4,1422.0
30213,4,2773,9783319738048,On the Move to Meaningful Internet Systems. OTM 2017 Workshops,35,48.98,1714.3
30213,5,2774,9780792385271,Distributed applications and interoperable systems II,15,50.56,758.4
30213,6,2775,9783540221517,Advanced information systems engineering,20,47.4,948.0
30213,7,2776,9780810369092,Encyclopedia of health information sources,25,48.98,1224.5
30213,8,2777,9780738432656,Experiences with Oracle Solutions on Linux for IBM System z,30,50.56,1516.8
30213,9,2778,9780904933451,Introduction to online information systems,35,47.4,1659.0
30213,10,2779,9780070655027,Fundamentals Of Computing II,15,48.98,734.7
30214,1,2780,9780442252977,RISS,21,48.98,1028.58
30214,2,2781,9783540260974,Engineering human computer interaction and interactive systems,26,50.56,1314.56
30214,3,2782,9783662540367,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXIX,31,47.4,1469.4
30214,4,2783,9783662556955,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXIII,36,48.98,1763.28
30214,5,2784,9783642336140,On the Move to Meaningful Internet Systems : OTM 2012 : Confederated International Conferences,16,50.56,808.96
30214,6,2785,9783540747703,Life system modeling and simulation,21,47.4,995.4
30214,7,2786,9783642212222,Hybrid Artificial Intelligent Systems,26,48.98,1273.48
30214,8,2787,9783642239700,Web information systems and mining,31,50.56,1567.36
30214,9,2788,9789251046241,Land resources information systems in the Caribbean,36,47.4,1706.4
30214,10,2789,9780738434001,z/VSE using DB2 on Linux for System z,16,48.98,783.68
30215,1,2800,9781118075043,The data warehouse lifecycle toolkit,19,48.98,930.62
30215,2,2801,9788540854802,Web information systems engineering,24,50.56,1213.44
30215,3,2802,9783642215490,Semantic Technologies In Content Management Systems Trends Applications And Evaluations,29,47.4,1374.6
30215,4,2803,9783540662259,Next generation information technology and systems,34,48.98,1665.32
30215,5,2804,9783642400520,Data Management In Cloud Grid And P2p Systems,14,50.56,707.84
30215,6,2805,9783540304883,Visual information and information systems,19,47.4,900.6
30215,7,2806,9780201542370,The Internet connection,24,48.98,1175.52
30215,8,2807,9781461422358,Applied Ontology Engineering In Cloud Services Networks And Management Systems,29,50.56,1466.24
30215,9,2808,9783662561201,Transactions on Large-Scale Data- and Knowledge-Centered Systems XXXV,34,47.4,1611.6
30215,10,2809,9780889365599,Manual for preparing records in microcomputer-based bibliographic information systems,14,48.98,685.72
30216,1,2810,9780738486444,IBM system sorage N series best practice guidelines for Oracle,20,48.98,979.6
30216,2,2811,9783642161759,Transactions on Large-Scale Data- and Knowledge-Centered Systems II,25,50.56,1264.0
30216,3,2812,9780818680472,Third International Workshop on Object-oriented Real-time Dependable Systems,30,47.4,1422.0
30216,4,2813,9780915703289,A vertebrate faunal analysis coding system,35,48.98,1714.3
30216,5,2814,9783319694580,On the Move to Meaningful Internet Systems. OTM 2017 Conferences : Confederated International Conferences,15,50.56,758.4
30216,6,2815,9783642281488,Transactions on Large-Scale Data- and Knowledge-Centered Systems V,20,47.4,948.0
30216,7,2816,9783642037221,Transactions on Large-Scale Data- and Knowledge-Centered Systems I,25,48.98,1224.5
30216,8,2817,9781852330460,OOIS '98,30,50.56,1516.8
30216,9,2818,9781461422365,"Applied Ontology Engineering in Cloud Services, Networks and Management Systems",35,47.4,1659.0
30216,10,2819,9783642353321,Transactions on Large-Scale Data- and Knowledge-Centered Systems VII,15,48.98,734.7
30217,1,2820,9783642410307,On the Move to Meaningful Internet Systems : OTM 2013 Conferences : Confederated International Conferences,21,48.98,1028.58
30217,2,2821,9783642289316,Hybrid Artificial Intelligent Systems,26,50.56,1314.56
30217,3,2822,9780738438719,Experiences with Oracle 11 gR2 on Linux on System Z,31,47.4,1469.4
30217,4,2823,9780818665554,1994 International Conference on Parallel and Distributed Systems,36,48.98,1763.28
30217,5,2824,9783540236627,On the move to meaningful internet systems 2004,16,50.56,808.96
30217,6,2825,9783642176159,"Web information systems engineering, WISE 2010",21,47.4,995.4
30217,7,2826,9789221069621,Micro-ISIS training course,26,48.98,1273.48
30217,8,2827,9789264169432,Tariffs and trade,31,50.56,1567.36
30217,9,2828,9781880843215,Parallel and distributed computing systems,36,47.4,1706.4
30217,10,2829,9781880843390,Parallel and distributed computing systems,16,48.98,783.68
30218,1,2830,9783642383328,Web Information Systems Engineering,22,48.98,1077.56
30218,2,2831,9783540857754,"Artificial Intelligence: Methodology, Systems, and Applications",27,50.56,1365.12
30218,3,2832,9789201780829,INIS,32,47.4,1516.8
30218,4,2833,9783540776833,Foundations of information and knowledge systems,37,48.98,1812.26
30218,5,2834,9783642405174,Energy Efficiency in Large Scale Distributed Systems,17,50.56,859.52
30218,6,2835,9783642154317,"Artificial Intelligence: Methodology, Systems, and Applications",22,47.4,1042.8
30218,7,2836,9780113306213,Reuse in Ssadm Using Object Orientation (Information Systems Engineering Library),27,48.98,1322.46
30218,8,2837,9783030026097,On the Move to Meaningful Internet Systems. OTM 2018 Conferences : Confederated International Conferences,32,50.56,1617.92
30218,9,2838,9783540734505,Rough sets and intelligent systems paradigms,37,47.4,1753.8
30218,10,2839,9783540764137,Advances in Visual Information Systems,17,48.98,832.66
30219,1,2850,9780903796095,Data Base Design and Implementation,20,48.98,979.6
30219,2,2851,9783540001065,On the move to meaningful Internet systems 2002,25,50.56,1264.0
30219,3,2852,9780321614858,Practical business intelligence with SQL Server 2005,30,47.4,1422.0
30219,4,2853,9781880843529,Parallel and Distributed Computing Systems,35,48.98,1714.3
30219,5,2854,9781880843345,Parallel and distributed computing systems,15,50.56,758.4
30219,6,2855,9783540616955,Parallel Computation,20,47.4,948.0
30219,7,2856,9789517087766,Proceedings of a workshop on environmental data systems for large lakes,25,48.98,1224.5
30219,8,2857,9780738431499,IBM system storage DR550 V4.5 setup and implementation,30,50.56,1516.8
30219,9,2858,9783540661573,Advanced information systems engineering,35,47.4,1659.0
30219,10,2859,9783319261485,On the Move to Meaningful Internet Systems : OTM 2015 Conferences : Confederated International Conferences,15,48.98,734.7
30220,1,2860,9783642241499,Governance and Sustainability in Information Systems. Managing the Transfer and Diffusion of IT,21,48.98,1028.58
30220,2,2861,9783642172267,From active data management to event-based systems and more,26,50.56,1314.56
30220,3,2862,9780738434490,IBM System Storage N Series and Vmware Vsphere Storage best practices,31,47.4,1469.4
30220,4,2863,9783642291654,Information Systems Technology and Management Communications in Computer and Information Science,36,48.98,1763.28
30220,5,2864,9780810457898,I/O design,16,50.56,808.96
