supplier_id,product_id,product_barcode,product_name,supply_price,min_order_qty,is_primary
208,3222,DD29926428,儿童反伤害法律科普漫画(全4册),47.4,40,1
209,3223,DD12527875591,儿童反伤害法律科普漫画全4册以民法典和未成年人保护法为基础编,49.38,45,1
210,3224,DD11984912343,儿童反伤害法律科普漫画(全4册),51.35,10,1
101,3224,DD11984912343,儿童反伤害法律科普漫画(全4册),55.46,20,0
1,3225,DD12428313416,儿童反伤害法律科普漫画全4册以民法典和未成年人保护法为基础编,43.45,15,1
2,3226,DD11895617664,儿童反伤害法律科普漫画全4,45.43,20,1
101,3227,DD11984928553,儿童反伤害法律科普漫画(全4册),47.4,25,1
102,3228,DD11974528872,儿童反伤害法律科普漫画(全4册),49.38,30,1
202,3228,DD11974528872,儿童反伤害法律科普漫画(全4册),53.33,40,0
103,3229,DD12401054241,儿童反伤害法律科普漫画,51.35,35,1
201,3230,DD12311156273,中国法律职业背景下的法官刘欣,43.45,40,1
202,3231,DD12303811252,中国法律制度,45.43,45,1
203,3232,DD11194484022,中国法律大全全套2019实用版公民法律基础知识宪法版刑法一本通婚姻法合同法公司法劳动法2019版民事诉讼法,47.4,10,1
206,3232,DD11194484022,中国法律大全全套2019实用版公民法律基础知识宪法版刑法一本通婚姻法合同法公司法劳动法2019版民事诉讼法,51.19,20,0
204,3233,DD11858011084,中国法律大全,49.38,15,1
205,3234,DD11858011054,中国法律大全,51.35,20,1
206,3235,DD11858026064,中国法律大全,43.45,25,1
207,3236,DD11858011104,中国法律大全,45.43,30,1
210,3236,DD11858011104,中国法律大全,49.06,40,0
208,3237,DD11028846107,中国法律史入门笔记王沛法律,47.4,35,1
209,3238,DD11771117694,中国法律大全,49.38,40,1
210,3239,DD11556919495,b-中国法律大全,51.35,45,1
1,3240,DD12335460512,简明中国法律经济学,43.45,10,1
102,3240,DD12335460512,简明中国法律经济学,46.93,20,0
2,3241,DD11630832697,新劳动法实用案例中国法律大全全套实用版公民法律基础知识宪法新版刑法一本通公司法劳动法民事诉讼法律诉讼,45.43,15,1
101,3242,DD29372720,中国法律与中国社会(中华现代学术名著1)瞿同祖的代表之作，开创法律史与社会史结合研究的先河,47.4,20,1
102,3243,DD11543501424,中国近代宪法史(中国法律史学文丛),49.38,25,1
103,3244,DD11537448428,新劳动法实用案例中国法律大全,51.35,30,1
203,3244,DD11537448428,新劳动法实用案例中国法律大全,55.46,40,0
201,3245,DD12435576381,中华人民共和国劳动争议调解仲裁法,43.45,35,1
202,3246,DD11890372105,2022现行宪法中华人民共和国宪法(实用版),45.43,40,1
203,3247,DD1397934129,中华人民共和国宪法,47.4,45,1
204,3248,DD1397934229,中华人民共和国宪法,49.38,10,1
207,3248,DD1397934229,中华人民共和国宪法,53.33,20,0
205,3249,DD1139474977,中华人民共和国宪法,51.35,15,1
206,3250,DD1139478277,中华人民共和国宪法,43.45,20,1
207,3251,DD11473359308,中华人民共和国宪法,45.43,25,1
208,3252,DD26916337,中国法律思想史(第二版)于恰当处引经据典，寓思想于阅读之中,47.4,30,1
1,3252,DD26916337,中国法律思想史(第二版)于恰当处引经据典，寓思想于阅读之中,51.19,40,0
209,3253,DD12346578600,中国法律市场观察2020-2021,49.38,35,1
210,3254,DD12328589592,中国法律史,51.35,40,1
1,3255,DD12375195549,中国法律史,43.45,45,1
2,3256,DD12388812616,中国法律史,45.43,10,1
103,3256,DD12388812616,中国法律史,49.06,20,0
101,3257,DD11119912554,中国法律服务市场对外开放机制研究,47.4,15,1
102,3258,DD11715136291,中国法律语言学展望,49.38,20,1
103,3259,DD11119746144,中国法律与中国社会/中华现代学术名著丛书,51.35,25,1
201,3260,DD12334830245,中国法律语言学展望,43.45,30,1
204,3260,DD12334830245,中国法律语言学展望,46.93,40,0
202,3261,DD11614224043,中国法律语言学展望,45.43,35,1
203,3262,DD11971298556,中国法律与中国社会,47.4,40,1
204,3263,DD12420091607,中国法律与中国社会,49.38,45,1
205,3264,DD12328612204,中国法律与中国社会,51.35,10,1
208,3264,DD12328612204,中国法律与中国社会,55.46,20,0
206,3265,DD12411171336,中国法律与中国社会,43.45,15,1
207,3266,DD11995096383,中国法律与中国社会,45.43,20,1
208,3267,DD11228481362,中国法律制度概论,47.4,25,1
209,3268,DD11374682035,中国法律制度概论,49.38,30,1
2,3268,DD11374682035,中国法律制度概论,53.33,40,0
210,3269,DD11250989424,中国法律制度概论,51.35,35,1
1,3270,DD12485105511,中国法律与中国社会,43.45,40,1
2,3271,DD12339931225,中国法律与中国社会,45.43,45,1
101,3272,DD12373227095,中国法律语言学展望,47.4,10,1
201,3272,DD12373227095,中国法律语言学展望,51.19,20,0
102,3273,DD11992474697,中国法律史学教程,49.38,15,1
103,3274,DD11941247266,中国法律史学教程,51.35,20,1
201,3275,DD1361608103,中国法律实证研究(2018年第3卷),43.45,25,1
202,3276,DD27868495,中国法律实证研究(第3卷·2018年),45.43,30,1
205,3276,DD27868495,中国法律实证研究(第3卷·2018年),49.06,40,0
203,3277,DD12467753167,外国及港澳台行政诉讼制度薛刚凌编,47.4,35,1
204,3278,DD12404411801,外国及港澳台行政诉讼制度薛刚凌编,49.38,40,1
205,3279,DD12313247014,外国及港澳台行政诉讼制度,51.35,45,1
206,3280,DD12413056251,外国及港澳台行政诉讼制度,43.45,10,1
209,3280,DD12413056251,外国及港澳台行政诉讼制度,46.93,20,0
207,3281,DD12338860876,外国及港澳台行政诉讼制度,45.43,15,1
208,3282,DD12461966841,外国及港澳台行政诉讼制度,47.4,20,1
209,3283,DD12469248931,外国及港台行政诉讼制度,49.38,25,1
210,3284,DD11845152529,外国及港台行政诉讼制度,51.35,30,1
101,3284,DD11845152529,外国及港台行政诉讼制度,55.46,40,0
1,3285,DD11839128054,外国及港台行政诉讼制度,43.45,35,1
2,3286,DD11775865360,外国及港台行政诉讼制度,45.43,40,1
101,3287,DD12409412698,！外国及港台行政诉讼制度,47.4,45,1
102,3288,DD11691156151,涉外及涉港澳台民事公证实务,49.38,10,1
202,3288,DD11691156151,涉外及涉港澳台民事公证实务,53.33,20,0
103,3289,DD11620342253,涉外及涉港澳台民事公证实务,51.35,15,1
201,3290,DD11739006590,涉外及涉港澳台民事公证实务,43.45,20,1
202,3291,DD12501764397,涉外及涉港澳台民事公证实务,45.43,25,1
203,3292,DD12352934280,涉外及涉港澳台民事公证实务,47.4,30,1
206,3292,DD12352934280,涉外及涉港澳台民事公证实务,51.19,40,0
204,3293,DD12417725035,涉外及涉港澳台民事公证实务,49.38,35,1
205,3294,DD12381270878,国外及国港澳台专利申请策略,51.35,40,1
206,3295,DD11980581070,涉外及涉港澳台民事公证实务,43.45,45,1
207,3296,DD11939126833,涉外及涉港澳台民事公证实务,45.43,10,1
210,3296,DD11939126833,涉外及涉港澳台民事公证实务,49.06,20,0
208,3297,DD12373021497,国外及国港澳台专利申请策略,47.4,15,1
209,3298,DD11957992822,涉外及涉港澳台民事公证实务,49.38,20,1
210,3299,DD12486487817,国外及国港澳台专利申请策略签名,51.35,25,1
1,3300,DD11871486053,涉外及涉港澳台民事公证实务,43.45,30,1
102,3300,DD11871486053,涉外及涉港澳台民事公证实务,46.93,40,0
2,3301,DD12336174015,涉外及涉港澳台民事公证实务,45.43,35,1
101,3302,DD11720791660,涉外及涉港澳台民事公证实务,47.4,40,1
102,3303,DD12306506790,涉外及涉港澳台民事公证实务,49.38,45,1
103,3304,DD12348416236,涉外及涉港澳台民事公证实务,51.35,10,1
203,3304,DD12348416236,涉外及涉港澳台民事公证实务,55.46,20,0
201,3305,DD11894526290,涉外及涉港澳台民事公证实务,43.45,15,1
202,3306,DD11841870028,涉外及涉港澳台民事公证实务,45.43,20,1
203,3307,DD11859163129,涉外及涉港澳台民事公证实务,47.4,25,1
204,3308,DD12355747849,涉外及涉港澳台民事公证实务,49.38,30,1
207,3308,DD12355747849,涉外及涉港澳台民事公证实务,53.33,40,0
205,3309,DD11710849950,涉外及涉港澳台民事公证实务,51.35,35,1
206,3310,DD12316288829,涉外及涉港澳台民事公证实务刘广炬、天津市司法司编,43.45,40,1
207,3311,DD11939158416,涉外及涉港澳台民事公证实务,45.43,45,1
208,3312,DD11930798840,涉外及涉港澳台民事公证实务,47.4,10,1
1,3312,DD11930798840,涉外及涉港澳台民事公证实务,51.19,20,0
209,3313,DD11838442314,涉外及涉港澳台民事公证实务,49.38,15,1
210,3314,DD11962232119,涉外及涉港澳台民事公证实务,51.35,20,1
1,3315,DD12303225945,涉外及涉港澳台民事公证实务,43.45,25,1
2,3316,DD11887713813,国外及我国港澳台专利申请策略,45.43,30,1
103,3316,DD11887713813,国外及我国港澳台专利申请策略,49.06,40,0
101,3317,DD12356565174,国外及我国港澳台专利申请策略马天旗；焦红芳；王赛；郑小粤；游良辰；肖鹏；雒运朴；李宗基；雒纯丹；张,47.4,35,1
102,3318,DD12472794551,涉外及涉港澳台民事公证实务,49.38,40,1
103,3319,DD11757144589,"国外及我国港澳台专利申请策略马天旗,焦红芳,王赛,郑小粤,游良辰,肖鹏,雒运朴,李宗基",51.35,45,1
201,3320,DD12347778390,国外及我国港澳台专利申请策略,43.45,10,1
204,3320,DD12347778390,国外及我国港澳台专利申请策略,46.93,20,0
202,3321,DD11981191110,国外及我国港澳台专利申请策略,45.43,15,1
203,3322,DD12437711107,国外及我国港澳台专利申请策略马天旗；焦红芳；王赛；郑小粤；游良辰；肖鹏；雒运朴；李宗基；雒纯丹；张,47.4,20,1
204,3323,DD11787014990,涉外及涉港澳台民事公证实务,49.38,25,1
205,3324,DD12316310634,心理学百科系列:九型人格心理学,51.35,30,1
208,3324,DD12316310634,心理学百科系列:九型人格心理学,55.46,40,0
206,3325,DD12347019580,心理学百科系列:九型人格心理学,43.45,35,1
207,3326,DD11860332154,心理学百科,45.43,40,1
208,3327,DD12340869093,心理学百科,47.4,45,1
209,3328,DD11716781600,DK心理学百科,49.38,10,1
2,3328,DD11716781600,DK心理学百科,53.33,20,0
210,3329,DD11964738910,心理学百科/DK青少年人文科普百科,51.35,15,1
1,3330,DD11986255129,"心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks)著卢敏,侯冉冉译",43.45,20,1
2,3331,DD11986256719,心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks),45.43,25,1
101,3332,DD12378378887,心理学百科/DK青少年人文科普百科,47.4,30,1
201,3332,DD12378378887,心理学百科/DK青少年人文科普百科,51.19,40,0
102,3333,DD12378344557,心理学百科/DK青少年人文科普百科,49.38,35,1
103,3334,DD12337937515,心理学百科海穆特·班尼须(HellmuthBenesh)著,51.35,40,1
201,3335,DD12311863664,心理学百科海穆特·班尼须(HellmuthBenesh)著,43.45,45,1
202,3336,DD12420574666,"心理学百科/DK青少年人文科普百科,(英)MarcusW",45.43,10,1
205,3336,DD12420574666,"心理学百科/DK青少年人文科普百科,(英)MarcusW",49.06,20,0
203,3337,DD12306299293,心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks),47.4,15,1
204,3338,DD12516944021,"心理学百科/DK青少年人文科普百科,(英)MarcusW",49.38,20,1
205,3339,DD12348242268,心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks),51.35,25,1
206,3340,DD12432090406,心理学百科,43.45,30,1
209,3340,DD12432090406,心理学百科,46.93,40,0
207,3341,DD12302270962,心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks),45.43,35,1
208,3342,DD11652249073,"心理学百科(德)班尼须(HellmuthBenesh)著,(德)赫尔曼·冯",47.4,40,1
209,3343,DD11951674643,心理学百科,49.38,45,1
210,3344,DD11893796981,DK心理学百科,51.35,10,1
101,3344,DD11893796981,DK心理学百科,55.46,20,0
1,3345,DD11944997790,心理学百科,43.45,15,1
2,3346,DD12405598846,心理学百科,45.43,20,1
101,3347,DD11945856426,心理学百科,47.4,25,1
102,3348,DD11847419880,DK心理学百科,49.38,30,1
202,3348,DD11847419880,DK心理学百科,53.33,40,0
103,3349,DD11839026181,DK心理学百科达额立减,51.35,35,1
201,3350,DD12334226264,心理学百科/DK青少年人文科普百科(英)马库斯少儿少儿科普科普百科,43.45,40,1
202,3351,DD12402353181,心理学百科英,45.43,45,1
203,3352,DD12302768652,心理学百科/DK青少年人文科普百科(英)马库斯少儿少儿科普科普百科,47.4,10,1
206,3352,DD12302768652,心理学百科/DK青少年人文科普百科(英)马库斯少儿少儿科普科普百科,51.19,20,0
204,3353,DD11850492791,心理学百科,49.38,15,1
205,3354,DD12318119974,心理学百科英DK出版社著；徐玥译,51.35,20,1
206,3355,DD1682080902,DK心理学百科dk典藏版当当自营,43.45,25,1
207,3356,DD12393489268,心理学百科,45.43,30,1
210,3356,DD12393489268,心理学百科,49.06,40,0
208,3357,DD11620442603,DK心理学百科,47.4,35,1
209,3358,DD12311567473,心理学百科英DK出版社著；徐玥译,49.38,40,1
210,3359,DD12409219926,"心理学百科(德)班尼须(HellmuthBenesh)著,(德)赫尔曼·冯",51.35,45,1
1,3360,DD12330095690,心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks),43.45,10,1
102,3360,DD12330095690,心理学百科/DK青少年人文科普百科(英)马库斯·威克斯(MarcusWeeks),46.93,20,0
2,3361,DD11993499996,心理学百科,45.43,15,1
101,3362,DD11957514980,心理学百科,47.4,20,1
102,3363,DD12383561619,心理学百科,49.38,25,1
103,3364,DD11794028900,心理学百科,51.35,30,1
203,3364,DD11794028900,心理学百科,55.46,40,0
201,3365,DD11414196303,心理学百科典藏版心理学入门基础,43.45,35,1
202,3366,DD11982607261,心理学百科(典藏版)(精)/人类的思想百科丛书,45.43,40,1
203,3367,DD12409733167,心理学百科海穆特·班尼须,47.4,45,1
204,3368,DD12500780817,心理学百科海穆特·班尼须,49.38,10,1
207,3368,DD12500780817,心理学百科海穆特·班尼须,53.33,20,0
205,3369,DD11737640360,心理学百科(德)班尼须,51.35,15,1
206,3370,DD11959208502,心理学百科海穆特·班尼须(HellmuthBenesh)著,43.45,20,1
207,3371,DD11731860772,性学三论与爱情心理学解救人类思想病态心理变态心理,45.43,25,1
208,3372,DD11730264253,性学三论与爱情心理学解救人类思想病态心理变态心理,47.4,30,1
1,3372,DD11730264253,性学三论与爱情心理学解救人类思想病态心理变态心理,51.19,40,0
209,3373,DD12414084915,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,49.38,35,1
210,3374,DD12415202926,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,51.35,40,1
1,3375,DD12436547327,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,43.45,45,1
2,3376,DD12374582884,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,45.43,10,1
103,3376,DD12374582884,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,49.06,20,0
101,3377,DD12427478688,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,47.4,15,1
102,3378,DD12360708643,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,49.38,20,1
103,3379,DD12530685911,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,51.35,25,1
201,3380,DD12530630641,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,43.45,30,1
204,3380,DD12530630641,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,46.93,40,0
202,3381,DD12434612046,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,45.43,35,1
203,3382,DD12374976360,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,47.4,40,1
204,3383,DD12375035280,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,49.38,45,1
205,3384,DD12417780705,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,51.35,10,1
208,3384,DD12417780705,隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格病态心理学,55.46,20,0
206,3385,DD11960317949,2024新书隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格,43.45,15,1
207,3386,DD12505194477,2024新书隐形恶人我们与反社会人格者的较量玛莎·斯托特应对反社会人格者的行动指南反社会人格NPD变态人格,45.43,20,1
208,3387,DD11921677557,官网隐形恶人我们与反社会人格者的较量玛莎斯托特更有效应对反社会人格者的行动指南反社会人格变态人格病态心理官网,47.4,25,1
209,3388,DD11869220134,官网隐形恶人我们与反社会人格者的较量玛莎斯托特更有效应对反社会人格者的行动指南反社会人格变态人格病态心理,49.38,30,1
2,3388,DD11869220134,官网隐形恶人我们与反社会人格者的较量玛莎斯托特更有效应对反社会人格者的行动指南反社会人格变态人格病态心理,53.33,40,0
210,3389,DD11547387264,我们时代的神经症人格(精装版),51.35,35,1
1,3390,DD1256479559,心理学书籍我们时代的病态人格双色插图卡+如何成为一个很厉害的人伦霍妮齐名关于情商改变自己治疗忧郁症强迫症焦虑症控制情绪,43.45,40,1
2,3391,DD29262289,变态心理学:心理同时系列长销73年的心理学经典教材通过研究异常心理或病态行为的表现形式、发生原因及发展规律揭示人类心理本质,45.43,45,1
101,3392,DD11742053967,破碎的镜子:为什么我总觉得自己丑？变态心理学,47.4,10,1
201,3392,DD11742053967,破碎的镜子:为什么我总觉得自己丑？变态心理学,51.19,20,0
102,3393,DD12412052735,我们时代的神经症人格全面分析了现代人的病态心理和变态人格(美)卡伦·霍妮(KarenHorney),49.38,15,1
103,3394,DD12392131716,图书病态心理学研究:我们时代的神经症人格,51.35,20,1
201,3395,DD12364833714,我们时代的神经症人格卡伦·霍尼病态心理学研究,43.45,25,1
202,3396,DD11860619704,我们时代的神经症人格/时代心理大师名作(德)卡伦·霍尼(KarenHorney)著,45.43,30,1
205,3396,DD11860619704,我们时代的神经症人格/时代心理大师名作(德)卡伦·霍尼(KarenHorney)著,49.06,40,0
203,3397,DD11739342604,破碎的镜子:为什么我总觉得自己丑？,47.4,35,1
204,3398,DD11731761817,全新正版图书在威士忌和,49.38,40,1
205,3399,DD12342686788,去梯言咸口味心理学怪癖病态变态洁癖天才向左疯子向右非正常人类研究所揭穿怪癖行为背后的心理学真相分析,51.35,45,1
206,3400,DD11630896837,致命关系:病态人格的七种假面,43.45,10,1
209,3400,DD11630896837,致命关系:病态人格的七种假面,46.93,20,0
207,3401,DD11934112129,我们时代的病态人格,45.43,15,1
208,3402,DD11846237209,我们时代的病态人格,47.4,20,1
209,3403,DD11845459954,我们时代的病态人格,49.38,25,1
210,3404,DD12432143501,我们时代的病态人格,51.35,30,1
101,3404,DD12432143501,我们时代的病态人格,55.46,40,0
1,3405,DD29395820,我们时代的神经症人格(精装版),43.45,35,1
2,3406,DD11422708998,我们时代的神经症人格卡伦霍尼著全面分析了现代人的病态心理心理学书系,45.43,40,1
101,3407,DD24038605,精神病态者的科学世界著名心理学家、脑神经科学家与天生变态狂的灵魂访谈；联邦调查局(FBI),47.4,45,1
102,3408,DD24032045,我们时代的神经症人格(西方学术经典·精装版),49.38,10,1
202,3408,DD24032045,我们时代的神经症人格(西方学术经典·精装版),53.33,20,0
103,3409,DD25149508,假如我是蝙蝠侠如果你喜欢《天才在左疯子在右》，那你千万不要错过这本变态重口味新作,51.35,15,1
201,3410,DD12426497838,党政读物党风廉政建设,43.45,20,1
202,3411,DD12376767867,艰苦岁月,45.43,25,1
203,3412,DD12497317567,党员手册,47.4,30,1
206,3412,DD12497317567,党员手册,51.19,40,0
204,3413,DD12455983087,清正廉洁,49.38,35,1
205,3414,DD12404672527,邓恩铭,51.35,40,1
206,3415,DD12402074537,李汉俊,43.45,45,1
207,3416,DD12402077707,包惠僧,45.43,10,1
210,3416,DD12402077707,包惠僧,49.06,20,0
208,3417,DD12408775937,王尽美,47.4,15,1
209,3418,DD12402864468,爲政笔谭,49.38,20,1
210,3419,DD12359439327,抉择王炳林党政,51.35,25,1
1,3420,DD12300670582,邓恩铭张业赏党政,43.45,30,1
102,3420,DD12300670582,邓恩铭张业赏党政,46.93,40,0
2,3421,DD12393689337,经山海,45.43,35,1
101,3422,DD12402862087,李达宋镜明党政,47.4,40,1
102,3423,DD12342673193,邓恩铭张业赏党政,49.38,45,1
103,3424,DD12412538648,爲政笔谭,51.35,10,1
203,3424,DD12412538648,爲政笔谭,55.46,20,0
201,3425,DD12398203977,甲申三百年祭,43.45,15,1
202,3426,DD12427769751,怎样写作,45.43,20,1
203,3427,DD11768352342,少年毛泽东,47.4,25,1
204,3428,DD12390794557,整治形式主义,49.38,30,1
207,3428,DD12390794557,整治形式主义,53.33,40,0
205,3429,DD12508060311,问答忠诚党政,51.35,35,1
206,3430,DD12497317457,入党教材,43.45,40,1
207,3431,DD12358528830,少年毛泽东,45.43,45,1
208,3432,DD12460295287,红岩精神,47.4,10,1
1,3432,DD12460295287,红岩精神,51.19,20,0
209,3433,DD12408384317,工匠精神,49.38,15,1
210,3434,DD12479160377,少年毛泽东,51.35,20,1
1,3435,DD12371575547,闲来笔潭,43.45,25,1
2,3436,DD12456930867,方步云徐文秀著党政,45.43,30,1
103,3436,DD12456930867,方步云徐文秀著党政,49.06,40,0
101,3437,DD12408085207,漫说党纪,47.4,35,1
102,3438,DD12396361577,守正创新,49.38,40,1
103,3439,DD12372025347,如何讲好思政课,51.35,45,1
201,3440,DD12499754947,沂蒙精神,43.45,10,1
204,3440,DD12499754947,沂蒙精神,46.93,20,0
202,3441,DD12445848587,历史的轨迹,45.43,15,1
203,3442,DD12430750327,党政干部德鉴,47.4,20,1
204,3443,DD12473987707,为梦想奋斗,49.38,25,1
205,3444,DD12471743327,实干显担当,51.35,30,1
208,3444,DD12471743327,实干显担当,55.46,40,0
206,3445,DD12382815047,读懂人民之问陈金龙党政,43.45,35,1
207,3446,DD12416591537,公文八讲,45.43,40,1
208,3447,DD12400911647,王平回忆录,47.4,45,1
209,3448,DD12392466367,横戈马上杨得志党政,49.38,10,1
2,3448,DD12392466367,横戈马上杨得志党政,53.33,20,0
210,3449,DD12372990317,毛泽东家风,51.35,15,1
1,3450,DD12392832357,从政守则徐文秀著党政,43.45,20,1
2,3451,DD12475401477,闲来笔潭,45.43,25,1
101,3452,DD12392207007,繁叶华章张舰月党政,47.4,30,1
201,3452,DD12392207007,繁叶华章张舰月党政,51.19,40,0
102,3453,DD12492229467,民生中国,49.38,35,1
103,3454,DD12373723127,为政举要一万句晓山党政,51.35,40,1
201,3455,DD12395505827,突出重围,43.45,45,1
202,3456,DD12475405327,毛泽东家风,45.43,10,1
205,3456,DD12475405327,毛泽东家风,49.06,20,0
203,3457,DD25278930,中国政治制度史:全2册,47.4,15,1
204,3458,DD29794547,中国政治史《中国政治史》是钱亦石先生的经典之作，全书以横亘古今的历史视角,49.38,20,1
205,3459,DD28489196,中国政治制度史新论,51.35,25,1
206,3460,DD29437747,中国政治思想史(中华现代学术名著8),43.45,30,1
209,3460,DD29437747,中国政治思想史(中华现代学术名著8),46.93,40,0
207,3461,DD12350996081,中国政治制度史纲要,45.43,35,1
208,3462,DD11926374422,中国政治史大纲,47.4,40,1
209,3463,DD12374180595,中国政治史大纲,49.38,45,1
210,3464,DD12461555011,中国政治史大纲,51.35,10,1
101,3464,DD12461555011,中国政治史大纲,55.46,20,0
1,3465,DD12466421297,中国政治史大纲,43.45,15,1
2,3466,DD12373522445,中国政治民主研究,45.43,20,1
101,3467,DD12374094625,中国政治参与报告.2014.2014,47.4,25,1
102,3468,DD12372295035,中国政治二千年,49.38,30,1
202,3468,DD12372295035,中国政治二千年,53.33,40,0
103,3469,DD12447461551,中国政治参与报告.2014.2014,51.35,35,1
201,3470,DD12338200584,中国政治的民主抉择:党内民主与政治文明,43.45,40,1
202,3471,DD12442140321,中国政治体制改革研究,45.43,45,1
203,3472,DD12373874235,中国政治发展进程.2009年,47.4,10,1
206,3472,DD12373874235,中国政治发展进程.2009年,51.19,20,0
204,3473,DD12347753031,中国政治发展进程.2009年,49.38,15,1
205,3474,DD12423372517,中国政治制度史,51.35,20,1
206,3475,DD12440937651,中国政治制度史,43.45,25,1
207,3476,DD12360442169,中国政治制度史,45.43,30,1
210,3476,DD12360442169,中国政治制度史,49.06,40,0
208,3477,DD12313126524,中国政治体制改革,47.4,35,1
209,3478,DD11740301620,中国政治体制改革,49.38,40,1
210,3479,DD12461651141,中国政治体制改革,51.35,45,1
1,3480,DD11996864253,中国政治二千年,43.45,10,1
102,3480,DD11996864253,中国政治二千年,46.93,20,0
2,3481,DD12401849175,中国政治制度史,45.43,15,1
101,3482,DD11611851526,2009年中国政治发展进程,47.4,20,1
102,3483,DD12360386259,中国政治体制改革,49.38,25,1
103,3484,DD11958701362,中国政治体制改革,51.35,30,1
203,3484,DD11958701362,中国政治体制改革,55.46,40,0
201,3485,DD12392672231,中国政治体制改革研究,43.45,35,1
202,3486,DD12348261270,中国政治的民主抉择:党内民主与政治文明,45.43,40,1
203,3487,DD12441528581,中国政治思想史,47.4,45,1
204,3488,DD12360121239,中国政治参与报告:2011,49.38,10,1
207,3488,DD12360121239,中国政治参与报告:2011,53.33,20,0
205,3489,DD12352976509,中国政治思想史,51.35,15,1
206,3490,DD12373894315,中国政治参与报告:2011,43.45,20,1
207,3491,DD12503395627,中国政治学年度评论:2012:20,45.43,25,1
208,3492,DD11957777042,中国政治思想史,47.4,30,1
1,3492,DD11957777042,中国政治思想史,51.19,40,0
209,3493,DD12342389166,中国政治参与报告:2011,49.38,35,1
210,3494,DD23522399,中国政治发展中的县级党委功能,51.35,40,1
1,3495,DD11276066230,中国政治学年度评论:2014:2014,43.45,45,1
2,3496,DD11278497277,中国政治学年度评论:2014:2014中国政治,45.43,10,1
103,3496,DD11278497277,中国政治学年度评论:2014:2014中国政治,49.06,20,0
101,3497,DD12406648606,中国政治制度小史,47.4,15,1
102,3498,DD12353731429,中国政治史大纲,49.38,20,1
103,3499,DD12454850397,中国政治史大纲,51.35,25,1
201,3500,DD12392178491,中国政治詹姆斯·R·汤森(JamesR.Townsend),43.45,30,1
204,3500,DD12392178491,中国政治詹姆斯·R·汤森(JamesR.Townsend),46.93,40,0
202,3501,DD11927577642,中国政治詹姆斯·R·汤森(JamesR.Townsend),45.43,35,1
203,3502,DD12360066219,中国政治詹姆斯·R·汤森(JamesR.Townsend),47.4,40,1
204,3503,DD12358293293,中国政治思想史—人民文库丛书,49.38,45,1
205,3504,DD29926487,世界政治的终极目标:安全、财富、信仰、公正、自由王缉思著清华大学刘瑜、复旦大学包刚升推荐全球格局未来变迁世界政,51.35,10,1
208,3504,DD29926487,世界政治的终极目标:安全、财富、信仰、公正、自由王缉思著清华大学刘瑜、复旦大学包刚升推荐全球格局未来变迁世界政,55.46,20,0
206,3505,DD26488948,世界政治:趋势与变革(第16版),43.45,15,1
207,3506,DD12382093327,世界政治概论,45.43,20,1
208,3507,DD29918907,世界政治概论(新编21世纪政治学系列教材),47.4,25,1
209,3508,DD26917151,世界政治中的战争与变革美国人文与科学学院院士、著名国际关系理论家吉尔平的代表作,49.38,30,1
2,3508,DD26917151,世界政治中的战争与变革美国人文与科学学院院士、著名国际关系理论家吉尔平的代表作,53.33,40,0
