product_id,product_name,category_id,unit,unit_price,cost_price,barcode,status
45438,分析师的角逐与突围,3,本,46.00,27.39,9787309149227,onsale
45439,分析英语语法：四种句素研究,39,本,68.00,40.71,9787309159301,onsale
45440,刑事法治视野中的商业秘密保护：以刑事保护为中心,11,本,38.00,26.77,9787309084405,onsale
45441,刑事证据规则研究,11,本,35.00,24.61,9787309069013,onsale
45442,刑事诉讼法学,34,本,28.00,16.48,9787309032826,onsale
45443,刑事诉讼程序正当化的路径选择,34,本,62.00,41.87,9787309161939,onsale
45444,刑法学(第三版),34,本,65.00,44.89,9787309120394,onsale
45445,列子臆说（上）,11,本,36.00,21.33,9787309128994,onsale
45446,列子臆说（下）,11,本,35.00,24.84,9787309130003,onsale
45447,列子臆说（中）,11,本,40.00,24.63,9787309129991,onsale
45448,刘克庄的文学世界：晚宋文学生态的一种考察,11,本,28.00,18.13,9787309093537,onsale
45449,刘崧集,11,本,268.00,187.71,9787309163230,onsale
45450,创业学,3,本,50.00,30.99,9787309024647,onsale
45451,创业学,3,本,78.00,45.37,9787309102260,onsale
45452,创业实务,3,本,32.00,18.93,9787309106817,onsale
45453,创业投资与融资,3,本,48.00,35.26,9787309141702,onsale
45454,创业法学,34,本,39.00,24.61,9787309119763,onsale
45455,创业营销,3,本,59.00,34.79,9787309176315,onsale
45456,创业融资,3,本,32.00,21.79,9787309063974,onsale
45457,创业裂变：从0到1，从1到N,11,本,48.00,32.97,9787309140354,onsale
45458,创新一定有秘诀,11,本,25.00,15.60,9787309102864,onsale
45459,创新与经济学：新兴战略产业自主创新研究,3,本,28.00,18.24,9787309143553,onsale
45460,创新发展的社会主义政治经济学,36,本,28.00,19.92,9787309126822,onsale
45461,创新启示录：超越性思维,11,本,30.00,19.59,9787309037883,onsale
45462,创新学教程,3,本,25.00,17.60,9787309051711,onsale
45463,创新实用医院英语,4,本,32.00,22.71,9787309087000,onsale
45464,创新思维训练,11,本,49.00,36.86,9787309167214,onsale
45465,创新补贴、税收优惠与技术创新,10,本,35.00,21.57,9787309162585,onsale
45466,初中物理竞赛教程 基础篇,21,本,48.00,31.58,9787309064049,onsale
45467,初中物理竞赛教程（拓展篇）,21,本,45.00,28.62,9787309070439,onsale
45468,初中理科班物理竞赛教程(上册）,21,本,49.00,32.46,9787309115826,onsale
45469,初中英汉学习词典,41,本,20.00,14.65,9787309089974,onsale
45470,初中英语写作,39,本,20.00,12.98,9787309094107,onsale
45471,初中英语完形填空100篇（第二版）,39,本,10.00,6.41,9787309044263,onsale
45472,初中英语词汇速记宝典,39,本,39.00,23.80,9787309149784,onsale
45473,初中英语说课与试课（视频课例）,39,本,75.00,56.49,9787309169621,onsale
45474,初中英语首字母填空专项测试指导,39,本,40.00,26.34,9787309148268,onsale
45475,初中语文必备知识123问,11,本,38.00,27.60,9787309160918,onsale
45476,初任也智慧——初任班主任的11个第一次,3,本,40.00,25.79,9787309166682,onsale
45477,初创者：致青年创业者的信,11,本,36.00,21.83,9787309119039,onsale
45478,初等数论,3,本,30.00,19.88,9787309136852,onsale
45479,初等数论学习辅导与习题详解,3,本,30.00,19.47,9787309161632,onsale
45480,初等数论（第2版）,3,本,40.00,28.16,9787309161625,onsale
45481,初级商务英语阅读（卓越·中高职贯通职业教育系列）,4,本,25.00,14.76,9787309139570,onsale
45482,利润损失保险学,3,本,25.00,14.64,9787309057409,onsale
45483,利率曲线及其构造,21,本,28.00,18.46,9787309065039,onsale
45484,利益关系总论：新时期我国社会利益关系发展变化研究的总报告（新时期利益关系丛书）,11,本,42.00,30.03,9787309084467,onsale
45485,利益的关联、博弈与公共政策,11,本,78.00,56.26,9787309177435,onsale
45486,利益表达与公权行为：公民如何影响国家,11,本,35.00,24.45,9787309118384,onsale
45487,利益集团与贸易保护：基于中国商贸现实的理论与经验分析,11,本,35.00,25.32,9787309127539,onsale
45488,别老跟着我们,3,本,30.00,19.91,9787309105117,onsale
45489,制图测绘与CAD实训,3,本,36.00,21.21,9787309106572,onsale
45490,制图测绘与CAD实训（第二版）,3,本,65.00,38.69,9787309178272,onsale
45491,制度、思想与文学的互动：北宋前期诗坛研究,11,本,25.00,16.05,9787309093797,onsale
45492,制度分析与公共治理,3,本,68.00,43.69,9787309140774,onsale
45493,制度经济学：制度及制度变迁性质解释（第二版）,3,本,28.00,17.29,9787309068634,onsale
45494,前交叉韧带重建术后康复与重返运动100问,26,本,68.00,41.81,9787309181562,onsale
45495,前厅服务与管理,3,本,25.00,15.71,9787309093674,onsale
45496,前哨的进行：中国现代木刻运动,8,本,128.00,76.89,9787309179811,onsale
45497,前工业时代的信仰与社会,22,本,65.00,46.94,9787309142471,onsale
45498,前景基础英语综合教程 1,39,本,40.00,30.08,9787309088250,onsale
45499,前景基础英语综合教程 2,39,本,40.00,25.88,9787309088564,onsale
45500,前景基础英语综合教程 3,39,本,40.00,26.86,9787309088595,onsale
45501,前景基础英语综合教程 4,39,本,40.00,25.72,9787309088625,onsale
45502,前景基础英语综合教程教学参考书 1,3,本,70.00,47.40,9787309088281,onsale
45503,前景基础英语综合教程教学参考书 2,3,本,70.00,42.42,9787309088571,onsale
45504,前景基础英语综合教程教学参考书 3,3,本,70.00,49.34,9787309088601,onsale
45505,前景基础英语综合教程教学参考书 4,3,本,70.00,50.83,9787309088632,onsale
45506,前景基础英语综合教程教学参考书（第2版）1,3,本,90.00,61.23,9787309130515,onsale
45507,前景基础英语综合教程教学参考书（第2版）2,3,本,90.00,60.94,9787309132212,onsale
45508,前景基础英语综合教程教学参考书（第2版）3,3,本,90.00,59.92,9787309135183,onsale
45509,前景基础英语综合教程（第2版）1,39,本,45.00,27.63,9787309130508,onsale
45510,前景基础英语综合教程（第2版）2,39,本,45.00,26.35,9787309132205,onsale
45511,前景基础英语综合教程（第2版）3,39,本,45.00,30.40,9787309135169,onsale
45512,前景基础英语自主练习 1,39,本,28.00,19.84,9787309088274,onsale
45513,前景基础英语自主练习 2,39,本,28.00,17.62,9787309088588,onsale
45514,前景基础英语自主练习 3,39,本,28.00,21.05,9787309088618,onsale
45515,前景基础英语自主练习 4,39,本,28.00,17.73,9787309088649,onsale
45516,前景基础英语自主练习（第2版）1,39,本,32.00,21.51,9787309130775,onsale
45517,前景基础英语自主练习（第2版）2,39,本,32.00,19.50,9787309132496,onsale
45518,前景基础英语视听说教程 1,39,本,36.00,23.53,9787309088656,onsale
45519,前景基础英语视听说教程 2,39,本,39.00,28.16,9787309088670,onsale
45520,前景基础英语视听说教程 3,39,本,39.00,23.52,9787309088694,onsale
45521,前景基础英语视听说教程 4,39,本,39.00,26.73,9787309088717,onsale
45522,前景基础英语视听说教程教学参考书 1,3,本,70.00,51.37,9787309088663,onsale
45523,前景基础英语视听说教程教学参考书 2,3,本,70.00,51.15,9787309088687,onsale
45524,前景基础英语视听说教程教学参考书 3,3,本,70.00,52.59,9787309088700,onsale
45525,前景基础英语视听说教程教学参考书 4,3,本,70.00,47.03,9787309088724,onsale
45526,前景基础英语视听说教程教学参考书（第2版）1,3,本,90.00,52.36,9787309130492,onsale
45527,前景基础英语视听说教程教学参考书（第2版）2,3,本,90.00,66.61,9787309132236,onsale
45528,前景基础英语视听说教程教学参考书（第2版）3,3,本,90.00,53.18,9787309135244,onsale
45529,前景基础英语视听说教程（第2版）1,39,本,42.00,28.90,9787309130485,onsale
45530,前景基础英语视听说教程（第2版）2,39,本,42.00,28.86,9787309132229,onsale
45531,前景基础英语视听说教程（第2版）3,39,本,42.00,29.72,9787309135220,onsale
45532,前景大学英语教学参考书（1）,3,本,70.00,44.96,9787309083064,onsale
45533,前景大学英语教学参考书（2）,3,本,70.00,42.57,9787309084276,onsale
45534,前景大学英语教学参考书（3）,3,本,70.00,46.66,9787309087147,onsale
45535,前景大学英语教学参考书（4）,3,本,70.00,48.59,9787309093964,onsale
45536,前景大学英语综合教程（1）,39,本,38.00,27.44,9787309082937,onsale
45537,前景大学英语综合教程（2）,39,本,38.00,25.97,9787309084306,onsale
45538,前景大学英语综合教程（3）,39,本,38.00,24.68,9787309087130,onsale
45539,前景大学英语综合教程（4）,39,本,39.00,26.82,9787309093957,onsale
45540,前景大学英语自主练习（1）,39,本,25.00,15.83,9787309082982,onsale
45541,前景大学英语自主练习（2）,39,本,25.00,17.57,9787309084290,onsale
45542,前景大学英语自主练习（3）,39,本,25.00,18.90,9787309087109,onsale
45543,前景大学英语自主练习（4）,39,本,25.00,16.68,9787309093728,onsale
45544,前景大学英语（基础版）综合教程1,39,本,40.00,28.74,9787309117622,onsale
45545,前景大学英语（基础版）综合教程2,39,本,40.00,28.81,9787309117639,onsale
45546,前景大学英语（基础版）综合教程3,39,本,40.00,26.73,9787309117646,onsale
45547,前景大学英语（基础版）综合教程预备级,39,本,40.00,23.72,9787309117615,onsale
45548,前景大学英语（基础版）视听说教程1,39,本,39.00,24.78,9787309117660,onsale
45549,前景大学英语（基础版）视听说教程2,39,本,39.00,28.65,9787309117677,onsale
45550,前景大学英语（基础版）视听说教程3,39,本,39.00,26.66,9787309117684,onsale
45551,前景大学英语（基础版）视听说教程预备级,39,本,39.00,29.52,9787309117653,onsale
45552,前景实用英语教学参考书（1）,3,本,60.00,44.32,9787309079104,onsale
45553,前景实用英语教学参考书（2）,3,本,70.00,46.86,9787309079067,onsale
45554,前景实用英语教学参考书（3）,3,本,70.00,53.14,9787309079036,onsale
45555,前景实用英语教学参考书（4）,3,本,70.00,43.14,9787309088472,onsale
45556,前景实用英语练习册1,3,本,30.00,21.67,9787309117691,onsale
45557,前景实用英语练习册2,3,本,30.00,17.51,9787309120844,onsale
45558,前景实用英语综合教程教学参考书（第二版）（1）,3,本,100.00,75.47,9787309119800,onsale
45559,前景实用英语综合教程教学参考书（第二版）（2）,3,本,100.00,67.82,9787309121674,onsale
45560,前景实用英语综合教程教学参考书（第二版）（3）,3,本,100.00,63.58,9787309121704,onsale
45561,前景实用英语综合教程（1）,3,本,40.00,28.44,9787309079098,onsale
45562,前景实用英语综合教程（2）,3,本,40.00,27.88,9787309079074,onsale
45563,前景实用英语综合教程（3）,3,本,40.00,24.91,9787309079043,onsale
45564,前景实用英语综合教程（4）,3,本,39.00,26.59,9787309088458,onsale
45565,前景实用英语综合教程（第二版）（1）,3,本,45.00,32.87,9787309119794,onsale
45566,前景实用英语综合教程（第二版）（2）,3,本,45.00,31.62,9787309121650,onsale
45567,前景实用英语综合教程（第二版）（3）,3,本,45.00,28.56,9787309121681,onsale
45568,前景实用英语自主练习（1）,3,本,28.00,20.10,9787309079081,onsale
45569,前景实用英语自主练习（2）,3,本,28.00,18.19,9787309079050,onsale
45570,前景实用英语自主练习（3）,3,本,26.00,16.13,9787309079029,onsale
45571,前景实用英语自主练习（4）,3,本,25.00,15.97,9787309088465,onsale
45572,前景实用英语自主练习（第二版）（1）,3,本,30.00,20.78,9787309120448,onsale
45573,前景实用英语自主练习（第二版）（2）,3,本,30.00,21.16,9787309121667,onsale
45574,前景实用英语自主练习（第二版）（3）,3,本,30.00,19.34,9787309121698,onsale
45575,前景实用英语视听说教程1,3,本,39.00,28.55,9787309088489,onsale
45576,前景实用英语视听说教程2,3,本,39.00,23.65,9787309088502,onsale
45577,前景实用英语视听说教程3,3,本,38.00,23.47,9787309088526,onsale
45578,前景实用英语视听说教程4,3,本,39.00,28.22,9787309088540,onsale
45579,前景实用英语视听说教程教学参考书1,3,本,60.00,44.24,9787309088496,onsale
45580,前景实用英语视听说教程教学参考书2,3,本,60.00,40.73,9787309088519,onsale
45581,前景实用英语视听说教程教学参考书3,3,本,60.00,38.00,9787309088533,onsale
45582,前景实用英语视听说教程教学参考书4,3,本,60.00,36.47,9787309088557,onsale
45583,前期创造社同人自传文本研究：以郭沫若、郁达夫、张资平为中心,8,本,28.00,18.84,9787309124026,onsale
45584,剑桥A-level 纯数1课程精解,3,本,39.00,23.48,9787309154603,onsale
45585,剑桥俄国史 第一卷 从早期罗斯到1689年,8,本,245.00,165.62,9787309170351,onsale
45586,剑桥俄国史 第三卷 20世纪,8,本,260.00,194.53,9787309174823,onsale
45587,剑桥俄国史 第二卷 俄罗斯帝国（1689—1917）,8,本,230.00,135.47,9787309170344,onsale
45588,剧场管理：艺术学理论的新视界,11,本,118.00,80.59,9787309153224,onsale
45589,剧说上医,8,本,98.00,70.58,9787309158182,onsale
45590,剪剪春寒,11,本,20.00,12.56,9787309086874,onsale
45591,力学与人类生活,3,本,12.00,7.30,9787309084016,onsale
45592,力学与现代生活（第二版）,3,本,18.00,13.25,9787309060249,onsale
45593,劝说集,11,本,108.00,75.28,9787309178241,onsale
45594,办公室实务（第三版）,3,本,25.00,18.90,9787309101393,onsale
45595,办公自动化实训,3,本,28.00,19.68,9787309098327,onsale
45596,办公自动化实训教程,3,本,27.00,19.69,9787309115468,onsale
45597,办公自动化实训教程（第3版）,3,本,48.00,29.23,9787309171181,onsale
45598,办公自动化实践指导,3,本,27.00,17.08,9787309098693,onsale
45599,办公自动化（第8版）,3,本,69.80,43.70,9787309171723,onsale
45600,办公自动化（第七版）,3,本,46.00,30.56,9787309099096,onsale
45601,办案现场：《东方大律师》办案实录,11,本,20.00,14.39,9787309095982,onsale
45602,功能学科实验教程,3,本,27.00,17.51,9787309059687,onsale
45603,功能解剖生理学,11,本,58.00,42.71,9787309066647,onsale
45604,加拿大国庆节的诞生与发展（1867-1942）,8,本,35.00,22.55,9787309133004,onsale
45605,加速英语口语（修订版）（第一册）,3,本,25.00,18.32,9787309077223,onsale
45606,加速英语口语（修订版）（第二册）,3,本,22.00,15.97,9787309077230,onsale
45607,动态环境中基于风险的企业战略控制,11,本,15.00,9.56,9787309097252,onsale
45608,动手做：电工电子实验指导书（第二版）,3,本,18.00,12.99,9787309129533,onsale
45609,动机理论视域下高校就业指导体系构建与创新——基于问题导向的实践路径设计,11,本,55.00,41.24,9787309182668,onsale
45610,动物和植物如何过冬,3,本,35.00,20.72,9787309112894,onsale
45611,动物园,3,本,25.00,15.92,9787309122848,onsale
45612,动物学,3,本,49.80,30.50,9787309107210,onsale
45613,动物文学概论,3,本,45.00,31.11,9787309146660,onsale
45614,动物的交流,3,本,35.00,23.55,9787309112900,onsale
45615,动物的共生,3,本,35.00,23.01,9787309112917,onsale
45616,动物的家,3,本,35.00,26.51,9787309112870,onsale
45617,动物的尾巴,3,本,35.00,22.68,9787309112856,onsale
45618,动物的脚,3,本,35.00,26.10,9787309112863,onsale
45619,动物的自我保护,3,本,35.00,22.17,9787309112887,onsale
45620,动物的蛋和卵,3,本,35.00,25.20,9787309112849,onsale
45621,动画创作与创意,3,本,22.00,14.44,9787309058604,onsale
45622,动画场景设计（第二版）,3,本,48.00,35.85,9787309085853,onsale
45623,动画大师宫崎骏,8,本,38.00,24.37,9787309068177,onsale
45624,动画技法与原画设计,3,本,28.00,21.12,9787309064209,onsale
45625,动画概论（第三版）,11,本,39.00,23.41,9787309103014,onsale
45626,动画概论（第五版）,3,本,59.00,39.90,9787309181043,onsale
45627,动画电影语言的技巧与运用,3,本,25.00,16.53,9787309063219,onsale
45628,动画角色设计,3,本,48.00,34.66,9787309094077,onsale
45629,励志勉学,11,本,35.00,22.77,9787309127164,onsale
45630,劳务派遣管理概论,3,本,35.00,20.33,9787309085983,onsale
45631,劳动与雇佣法经济学,3,本,39.00,22.66,9787309085457,onsale
45632,劳动人事争议处理,3,本,38.00,25.29,9787309084696,onsale
45633,劳动关系与人力资源管理跨专业综合实验课教程,3,本,59.00,35.22,9787309169881,onsale
45634,劳动关系管理实训,3,本,39.00,28.96,9787309106589,onsale
45635,劳动关系经济学,3,本,38.00,23.76,9787309124323,onsale
45636,劳动法原理与实务,3,本,29.00,20.36,9787309105681,onsale
45637,劳动法和社会保障法,11,本,49.00,34.84,9787309117516,onsale
45638,劳动法学(第六版),34,本,49.00,29.89,9787309174649,onsale
45639,劳动法学（第三版）（新编法学系列）,34,本,40.00,26.15,9787309102635,onsale
45640,劳动法学（第四版）,34,本,40.00,26.16,9787309132618,onsale
45641,劳动经济基础,11,本,39.00,25.96,9787309101690,onsale
45642,劳动经济基础（第二版）,3,本,49.00,36.45,9787309155648,onsale
45643,劳动经济学---当代经济体制的视角,3,本,25.00,14.98,9787309033335,onsale
45644,劳动经济学（第三版）,3,本,49.00,34.61,9787309131130,onsale
45645,劳动经济学（第二版）,11,本,45.00,31.22,9787309071269,onsale
45646,劳动者离职行为决策研究,11,本,25.00,18.84,9787309129410,onsale
45647,劳工政治,11,本,48.00,31.36,9787309124651,onsale
45648,劳特利奇健康传播研究手册（第三版）,28,本,268.00,195.56,9787309178265,onsale
45649,劳特利奇家庭传播研究手册（第二版）,11,本,198.00,148.58,9787309181623,onsale
45650,勇敢的绿巾小子,3,本,35.00,22.84,9787309106084,onsale
45651,包公文学研究,8,本,36.00,22.66,9787309091281,onsale
45652,包容与互洽：产学研合作中政府与市场作用机制研究,11,本,32.00,20.55,9787309102581,onsale
45653,化妆造型实用技术（活页）,3,本,46.00,30.08,9787309150636,onsale
45654,化学与人类（第三版）,3,本,35.00,21.25,9787309055610,onsale
45655,化学就在你身旁,21,本,20.00,13.42,9787309108095,onsale
45656,化工物流服务供应链运营研究,11,本,35.00,24.77,9787309091960,onsale
45657,化纤·材料·人生,22,本,32.00,20.27,9787309108408,onsale
45658,北京市常住外来人口养老基金收支测算研究,3,本,20.00,13.30,9787309140897,onsale
45659,北宋翰林学士与文学研究,11,本,62.00,39.59,9787309142327,onsale
45660,北界村的背影：民国嵊泗文献汇辑,51,本,188.00,141.21,9787309125191,onsale
45661,北磵文集,11,本,98.00,57.45,9787309109269,onsale
45662,北美藏中国抗日战争历史档案文献提要,52,本,78.00,49.31,9787309129205,onsale
45663,匹兹堡学派研究：塞拉斯、麦克道威尔、布兰顿,11,本,45.00,30.02,9787309137774,onsale
45664,匹兹堡问学录：围绕《使之清晰》与布兰顿的对谈,11,本,36.00,21.85,9787309125108,onsale
45665,区块链在碳排放权交易中的应用与金融支持研究,11,本,72.00,51.03,9787309170443,onsale
45666,区块链技术基础与实践（信息技术水平考试）,3,本,39.00,25.09,9787309153088,onsale
45667,区域创新、创业与经济增长,11,本,20.00,12.26,9787309093360,onsale
45668,区域性糖尿病分级管理路径及操作手册,26,本,48.00,32.16,9787309127065,onsale
45669,区域普惠性学前教育公共服务体系建设,26,本,49.00,35.96,9787309177145,onsale
45670,"区域治理的逻辑：长江三角洲政府合作的理论与实践（""中国治理逻辑""丛书）",3,本,58.00,36.37,9787309144529,onsale
45671,医事法学,34,本,75.00,52.82,9787309150629,onsale
45672,医务社会工作督导,3,本,52.00,35.29,9787309166187,onsale
45673,医务社会工作（中级）,3,本,65.00,42.72,9787309166170,onsale
45674,医务社会工作（高级）,3,本,65.00,44.88,9787309170818,onsale
45675,医学与人文交响曲,26,本,58.00,34.19,9787309131598,onsale
45676,医学与历史,3,本,68.00,40.81,9787309148657,onsale
45677,医学人才培养和学术影响力研究,26,本,150.00,107.70,9787309173413,onsale
45678,医学人文导论,26,本,68.00,46.17,9787309148053,onsale
45679,医学人文素质·案例版,26,本,37.00,22.26,9787309133202,onsale
45680,医学人文英语一课一练（上册）,3,本,29.00,21.59,9787309131963,onsale
45681,医学人文英语一课一练（下册）（医学人文英语系列教材）,3,本,29.00,17.17,9787309134780,onsale
45682,医学人文英语（上）,3,本,45.00,28.60,9787309131741,onsale
45683,医学人文英语（下）（医学人文英语系列教材）,3,本,45.00,28.85,9787309134766,onsale
45684,医学伦理学,3,本,68.00,42.72,9787309154450,onsale
45685,医学伦理学教程（第四版）,3,本,38.00,28.83,9787309084948,onsale
45686,医学信息检索与利用（第五版）,3,本,46.00,34.56,9787309102482,onsale
45687,医学免疫学,3,本,72.00,42.05,9787309117219,onsale
45688,医学免疫学实验原理和技术,26,本,48.00,35.18,9787309148435,onsale
45689,医学分子遗传学（分子医学丛书）,3,本,136.00,82.93,9787309163339,onsale
45690,医学功能学科实验教程,3,本,88.00,55.12,9787309165043,onsale
45691,医学哲学,3,本,45.00,32.81,9787309153682,onsale
45692,医学图像倾斜校正、插值和配准方法,26,本,38.00,24.32,9787309147681,onsale
45693,医学图像处理,3,本,38.00,28.14,9787309072464,onsale
45694,医学基础英语学生用书(修订版),26,本,42.00,28.91,9787309101621,onsale
45695,医学基础英语自主练习,26,本,29.00,21.76,9787309094978,onsale
45696,医学基础英语（学生用书）,26,本,35.00,23.60,9787309086072,onsale
45697,医学实验动物学,3,本,48.00,32.16,9787309092950,onsale
45698,医学实验技术和生物安全,3,本,68.00,41.62,9787309179064,onsale
45699,医学导论,3,本,58.00,36.52,9787309148671,onsale
45700,医学微生物学,3,本,85.00,52.19,9787309120967,onsale
45701,医学心理学与精神医学（医学试题精编丛书）,26,本,35.00,25.48,9787309050981,onsale
45702,医学心理学（第4版）,3,本,38.00,26.76,9787309044799,onsale
45703,医学教育创新发展理论与实践,26,本,150.00,92.79,9787309163858,onsale
45704,医学数据分析,3,本,45.00,32.13,9787309101829,onsale
45705,医学新技术转化应用模型构建及实证研究,26,本,98.00,69.43,9787309158441,onsale
45706,医学社会学,3,本,68.00,39.75,9787309148688,onsale
45707,医学神经生物学,3,本,86.00,62.20,9787309120950,onsale
45708,医学神经科学基础,3,本,98.00,59.37,9787309162523,onsale
45709,医学科研方法（第四版）,3,本,68.00,42.80,9787309181135,onsale
45710,医学类学生职业生涯与就业指南,3,本,28.00,17.71,9787309082838,onsale
45711,医学类学生职业生涯发展与规划,3,本,58.00,37.15,9787309163490,onsale
45712,医学组织透明化三维成像,26,本,98.00,67.18,9787309148855,onsale
45713,医学细胞与遗传学实验教程,26,本,28.00,17.25,9787309063158,onsale
45714,医学细胞与遗传学实验教程(第二版),3,本,58.00,39.02,9787309151459,onsale
45715,医学细胞生物学,3,本,26.00,17.63,9787309063431,onsale
45716,医学细胞生物学,3,本,78.80,58.87,9787309100778,onsale
45717,医学细胞生物学与医学遗传学实验,3,本,15.00,8.76,9787309057201,onsale
45718,医学细胞生物学思政案例集,36,本,68.00,43.02,9787309164633,onsale
45719,医学细胞生物学（第五版）,3,本,45.00,34.19,9787309114676,onsale
45720,医学细胞生物学（第四版）,3,本,35.00,25.27,9787309059304,onsale
45721,医学统计学,3,本,22.00,13.29,9787309031546,onsale
45722,医学统计学基础（第二版）,3,本,48.00,35.67,9787309069600,onsale
45723,医学英语,3,本,35.00,24.58,9787309113228,onsale
45724,医学英语口语教程,26,本,22.00,16.18,9787309076066,onsale
45725,医学英语听力综合教程II：医疗服务新思路,26,本,36.00,22.04,9787309096750,onsale
45726,医学英语听力综合教程I：公共健康新识,26,本,32.00,22.78,9787309086973,onsale
45727,医学英语新教程（上册）,26,本,33.00,22.22,9787309089936,onsale
45728,医学英语新教程（下册）,26,本,33.00,25.06,9787309094312,onsale
45729,医学英语术语学及应用,3,本,36.00,21.91,9787309047455,onsale
45730,医学英语视听说教程Ⅰ 健康通识,26,本,30.00,19.42,9787309052473,onsale
45731,医学英语视听说教程Ⅱ 医学教育与健康服务,26,本,30.00,21.77,9787309052602,onsale
45732,医学英语视听说教程Ⅲ 疾病预防与治疗,26,本,30.00,17.99,9787309052619,onsale
45733,医学英语词汇学,3,本,28.00,17.68,9787309052572,onsale
45734,医学英语（临床医学）,26,本,49.00,32.59,9787309097351,onsale
45735,医学英语（临床医学）,3,本,68.00,41.32,9787309137378,onsale
45736,医学英语（临床医学）参考用书,26,本,29.00,18.46,9787309104844,onsale
45737,医学英语（基础医学）,3,本,33.00,22.76,9787309118667,onsale
45738,医学英语（基础医学）参考用书,3,本,32.00,20.74,9787309127492,onsale
45739,医学营养学（第二版）,3,本,30.00,17.87,9787309065114,onsale
45740,医学语言与文化研究（第八辑）,26,本,78.00,53.63,9787309182491,onsale
45741,医学遗传学,3,本,65.00,48.49,9787309116243,onsale
45742,医学遗传学思政案例集（基础医学系列课程思政案例选编）,36,本,68.00,49.29,9787309158151,onsale
45743,医患交流手册（第五版）,26,本,20.00,14.61,9787309085679,onsale
45744,医患沟通临床实践,3,本,35.00,22.35,9787309148848,onsale
45745,医护英语,26,本,40.00,28.62,9787309108347,onsale
45746,医护英语,3,本,45.00,33.24,9787309113235,onsale
45747,医护英语ABC,4,本,28.00,17.60,9787309060355,onsale
45748,医护英语网络读写教程,4,本,39.80,28.08,9787309089622,onsale
45749,医改观察：基本公共卫生服务经费及综合测量,26,本,32.00,24.23,9787309122206,onsale
45750,医生行为经济学——迈向价值医疗,26,本,50.00,36.23,9787309170511,onsale
45751,医生诊疗英语,39,本,32.00,19.20,9787309046045,onsale
45752,医用CT技术及设备,26,本,38.00,23.64,9787309138177,onsale
45753,医用CT技术及设备实验教程,26,本,32.00,22.87,9787309150018,onsale
45754,医用CT技术及设备（第2版）,26,本,58.00,41.12,9787309179040,onsale
45755,医用统计方法（第三版）,3,本,98.00,67.67,9787309065305,onsale
45756,医用高职英语,4,本,39.00,24.13,9787309082067,onsale
45757,医疗保险学（第二版）,3,本,50.00,36.33,9787309075939,onsale
45758,医疗服务中的失效模式及效应分析：前瞻性风险降低方法·第3版,3,本,97.00,66.35,9787309128536,onsale
45759,医疗服务中的绩效测量工具：快速参考指南·第2版,3,本,87.00,65.78,9787309128543,onsale
45760,医疗服务中的绩效测量数据管理·第2版,3,本,87.00,57.44,9787309128673,onsale
45761,医疗环境追踪法手册,3,本,87.00,59.95,9787309128918,onsale
45762,医疗联合体绩效评估,3,本,60.00,44.04,9787309141535,onsale
45763,医疗设施的规划、设计与建造（第三版修订）,3,本,106.00,66.91,9787309137385,onsale
45764,医疗质量持续改进案例精选：复旦大学附属中山医院80周年院庆文集,26,本,158.00,116.34,9787309131116,onsale
45765,医育结合：3岁以下婴幼儿月龄发展要点与养育指南（婴幼儿托育系列）,3,本,38.00,22.30,9787309184389,onsale
45766,医药商品实务实训指导,4,本,40.00,26.81,9787309117806,onsale
45767,医见如故,26,本,50.00,36.04,9787309133691,onsale
45768,医说《三国演义》,28,本,48.00,33.60,9787309128529,onsale
45769,医路二十载，薪火向未来——复旦大学“十大医务青年”访谈录,8,本,118.00,69.92,9787309158359,onsale
45770,医路修行,26,本,48.00,29.29,9787309134179,onsale
45771,"医路聆听：""叙事医学""同辈教育读本",3,本,38.00,22.18,9787309142884,onsale
45772,医院后勤院长实用操作手册（第二版）,26,本,98.00,64.29,9787309136487,onsale
45773,医院感染学,3,本,28.00,20.87,9787309050813,onsale
45774,医院感染学,3,本,43.00,26.68,9787309128963,onsale
45775,医院感染防控新进展,3,本,78.00,57.97,9787309172225,onsale
45776,医院管理伦理,26,本,60.00,36.50,9787309157550,onsale
45777,医院管理学（第三版）,3,本,48.00,31.34,9787309070453,onsale
45778,医院管理理论与方法,3,本,46.00,30.33,9787309066692,onsale
45779,医院统计学,3,本,26.00,16.41,9787309095548,onsale
45780,医院绩效管理,3,本,35.00,26.01,9787309098310,onsale
45781,医院药学流程管理（医院管理手册系列）,3,本,35.00,22.97,9787309105735,onsale
45782,医院评审检查指南,26,本,86.00,58.69,9787309132304,onsale
45783,十七世纪法国的权力与文学：以黎塞留主政时期为例,8,本,25.00,16.13,9787309139631,onsale
45784,十个上海画家的四十年,8,本,68.00,41.32,9787309135916,onsale
45785,十六国疆域与政区研究,8,本,85.00,50.24,9787309136760,onsale
45786,十年磨一剑：职业教育李氏英语十周年纪实,3,本,56.00,40.15,9787309138610,onsale
45787,千古风流人物：黄玉峰说苏轼,11,本,20.00,12.85,9787309091540,onsale
45788,千家诗全解,11,本,20.00,13.09,9787309058147,onsale
45789,千家诗全解（典藏版）,11,本,68.00,51.37,9787309165845,onsale
45790,千年文脉的接续与转化,11,本,20.00,13.33,9787309074062,onsale
45791,千秋巨笔 一代宗师：纪念陈望道先生诞辰120周年,8,本,78.00,57.14,9787309095531,onsale
