purchase_order_id,line_no,product_id,quantity,purchase_price,line_amount
1319,12,91243,120,7.92,950.40
1320,1,53759,120,25.57,3068.40
1320,2,30492,5,109.20,546.00
1320,3,30865,5,28.08,140.40
1320,4,29953,20,254.23,5084.60
1320,5,53203,40,37.76,1510.40
1320,6,30692,20,32.80,656.00
1320,7,14796,10,40.69,406.90
1320,8,52941,40,24.17,966.80
1320,9,53593,40,18.63,745.20
1320,10,12807,5,38.81,194.05
1320,11,52937,40,49.46,1978.40
1320,12,30886,10,59.18,591.80
1320,13,13176,20,54.80,1096.00
1321,1,10972,20,25.44,508.80
1321,2,722,20,78.75,1575.00
1321,3,8789,20,65.37,1307.40
1321,4,7356,20,21.26,425.20
1321,5,8010,10,58.61,586.10
1321,6,7090,40,37.90,1516.00
1321,7,7879,80,23.41,1872.80
1321,8,9062,10,22.82,228.20
1321,9,9991,40,54.80,2192.00
1321,10,570,5,14.09,70.45
1321,11,2491,80,25.26,2020.80
1321,12,1854,40,26.88,1075.20
1322,1,88013,120,18.84,2260.80
1322,2,82894,20,24.15,483.00
1322,3,83485,80,15.95,1276.00
1322,4,81934,200,20.41,4082.00
1322,5,76874,80,23.56,1884.80
1322,6,75066,80,54.85,4388.00
1322,7,89978,40,25.73,1029.20
1322,8,83250,20,11.59,231.80
1322,9,75148,40,19.25,770.00
1322,10,88544,80,34.85,2788.00
1322,11,78595,20,12.30,246.00
1322,12,83334,20,13.29,265.80
1322,13,80927,120,26.89,3226.80
1322,14,86487,80,17.27,1381.60
1323,1,85131,20,23.09,461.80
1323,2,80098,40,22.07,882.80
1323,3,91178,80,13.46,1076.80
1323,4,83055,40,34.14,1365.60
1323,5,87651,40,30.98,1239.20
1323,6,79890,40,23.05,922.00
1323,7,88862,80,18.90,1512.00
1323,8,85257,80,18.99,1519.20
1323,9,85975,40,13.39,535.60
1323,10,81399,40,16.39,655.60
1323,11,91407,40,32.87,1314.80
1324,1,13278,10,43.34,433.40
1324,2,14423,40,43.69,1747.60
1324,3,13997,10,60.47,604.70
1324,4,14115,20,59.19,1183.80
1324,5,13606,10,35.73,357.30
1324,6,14257,60,24.47,1468.20
1324,7,14572,20,39.52,790.40
1324,8,14517,10,125.29,1252.90
1324,9,13464,5,28.08,140.40
1324,10,14728,20,98.51,1970.20
1324,11,13265,40,149.61,5984.40
1324,12,14294,40,52.23,2089.20
1324,13,13698,10,97.93,979.30
1324,14,13487,20,316.71,6334.20
1324,15,14100,5,229.40,1147.00
1324,16,14340,20,67.52,1350.40
1324,17,14356,10,244.35,2443.50
1325,1,115350,24,13.39,321.36
1325,2,111291,24,344.08,8257.92
1325,3,97572,24,6.75,162.00
1325,4,115147,24,28.20,676.80
1325,5,93226,24,1.57,37.68
1325,6,111907,24,9.11,218.64
1325,7,101464,12,11.28,135.36
1325,8,104579,48,13.42,644.16
1325,9,110560,48,7.97,382.56
1325,10,120495,12,11.18,134.16
1325,11,95382,12,31.66,379.92
1325,12,119212,12,21.44,257.28
1325,13,105186,12,63.53,762.36
1325,14,92693,48,483.08,23187.84
1325,15,97755,24,22.69,544.56
1325,16,121082,48,43.65,2095.20
1325,17,94327,12,5.02,60.24
1325,18,96276,48,83.78,4021.44
1325,19,106450,24,1.30,31.20
1325,20,104943,48,18.47,886.56
1325,21,117457,12,1.72,20.64
1325,22,122533,24,2.28,54.72
1325,23,91649,12,10.57,126.84
1325,24,127295,48,3.79,181.92
1325,25,94711,48,134.24,6443.52
1325,26,113275,12,40.68,488.16
1325,27,127017,12,16.89,202.68
1325,28,128329,48,57.06,2738.88
1326,1,9134,10,31.23,312.30
1326,2,4241,10,38.37,383.70
1326,3,7348,10,30.88,308.80
1326,4,11670,40,23.12,924.80
1326,5,2601,5,17.35,86.75
1326,6,1691,40,41.28,1651.20
1326,7,9084,20,40.25,805.00
1326,8,7932,40,146.58,5863.20
1326,9,8981,10,27.62,276.20
1327,1,26929,20,81.09,1621.80
1327,2,19642,40,37.29,1491.60
1327,3,15787,10,64.71,647.10
1327,4,19870,40,28.42,1136.80
1327,5,22854,10,42.19,421.90
1327,6,15108,120,45.75,5490.00
1327,7,16401,80,37.15,2972.00
1327,8,29830,40,26.08,1043.20
1327,9,25313,20,51.53,1030.60
1328,1,77005,40,38.87,1554.80
1328,2,90710,40,36.89,1475.60
1328,3,89431,40,27.75,1110.00
1328,4,87620,20,31.16,623.20
1328,5,88846,20,18.60,372.00
1328,6,83711,80,28.60,2288.00
1328,7,88021,40,24.76,990.40
1328,8,80975,20,22.60,452.00
1328,9,87047,20,39.59,791.80
1328,10,79549,40,58.81,2352.40
1328,11,88741,40,36.46,1458.40
1329,1,53945,20,28.76,575.20
1329,2,12968,10,51.41,514.10
1329,3,13045,20,18.30,366.00
1329,4,22,5,93.12,465.60
1329,5,53335,80,19.40,1552.00
1329,6,52592,40,24.43,977.20
1329,7,38,5,43.28,216.40
1329,8,52855,40,26.48,1059.20
1329,9,104,40,130.92,5236.80
1329,10,31230,5,225.58,1127.90
1329,11,52531,20,26.35,527.00
1329,12,30085,40,13.37,534.80
1329,13,53205,40,39.80,1592.00
1329,14,30365,10,72.67,726.70
1329,15,12625,10,44.60,446.00
1329,16,74438,10,45.63,456.30
1329,17,31136,5,50.84,254.20
1329,18,30386,40,42.54,1701.60
1329,19,12918,10,45.87,458.70
1329,20,30782,10,58.52,585.20
1329,21,12725,5,130.42,652.10
1330,1,72637,20,33.09,661.80
1330,2,72875,60,14.66,879.60
1330,3,70616,5,47.97,239.85
1330,4,70218,20,33.37,667.40
1330,5,72531,5,57.65,288.25
1330,6,71373,20,8.83,176.60
1330,7,69640,5,669.74,3348.70
1330,8,73337,20,21.81,436.20
1330,9,72133,5,43.13,215.65
1331,1,108331,24,20.44,490.56
1331,2,106331,24,25.05,601.20
1331,3,104533,24,37.21,893.04
1331,4,96254,24,16.03,384.72
1331,5,101505,24,167.52,4020.48
1331,6,125476,120,12.29,1474.80
1331,7,105945,12,6.24,74.88
1331,8,128235,12,2.57,30.84
1331,9,104188,24,66.58,1597.92
1331,10,96556,48,52.82,2535.36
1331,11,103734,12,107.27,1287.24
1331,12,103388,12,132.28,1587.36
1331,13,104132,24,64.69,1552.56
1331,14,112679,120,17.39,2086.80
1331,15,121304,24,44.29,1062.96
1331,16,127934,24,1.73,41.52
1331,17,93950,12,93.85,1126.20
1331,18,96386,48,13.35,640.80
1332,1,2896,10,41.31,413.10
1332,2,3998,20,29.18,583.60
1332,3,6383,5,56.27,281.35
1332,4,7695,10,41.34,413.40
1332,5,7864,10,86.07,860.70
1332,6,9339,10,32.64,326.40
1332,7,4716,20,32.59,651.80
1332,8,7669,20,52.89,1057.80
1332,9,10162,5,17.55,87.75
1332,10,3894,120,65.29,7834.80
1332,11,11098,40,28.61,1144.40
1332,12,7526,5,64.02,320.10
1332,13,3731,10,57.30,573.00
1332,14,7134,5,28.20,141.00
1332,15,8403,5,21.96,109.80
1332,16,12301,40,73.08,2923.20
1332,17,2179,5,19.47,97.35
1333,1,181,5,41.51,207.55
1333,2,775,40,36.82,1472.80
1333,3,6825,5,23.25,116.25
1333,4,10102,20,56.20,1124.00
1333,5,4538,5,28.53,142.65
1333,6,9377,10,30.36,303.60
1333,7,7104,5,31.92,159.60
1333,8,10467,40,34.39,1375.60
1333,9,11490,20,23.40,468.00
1333,10,11541,5,43.15,215.75
1333,11,5287,60,26.43,1585.80
1333,12,9163,5,45.51,227.55
1333,13,12334,10,50.31,503.10
1333,14,11075,40,39.42,1576.80
1333,15,2448,10,44.46,444.60
1333,16,631,40,14.75,590.00
1333,17,7081,40,48.84,1953.60
1333,18,4336,10,24.23,242.30
1333,19,2949,5,19.21,96.05
1333,20,5951,10,22.45,224.50
1334,1,20352,10,17.14,171.40
1334,2,21452,40,31.85,1274.00
1334,3,22605,40,25.14,1005.60
1334,4,25991,120,28.12,3374.40
1334,5,21674,40,36.69,1467.60
1334,6,19034,10,33.07,330.70
1334,7,20973,10,205.05,2050.50
1334,8,24190,10,115.46,1154.60
1334,9,18044,10,39.88,398.80
1334,10,23501,10,61.72,617.20
1334,11,17199,20,30.28,605.60
1334,12,15830,40,72.09,2883.60
1334,13,26109,80,14.94,1195.20
1334,14,28415,5,18.97,94.85
1334,15,23761,20,41.51,830.20
1334,16,15366,20,113.17,2263.40
1334,17,20606,40,10.06,402.40
1335,1,84262,40,21.58,863.20
1335,2,84319,40,30.64,1225.60
1335,3,79601,20,20.89,417.80
1335,4,88340,40,18.27,730.80
1335,5,86067,80,15.88,1270.40
1335,6,83596,80,30.26,2420.80
1335,7,83329,80,11.00,880.00
1335,8,79975,80,15.78,1262.40
1335,9,88114,40,37.76,1510.40
1335,10,91122,80,23.42,1873.60
1335,11,75293,80,52.50,4200.00
1335,12,90942,80,13.94,1115.20
1335,13,83232,40,16.47,658.80
1335,14,80265,20,16.67,333.40
1335,15,88059,40,17.42,696.80
1335,16,78655,40,29.98,1199.20
1335,17,89105,80,21.06,1684.80
1335,18,79227,40,71.93,2877.20
1335,19,87632,40,27.38,1095.20
1335,20,78405,40,37.69,1507.60
1335,21,79188,80,31.49,2519.20
1336,1,31948,5,71.30,356.50
1336,2,31311,5,13.01,65.05
1336,3,32078,5,44.83,224.15
1336,4,37856,40,27.89,1115.60
1336,5,38537,10,192.93,1929.30
1336,6,38358,120,20.08,2409.60
1336,7,39812,20,46.05,921.00
1336,8,35514,10,46.29,462.90
1336,9,41934,10,16.70,167.00
1336,10,38604,10,58.48,584.80
1336,11,31875,20,36.72,734.40
1336,12,32394,10,39.82,398.20
1336,13,38055,40,202.50,8100.00
1336,14,40261,5,13.21,66.05
1336,15,31512,10,41.07,410.70
1336,16,34424,20,121.49,2429.80
1336,17,42401,5,32.98,164.90
1337,1,64803,5,33.35,166.75
1337,2,61349,10,32.15,321.50
1337,3,69440,10,28.10,281.00
1337,4,67596,20,53.75,1075.00
1337,5,69235,20,30.35,607.00
1337,6,68549,20,51.38,1027.60
1337,7,62368,40,34.80,1392.00
1337,8,59119,20,23.64,472.80
1337,9,57256,20,35.23,704.60
1337,10,55618,40,45.31,1812.40
1337,11,61663,40,38.91,1556.40
1338,1,18526,80,43.18,3454.40
1338,2,16111,120,26.59,3190.80
1338,3,24635,40,35.10,1404.00
1338,4,26184,40,30.49,1219.60
1338,5,19218,5,66.09,330.45
1338,6,28189,40,29.86,1194.40
1338,7,23145,10,35.41,354.10
1338,8,28278,20,74.97,1499.40
1339,1,26896,20,40.90,818.00
1339,2,21401,80,36.03,2882.40
1339,3,25027,80,29.58,2366.40
1339,4,16367,10,32.49,324.90
1339,5,14995,5,79.19,395.95
1339,6,17995,40,55.00,2200.00
1339,7,26400,20,35.07,701.40
1339,8,20581,10,38.14,381.40
1339,9,15857,120,14.00,1680.00
1339,10,22112,80,33.43,2674.40
1339,11,16607,80,51.60,4128.00
1339,12,16873,60,65.95,3957.00
1339,13,23532,20,50.31,1006.20
1339,14,27304,20,88.40,1768.00
1339,15,22152,20,32.04,640.80
1339,16,29290,40,58.25,2330.00
1339,17,19869,40,35.37,1414.80
1339,18,20064,40,35.43,1417.20
1339,19,22388,80,44.37,3549.60
1339,20,17031,40,26.54,1061.60
1339,21,24318,5,62.36,311.80
1340,1,48191,20,91.91,1838.20
1340,2,52320,80,18.36,1468.80
1340,3,43957,40,34.42,1376.80
1340,4,52128,20,58.78,1175.60
1340,5,48861,5,67.78,338.90
1340,6,50678,40,18.19,727.60
1340,7,49025,10,14.70,147.00
1340,8,43555,5,52.70,263.50
1340,9,49999,5,34.92,174.60
1340,10,48847,20,13.19,263.80
1340,11,47145,40,24.17,966.80
1340,12,51734,20,32.49,649.80
1340,13,49154,40,24.30,972.00
1340,14,44555,20,59.40,1188.00
1340,15,44439,80,52.45,4196.00
1341,1,67833,120,35.13,4215.60
1341,2,61692,10,20.82,208.20
1341,3,63875,5,22.79,113.95
1341,4,54054,5,83.96,419.80
1341,5,60846,40,24.64,985.60
1341,6,62490,20,105.40,2108.00
1341,7,55463,20,52.16,1043.20
1341,8,65756,20,17.60,352.00
1341,9,63358,80,33.15,2652.00
1341,10,59247,5,41.81,209.05
1341,11,68216,40,29.88,1195.20
1341,12,54208,40,60.78,2431.20
1341,13,68782,60,126.13,7567.80
1341,14,63950,5,33.97,169.85
1341,15,57731,20,86.00,1720.00
1341,16,58319,10,42.08,420.80
1341,17,60393,40,52.40,2096.00
1341,18,65715,80,32.51,2600.80
1341,19,60993,40,37.74,1509.60
1341,20,65277,120,41.34,4960.80
1342,1,103634,24,7.11,170.64
1342,2,122287,24,66.25,1590.00
1342,3,125062,12,4.73,56.76
1342,4,122266,24,14.39,345.36
1342,5,106516,72,0.82,59.04
1342,6,111468,12,1.55,18.60
1342,7,94909,72,32.51,2340.72
1342,8,116746,72,6.64,478.08
1342,9,109269,48,13.94,669.12
1342,10,119741,72,206.01,14832.72
1342,11,98916,12,263.51,3162.12
1342,12,93626,120,2.05,246.00
1342,13,99201,24,277.03,6648.72
1342,14,102464,24,15.04,360.96
1342,15,107423,12,110.52,1326.24
1342,16,104176,72,43.80,3153.60
1342,17,98319,24,8.86,212.64
1342,18,101620,48,16.66,799.68
1342,19,100453,12,102.01,1224.12
1342,20,112437,24,13.20,316.80
1342,21,102196,24,36.77,882.48
1342,22,97830,12,1.86,22.32
1342,23,120945,12,31.43,377.16
1342,24,111136,120,13.15,1578.00
1342,25,105984,12,40.99,491.88
1343,1,47569,40,32.31,1292.40
1343,2,49521,20,17.28,345.60
1343,3,46590,20,407.04,8140.80
1343,4,48889,20,32.39,647.80
1343,5,49431,5,15.42,77.10
1343,6,49246,10,35.88,358.80
1343,7,51532,5,32.66,163.30
1343,8,50391,20,33.24,664.80
1343,9,51830,20,27.10,542.00
1343,10,43100,10,16.57,165.70
1343,11,43390,120,56.15,6738.00
1343,12,48542,5,19.74,98.70
1343,13,43700,10,16.30,163.00
1343,14,49595,10,29.77,297.70
1343,15,45300,20,23.87,477.40
1343,16,51585,10,55.54,555.40
1343,17,51188,60,33.97,2038.20
1343,18,47700,20,31.77,635.40
1343,19,48972,5,21.50,107.50
1343,20,44524,5,15.03,75.15
1343,21,48651,40,27.97,1118.80
1344,1,62656,20,32.34,646.80
1344,2,61832,20,41.50,830.00
1344,3,59787,5,43.57,217.85
1344,4,63353,10,39.01,390.10
1344,5,64983,5,81.78,408.90
1344,6,56924,5,73.65,368.25
1344,7,57877,40,118.54,4741.60
1344,8,54042,20,100.81,2016.20
1344,9,69251,40,59.37,2374.80
1344,10,66308,10,26.64,266.40
1344,11,59754,80,30.27,2421.60
1344,12,65030,10,81.37,813.70
1344,13,61648,5,59.00,295.00
1344,14,59924,20,20.92,418.40
1345,1,86632,40,52.43,2097.20
1345,2,80505,20,29.21,584.20
1345,3,79356,40,21.03,841.20
1345,4,88500,80,21.29,1703.20
1345,5,83879,200,27.10,5420.00
1345,6,80513,80,22.59,1807.20
1345,7,90121,20,38.12,762.40
1345,8,80904,20,23.94,478.80
1345,9,90629,80,30.72,2457.60
1345,10,79959,40,27.57,1102.80
1345,11,88214,20,28.96,579.20
1345,12,81361,40,17.71,708.40
1345,13,77389,80,44.86,3588.80
1345,14,74600,40,59.07,2362.80
1345,15,79408,80,25.64,2051.20
1345,16,75768,80,93.40,7472.00
1345,17,80061,80,15.05,1204.00
1346,1,53147,20,51.56,1031.20
1346,2,52508,40,13.30,532.00
1346,3,30006,20,33.93,678.60
1346,4,52350,80,29.24,2339.20
1346,5,69532,40,49.43,1977.20
1346,6,30884,10,58.91,589.10
1346,7,53958,40,30.56,1222.40
1346,8,53258,40,28.02,1120.80
1346,9,53911,80,23.18,1854.40
1346,10,30136,40,23.77,950.80
1346,11,30450,10,64.94,649.40
1346,12,30733,5,31.97,159.85
1346,13,29964,10,74.18,741.80
1346,14,52359,40,28.54,1141.60
1346,15,12575,20,32.88,657.60
1347,1,17478,5,55.82,279.10
1347,2,24643,20,64.72,1294.40
1347,3,21564,20,32.85,657.00
1347,4,17615,20,34.92,698.40
1347,5,20622,12,35.09,421.08
1347,6,23281,20,36.78,735.60
1347,7,22277,40,44.62,1784.80
1347,8,20690,5,39.82,199.10
1347,9,18433,20,40.05,801.00
1347,10,19126,5,26.33,131.65
1347,11,28769,20,48.61,972.20
1347,12,16842,20,42.66,853.20
1347,13,18148,5,35.61,178.05
1347,14,19424,40,26.92,1076.80
1348,1,49855,10,24.19,241.90
1348,2,48068,120,15.09,1810.80
1348,3,43387,120,22.19,2662.80
1348,4,43717,5,27.68,138.40
1348,5,46620,40,41.62,1664.80
1348,6,45861,40,11.93,477.20
1348,7,52271,40,21.05,842.00
1348,8,48700,20,23.10,462.00
1349,1,42698,10,12.83,128.30
1349,2,33918,20,30.32,606.40
1349,3,35500,10,5.78,57.80
1349,4,39084,10,52.78,527.80
1349,5,31619,40,25.17,1006.80
1349,6,34613,5,52.28,261.40
1349,7,40508,20,116.58,2331.60
1349,8,40883,5,45.93,229.65
1349,9,42422,40,44.83,1793.20
1349,10,41186,20,328.33,6566.60
1349,11,37566,20,20.58,411.60
1349,12,40850,20,58.34,1166.80
1349,13,39241,5,14.78,73.90
1349,14,41902,10,28.25,282.50
1349,15,36059,20,103.71,2074.20
1349,16,38137,5,71.39,356.95
1349,17,35300,40,138.41,5536.40
1349,18,36148,10,51.18,511.80
1349,19,39008,20,49.95,999.00
1349,20,36760,10,57.01,570.10
1350,1,64287,10,44.89,448.90
1350,2,67731,20,31.77,635.40
1350,3,64578,10,46.07,460.70
1350,4,62172,40,47.81,1912.40
1350,5,56196,5,53.68,268.40
1350,6,65191,20,39.47,789.40
1350,7,62342,10,60.75,607.50
1350,8,62001,200,40.98,8196.00
1351,1,8927,60,38.90,2334.00
1351,2,2411,80,11.37,909.60
1351,3,5839,20,28.36,567.20
1351,4,12021,10,32.28,322.80
1351,5,2233,20,40.19,803.80
1351,6,11887,10,37.85,378.50
1351,7,3673,10,48.81,488.10
1351,8,3100,20,35.19,703.80
1351,9,11645,5,29.26,146.30
1351,10,8500,20,45.19,903.80
1351,11,10687,10,45.58,455.80
1351,12,4640,20,22.34,446.80
1351,13,3299,20,28.04,560.80
1351,14,3708,60,50.08,3004.80
1351,15,11776,20,26.40,528.00
1351,16,7266,5,25.10,125.50
1351,17,9455,5,51.85,259.25
1351,18,4855,10,41.85,418.50
1352,1,82615,40,21.32,852.80
1352,2,83524,120,23.89,2866.80
1352,3,80811,40,26.41,1056.40
1352,4,85415,120,28.08,3369.60
1352,5,84979,80,30.47,2437.60
1352,6,80252,40,33.24,1329.60
1352,7,79922,80,46.44,3715.20
1352,8,84668,40,27.76,1110.40
1352,9,81731,40,37.09,1483.60
1352,10,75319,40,34.13,1365.20
1352,11,87670,20,11.67,233.40
1353,1,52553,40,19.44,777.60
1353,2,13120,10,54.04,540.40
1353,3,53781,20,33.18,663.60
1353,4,13156,20,41.63,832.60
1353,5,12601,5,26.46,132.30
1353,6,31254,10,38.16,381.60
1353,7,12681,48,48.10,2308.80
1353,8,52551,40,25.28,1011.20
1353,9,53476,40,33.91,1356.40
1353,10,53480,20,25.23,504.60
1353,11,14758,10,36.67,366.70
1353,12,53703,20,19.83,396.60
1353,13,30002,20,41.92,838.40
1353,14,12505,20,56.74,1134.80
1353,15,30250,10,51.41,514.10
1353,16,12632,20,76.53,1530.60
1353,17,31156,5,46.18,230.90
1353,18,30641,10,34.73,347.30
1353,19,30356,5,34.79,173.95
1353,20,53455,20,22.87,457.40
1353,21,30960,5,27.70,138.50
1354,1,10106,40,10.62,424.80
1354,2,2694,20,32.94,658.80
1354,3,7709,10,57.29,572.90
1354,4,7145,12,73.98,887.76
1354,5,3973,10,28.21,282.10
1354,6,8538,20,20.63,412.60
1354,7,6781,10,27.97,279.70
1354,8,3524,5,61.87,309.35
1354,9,3909,20,24.21,484.20
1354,10,5833,80,41.79,3343.20
1354,11,10797,40,99.46,3978.40
1354,12,5235,5,59.55,297.75
1354,13,5192,5,21.68,108.40
1355,1,12947,5,55.38,276.90
1355,2,30652,60,54.32,3259.20
1355,3,12887,48,32.74,1571.52
1355,4,52543,40,27.25,1090.00
1355,5,13110,48,40.21,1930.08
1355,6,53304,40,18.99,759.60
1355,7,82,10,65.56,655.60
1355,8,12832,5,52.04,260.20
1355,9,12939,10,90.95,909.50
1355,10,12862,5,38.88,194.40
1355,11,53737,40,52.69,2107.60
1355,12,30907,5,50.88,254.40
1355,13,52798,20,20.27,405.40
1355,14,53826,40,14.96,598.40
1355,15,30838,20,55.17,1103.40
1356,1,44097,20,14.93,298.60
1356,2,45859,80,19.82,1585.60
1356,3,48412,40,20.26,810.40
1356,4,48715,120,45.94,5512.80
1356,5,45664,20,21.85,437.00
1356,6,44748,20,28.55,571.00
1356,7,51708,40,23.21,928.40
1356,8,47709,120,18.42,2210.40
1356,9,51078,5,10.33,51.65
1356,10,46743,40,9.34,373.60
1356,11,51739,5,23.11,115.55
1356,12,48871,10,38.33,383.30
1356,13,46069,40,19.20,768.00
1356,14,48507,5,30.28,151.40
1356,15,43493,10,26.90,269.00
1357,1,80870,40,34.62,1384.80
1357,2,83920,20,26.19,523.80
1357,3,78522,80,35.41,2832.80
1357,4,77303,20,33.13,662.60
1357,5,86506,80,35.80,2864.00
1357,6,86511,80,18.01,1440.80
1357,7,82447,80,85.55,6844.00
1357,8,84284,40,34.33,1373.20
1357,9,81760,120,31.02,3722.40
1357,10,80872,40,35.46,1418.40
1357,11,86863,10,28.54,285.40
1357,12,85677,120,21.47,2576.40
1358,1,45162,20,17.08,341.60
1358,2,45622,20,35.85,717.00
1358,3,52339,40,25.04,1001.60
1358,4,45336,40,58.37,2334.80
1358,5,51962,20,16.58,331.60
1358,6,47473,60,21.39,1283.40
1358,7,49221,40,53.31,2132.40
1358,8,48543,5,48.33,241.65
1358,9,44973,20,31.91,638.20
1358,10,43936,5,20.32,101.60
1358,11,52124,80,43.92,3513.60
1358,12,51244,20,26.80,536.00
1358,13,49348,40,11.79,471.60
1358,14,44335,20,37.90,758.00
1358,15,45707,80,62.20,4976.00
1358,16,44595,40,17.70,708.00
1358,17,46292,40,17.07,682.80
1358,18,51231,20,32.07,641.40
1358,19,52291,40,17.57,702.80
1358,20,50185,48,37.11,1781.28
1358,21,49746,40,50.70,2028.00
1358,22,46394,80,34.31,2744.80
1359,1,6711,60,33.20,1992.00
1359,2,9477,5,24.31,121.55
1359,3,6862,5,72.70,363.50
1359,4,805,10,23.13,231.30
1359,5,1559,20,75.02,1500.40
1359,6,4637,40,34.02,1360.80
1359,7,2645,10,27.30,273.00
1359,8,11250,40,27.08,1083.20
1359,9,5567,5,47.20,236.00
1359,10,6789,20,42.18,843.60
1360,1,39605,5,147.37,736.85
1360,2,42493,20,282.76,5655.20
1360,3,42409,10,57.37,573.70
1360,4,39879,20,23.72,474.40
1360,5,36664,10,141.77,1417.70
1360,6,37151,20,29.65,593.00
1360,7,33844,20,39.10,782.00
1360,8,35988,10,41.87,418.70
1360,9,36215,5,136.39,681.95
1360,10,36871,10,53.08,530.80
1360,11,42417,5,114.23,571.15
1360,12,37777,10,16.69,166.90
1361,1,47099,80,15.31,1224.80
1361,2,50201,5,46.93,234.65
1361,3,43383,5,21.02,105.10
1361,4,48898,5,21.14,105.70
1361,5,49003,40,22.62,904.80
1361,6,51788,20,32.90,658.00
1361,7,44376,5,27.93,139.65
1361,8,48033,20,28.09,561.80
1361,9,45155,20,15.89,317.80
1361,10,52311,5,20.11,100.55
1361,11,50689,20,34.11,682.20
1361,12,49599,5,21.29,106.45
1361,13,47820,20,29.58,591.60
1362,1,105351,72,52.00,3744.00
1362,2,97411,24,6.48,155.52
1362,3,99781,120,184.91,22189.20
1362,4,122678,12,2.78,33.36
1362,5,123964,24,14.31,343.44
1362,6,105404,48,80.51,3864.48
1362,7,122801,48,10.49,503.52
1362,8,119070,24,31.86,764.64
1362,9,92778,24,274.02,6576.48
1362,10,99365,12,7.45,89.40
1362,11,110158,12,16.15,193.80
1362,12,101033,24,325.96,7823.04
1362,13,107545,12,3.45,41.40
1362,14,99086,48,6.89,330.72
1362,15,103263,24,105.84,2540.16
1362,16,110257,12,47.51,570.12
1362,17,95490,24,108.33,2599.92
1362,18,126060,48,12.10,580.80
1362,19,121920,48,260.32,12495.36
1362,20,95479,24,12.51,300.24
1362,21,105720,24,149.33,3583.92
1363,1,23233,20,90.31,1806.20
1363,2,15338,60,90.72,5443.20
1363,3,21825,60,57.10,3426.00
1363,4,21428,80,36.72,2937.60
1363,5,26269,80,36.12,2889.60
1363,6,29616,40,14.57,582.80
1363,7,17514,5,80.85,404.25
1363,8,28402,20,30.08,601.60
1363,9,18149,10,84.19,841.90
1363,10,18123,10,42.01,420.10
1363,11,16703,40,29.56,1182.40
1363,12,22084,40,26.83,1073.20
1363,13,21593,40,31.85,1274.00
1363,14,25939,20,23.92,478.40
1364,1,68420,20,15.59,311.80
1364,2,66564,5,28.95,144.75
1364,3,64211,20,22.69,453.80
1364,4,54089,40,46.74,1869.60
1364,5,60370,40,30.13,1205.20
1364,6,65979,10,36.01,360.10
1364,7,69142,40,38.50,1540.00
1364,8,63916,80,39.86,3188.80
1364,9,66314,40,34.61,1384.40
1364,10,56297,5,43.64,218.20
1364,11,56824,20,31.01,620.20
1364,12,57051,20,47.28,945.60
1364,13,58110,20,40.94,818.80
1364,14,62676,40,30.50,1220.00
1364,15,61653,20,34.79,695.80
1364,16,66133,20,85.13,1702.60
1364,17,60459,200,58.77,11754.00
1364,18,64045,10,50.68,506.80
1365,1,29998,20,24.07,481.40
1365,2,43021,10,71.08,710.80
1365,3,12409,48,155.19,7449.12
1365,4,30394,48,57.88,2778.24
1365,5,43030,10,35.95,359.50
1365,6,12438,5,61.80,309.00
1365,7,35,20,154.64,3092.80
1365,8,12425,5,128.82,644.10
1365,9,30921,5,60.26,301.30
1365,10,30702,10,36.43,364.30
1365,11,43020,5,81.69,408.45
1365,12,12450,5,67.08,335.40
1365,13,12408,20,149.83,2996.60
1365,14,31199,10,49.54,495.40
1365,15,12446,20,59.26,1185.20
1365,16,30578,10,46.93,469.30
1365,17,12435,20,147.93,2958.60
1365,18,12447,10,49.33,493.30
1366,1,10052,20,36.43,728.60
1366,2,7004,10,27.80,278.00
1366,3,6370,10,25.79,257.90
1366,4,2521,5,29.06,145.30
1366,5,8896,5,44.35,221.75
1366,6,6591,20,61.35,1227.00
1366,7,143,5,92.21,461.05
1366,8,5898,5,57.45,287.25
1366,9,11739,10,20.60,206.00
1366,10,7661,80,45.73,3658.40
1366,11,6446,80,18.95,1516.00
1366,12,10397,40,54.09,2163.60
1366,13,3986,20,35.69,713.80
1366,14,4982,20,37.41,748.20
1366,15,11194,10,53.54,535.40
1366,16,12045,20,34.80,696.00
1366,17,2094,40,41.92,1676.80
1366,18,5381,5,43.91,219.55
1366,19,1046,40,47.69,1907.60
1366,20,5236,40,34.42,1376.80
1366,21,8554,10,34.35,343.50
1367,1,12924,10,68.54,685.40
1367,2,53484,200,19.51,3902.00
1367,3,52890,40,24.70,988.00
1367,4,30395,10,65.75,657.50
1367,5,53276,40,22.78,911.20
1367,6,12560,5,36.66,183.30
1367,7,53273,20,17.87,357.40
1367,8,30466,20,108.78,2175.60
1367,9,31128,60,40.21,2412.60
1367,10,53045,40,28.52,1140.80
1367,11,30012,80,29.75,2380.00
1367,12,52863,80,21.89,1751.20
1367,13,53063,20,38.40,768.00
1367,14,30211,5,56.58,282.90
1367,15,13021,20,74.79,1495.80
1367,16,52684,40,29.27,1170.80
1367,17,53626,80,50.14,4011.20
1367,18,53515,40,217.09,8683.60
1367,19,53170,20,30.76,615.20
1367,20,13175,10,57.08,570.80
1368,1,85799,20,30.00,600.00
1368,2,86208,40,11.06,442.40
1368,3,79134,120,36.98,4437.60
