store_id,product_id,stock_qty,safety_stock_qty
22,75125,10,2
35,75126,11,2
37,75126,20,3
20,75127,11,1
22,75127,24,1
48,75128,11,3
50,75128,16,2
51,75129,14,4
53,75129,4,3
8,75130,4,1
10,75130,15,2
7,75131,12,5
9,75131,11,5
43,75132,3,4
45,75132,8,2
53,75133,25,4
55,75133,25,4
16,75134,18,4
18,75134,15,3
12,75135,22,3
14,75135,12,4
55,75136,4,1
57,75136,15,4
20,75137,10,2
22,75137,21,5
38,75138,2,3
40,75138,20,5
1,75139,6,1
3,75139,20,1
24,75140,4,4
26,75140,2,5
34,75141,10,5
36,75141,22,4
26,75142,25,2
28,75142,4,1
48,75143,3,1
50,75143,25,3
42,75144,21,1
44,75144,10,1
35,75145,3,2
37,75145,4,2
46,75146,19,5
48,75146,3,2
12,75147,3,5
14,75147,17,4
21,75148,5,1
23,75148,13,1
3,75149,16,2
5,75149,11,4
4,75150,1,4
6,75150,13,3
52,75151,14,5
54,75151,21,3
6,75152,19,4
8,75152,13,1
45,75153,19,4
47,75153,5,3
25,75154,3,4
27,75154,14,2
1,75155,1,5
57,75155,6,4
15,75156,16,5
17,75156,3,1
13,75157,24,1
15,75157,15,4
17,75158,3,1
19,75158,13,3
42,75159,9,3
44,75159,1,5
28,75160,3,3
30,75160,20,3
48,75161,16,2
50,75161,8,2
6,75162,17,5
8,75162,19,5
29,75163,10,1
31,75163,23,4
56,75164,9,2
58,75164,19,5
29,75165,23,5
31,75165,13,2
31,75166,22,4
33,75166,20,1
44,75167,1,2
46,75167,15,3
48,75168,20,4
50,75168,24,3
5,75169,18,1
7,75169,19,2
36,75170,13,3
38,75170,24,3
49,75171,19,5
51,75171,4,1
2,75172,16,4
4,75172,18,4
21,75173,13,5
23,75173,4,1
15,75174,9,1
17,75174,9,5
26,75175,13,3
28,75175,1,5
41,75176,21,3
43,75176,6,1
31,75177,25,1
33,75177,17,2
35,75178,16,5
37,75178,21,4
7,75179,6,4
9,75179,17,1
37,75180,2,3
39,75180,18,3
14,75181,2,3
16,75181,15,2
37,75182,6,1
39,75182,16,1
17,75183,14,3
19,75183,6,1
17,75184,25,2
19,75184,1,4
10,75185,12,3
12,75185,10,4
3,75186,5,3
5,75186,8,4
3,75187,12,3
5,75187,17,5
39,75188,10,5
41,75188,5,1
16,75189,21,3
18,75189,13,2
14,75190,17,3
16,75190,13,5
22,75191,20,5
24,75191,13,4
35,75192,22,5
37,75192,24,1
43,75193,15,1
45,75193,17,3
45,75194,5,1
47,75194,24,1
33,75195,20,5
35,75195,24,4
7,75196,2,3
9,75196,14,1
4,75197,18,1
6,75197,8,4
37,75198,8,5
39,75198,21,5
25,75199,25,4
27,75199,15,3
5,75200,2,4
7,75200,21,5
42,75201,4,1
44,75201,24,4
43,75202,7,5
45,75202,22,4
3,75203,20,4
5,75203,1,2
36,75204,23,2
38,75204,2,1
9,75205,14,2
11,75205,20,2
17,75206,14,3
19,75206,1,4
37,75207,2,3
39,75207,1,1
15,75208,11,2
17,75208,12,3
53,75209,18,3
55,75209,2,4
23,75210,12,4
25,75210,14,2
37,75211,7,5
39,75211,5,1
55,75212,2,2
57,75212,24,5
37,75213,3,1
39,75213,19,5
20,75214,16,4
22,75214,19,4
26,75215,17,1
28,75215,14,1
28,75216,17,4
30,75216,10,1
35,75217,8,1
37,75217,6,1
23,75218,21,4
25,75218,23,1
56,75219,2,5
58,75219,11,1
12,75220,24,3
14,75220,18,2
30,75221,7,1
32,75221,9,2
13,75222,10,2
15,75222,18,1
33,75223,11,5
35,75223,23,4
40,75224,11,3
42,75224,10,5
5,75225,20,4
7,75225,12,5
14,75226,16,3
16,75226,9,2
2,75227,4,5
58,75227,18,1
42,75228,8,3
44,75228,5,4
16,75229,10,3
18,75229,2,3
1,75230,24,2
3,75230,6,4
20,75231,15,1
22,75231,20,1
56,75232,22,4
58,75232,24,3
12,75233,16,1
14,75233,8,1
11,75234,15,3
13,75234,17,5
45,75235,16,5
47,75235,4,4
53,75236,22,4
55,75236,1,2
52,75237,16,5
54,75237,9,2
51,75238,8,1
53,75238,23,4
45,75239,14,3
47,75239,13,4
10,75240,17,3
12,75240,23,5
25,75241,15,3
27,75241,17,1
2,75242,15,4
4,75242,17,5
11,75243,7,1
13,75243,19,1
39,75244,16,4
41,75244,5,1
4,75245,1,3
6,75245,11,2
28,75246,23,2
30,75246,1,2
27,75247,19,2
29,75247,4,2
45,75248,25,5
47,75248,2,5
31,75249,1,4
33,75249,6,5
56,75250,6,1
58,75250,1,2
16,75251,2,5
18,75251,12,4
3,75252,15,5
5,75252,13,3
22,75253,15,5
24,75253,18,4
35,75254,14,2
37,75254,2,4
53,75255,19,3
55,75255,6,1
56,75256,5,2
58,75256,22,2
27,75257,15,3
29,75257,25,1
35,75258,25,3
37,75258,14,5
23,75259,23,4
25,75259,23,4
47,75260,12,3
49,75260,21,3
34,75261,8,5
36,75261,17,4
55,75262,3,1
57,75262,1,2
51,75263,20,3
53,75263,14,1
19,75264,8,3
21,75264,7,1
13,75265,25,4
15,75265,22,1
49,75266,9,5
51,75266,13,3
25,75267,20,5
27,75267,21,4
5,75268,22,5
7,75268,1,5
45,75269,4,2
47,75269,2,2
31,75270,20,5
33,75270,13,3
48,75271,19,5
50,75271,17,5
21,75272,11,1
23,75272,19,4
12,75273,16,3
14,75273,9,5
21,75274,21,5
23,75274,5,3
44,75275,9,3
46,75275,8,2
27,75276,10,4
29,75276,4,3
17,75277,10,2
19,75277,5,5
9,75278,20,3
11,75278,9,4
8,75279,11,4
10,75279,24,4
4,75280,22,1
6,75280,21,1
23,75281,11,4
25,75281,6,2
49,75282,17,2
51,75282,21,4
1,75283,13,5
3,75283,13,4
54,75284,10,3
56,75284,4,5
54,75285,8,1
56,75285,17,3
18,75286,9,4
20,75286,16,2
28,75287,8,1
30,75287,23,2
54,75288,5,4
56,75288,23,1
4,75289,3,2
6,75289,21,2
46,75290,21,1
48,75290,11,3
5,75291,21,3
7,75291,23,5
12,75292,5,2
14,75292,9,3
50,75293,23,2
52,75293,13,2
44,75294,13,3
46,75294,9,5
43,75295,5,4
45,75295,15,1
14,75296,1,1
16,75296,7,3
27,75297,17,3
29,75297,11,5
42,75298,18,2
44,75298,13,3
11,75299,3,1
13,75299,5,5
21,75300,17,5
23,75300,17,3
43,75301,13,2
45,75301,2,4
26,75302,10,1
28,75302,24,4
7,75303,24,1
9,75303,6,5
30,75304,7,4
32,75304,23,1
47,75305,16,2
49,75305,18,2
1,75306,13,1
3,75306,5,3
51,75307,17,4
53,75307,21,4
30,75308,13,4
32,75308,4,2
43,75309,7,4
45,75309,4,5
23,75310,14,2
25,75310,6,1
46,75311,6,1
48,75311,12,3
12,75312,11,5
14,75312,25,3
18,75313,2,1
20,75313,2,5
52,75314,7,2
54,75314,18,5
26,75315,7,2
28,75315,15,4
16,75316,13,1
18,75316,3,5
35,75317,18,5
37,75317,3,1
51,75318,7,2
53,75318,18,2
55,75319,2,1
57,75319,13,3
34,75320,11,4
36,75320,18,5
28,75321,11,4
30,75321,7,4
49,75322,11,3
51,75322,3,5
6,75323,25,5
8,75323,10,3
46,75324,3,3
48,75324,5,2
47,75325,2,2
49,75325,7,3
51,75326,5,1
53,75326,10,4
56,75327,9,2
58,75327,24,1
44,75328,9,2
46,75328,7,5
42,75329,15,1
44,75329,14,1
37,75330,8,2
39,75330,15,3
11,75331,3,4
13,75331,22,1
51,75332,5,1
53,75332,5,4
16,75333,9,4
18,75333,2,4
23,75334,9,4
25,75334,9,5
42,75335,8,4
44,75335,12,5
18,75336,19,5
20,75336,17,4
50,75337,4,5
52,75337,24,3
21,75338,7,4
23,75338,16,5
9,75339,16,3
11,75339,22,2
20,75340,21,2
22,75340,20,3
52,75341,24,2
54,75341,3,3
9,75342,1,4
11,75342,6,5
40,75343,25,1
42,75343,12,2
34,75344,19,1
36,75344,3,4
2,75345,2,3
58,75345,4,5
43,75346,20,2
45,75346,9,5
15,75347,9,4
17,75347,16,3
38,75348,16,3
40,75348,21,1
9,75349,21,5
11,75349,21,1
26,75350,6,4
28,75350,15,1
27,75351,9,2
29,75351,19,3
37,75352,4,1
39,75352,6,1
54,75353,16,3
56,75353,7,1
19,75354,15,5
21,75354,25,1
44,75355,7,2
46,75355,10,2
49,75356,4,1
51,75356,3,3
45,75357,6,5
47,75357,16,4
12,75358,18,3
14,75358,22,4
4,75359,19,4
6,75359,22,2
2,75360,12,5
58,75360,18,1
49,75361,12,5
51,75361,15,4
2,75362,18,2
58,75362,18,2
7,75363,8,5
9,75363,17,3
12,75364,21,4
14,75364,24,2
44,75365,6,1
46,75365,21,3
47,75366,9,3
49,75366,11,1
8,75367,13,4
10,75367,2,5
35,75368,3,3
37,75368,19,5
8,75369,10,2
10,75369,7,2
38,75370,22,5
40,75370,1,2
26,75371,16,1
28,75371,10,4
22,75372,12,3
24,75372,10,4
29,75373,16,5
31,75373,23,4
22,75374,4,5
24,75374,21,2
34,75375,10,5
36,75375,22,3
2,75376,14,1
4,75376,21,1
2,75377,13,4
4,75377,25,1
11,75378,7,3
13,75378,21,1
33,75379,5,4
35,75379,7,1
33,75380,12,4
35,75380,25,1
1,75381,18,1
3,75381,25,5
52,75382,4,4
54,75382,4,2
22,75383,12,3
24,75383,5,1
2,75384,17,4
4,75384,2,3
34,75385,17,5
36,75385,19,2
55,75386,20,1
57,75386,19,1
25,75387,1,1
27,75387,20,3
29,75388,15,3
31,75388,10,3
45,75389,8,2
47,75389,15,2
56,75390,23,5
58,75390,20,3
38,75391,5,1
40,75391,23,1
51,75392,24,3
53,75392,5,3
32,75393,12,3
34,75393,4,3
47,75394,11,2
49,75394,17,4
11,75395,10,5
13,75395,9,4
27,75396,17,4
29,75396,2,1
38,75397,25,1
40,75397,19,4
40,75398,16,4
42,75398,11,2
14,75399,20,4
16,75399,10,3
53,75400,23,4
55,75400,5,2
48,75401,12,4
50,75401,20,5
34,75402,5,1
36,75402,3,4
48,75403,6,4
50,75403,24,4
24,75404,19,1
26,75404,4,1
32,75405,4,3
34,75405,9,5
5,75406,2,2
7,75406,13,3
37,75407,2,5
39,75407,24,2
40,75408,18,3
42,75408,5,3
47,75409,5,1
49,75409,19,3
40,75410,24,5
42,75410,25,4
48,75411,6,4
50,75411,6,3
8,75412,16,4
10,75412,4,5
22,75413,4,3
24,75413,25,5
3,75414,6,3
5,75414,22,4
41,75415,15,5
43,75415,20,2
13,75416,25,5
15,75416,22,3
47,75417,9,5
49,75417,22,2
13,75418,5,4
15,75418,2,3
34,75419,12,2
36,75419,1,5
53,75420,22,2
55,75420,13,2
6,75421,15,2
8,75421,16,4
27,75422,12,2
29,75422,21,4
6,75423,3,2
8,75423,11,3
32,75424,25,1
34,75424,2,3
48,75425,8,2
50,75425,9,1
36,75426,12,2
38,75426,10,5
7,75427,14,2
9,75427,1,5
6,75428,6,3
8,75428,18,5
32,75429,11,3
34,75429,16,3
24,75430,1,2
26,75430,13,1
45,75431,4,4
47,75431,9,2
2,75432,15,1
4,75432,21,5
13,75433,18,5
15,75433,2,3
47,75434,8,4
49,75434,20,1
41,75435,24,1
43,75435,12,2
53,75436,14,4
55,75436,24,3
23,75437,7,2
25,75437,13,1
52,75438,5,1
54,75438,8,4
54,75439,5,5
56,75439,5,1
21,75440,3,3
23,75440,10,5
31,75441,10,4
33,75441,18,5
2,75442,12,3
58,75442,7,5
1,75443,18,3
3,75443,7,5
37,75444,25,1
39,75444,7,4
2,75445,22,3
58,75445,13,2
43,75446,7,5
45,75446,9,5
55,75447,10,2
57,75447,1,5
56,75448,7,3
58,75448,7,5
43,75449,12,5
45,75449,10,5
41,75450,8,5
43,75450,19,5
42,75451,9,4
44,75451,11,3
7,75452,7,5
9,75452,11,2
2,75453,25,1
4,75453,20,1
14,75454,3,2
16,75454,4,2
35,75455,1,1
37,75455,3,5
48,75456,9,2
50,75456,24,4
23,75457,8,4
25,75457,10,4
9,75458,9,3
11,75458,17,3
47,75459,22,2
49,75459,25,5
48,75460,4,3
50,75460,17,1
27,75461,25,4
29,75461,5,4
31,75462,3,5
33,75462,19,1
24,75463,12,2
26,75463,5,4
21,75464,8,1
23,75464,17,2
21,75465,17,2
23,75465,17,3
35,75466,4,5
37,75466,14,4
10,75467,17,2
12,75467,2,5
2,75468,17,5
58,75468,10,3
2,75469,22,1
4,75469,17,3
45,75470,18,3
47,75470,4,2
16,75471,10,1
18,75471,18,3
32,75472,19,4
34,75472,13,4
13,75473,20,5
15,75473,14,1
19,75474,18,1
21,75474,24,5
28,75475,6,3
30,75475,17,3
35,75476,22,5
37,75476,15,4
55,75477,10,5
57,75477,24,4
10,75478,14,4
12,75478,24,2
41,75479,13,3
43,75479,17,2
50,75480,23,4
52,75480,20,4
45,75481,4,2
47,75481,16,2
4,75482,11,5
6,75482,11,2
18,75483,11,4
20,75483,10,4
37,75484,19,3
39,75484,16,5
26,75485,3,1
28,75485,12,3
53,75486,24,1
55,75486,14,4
9,75487,4,2
11,75487,18,3
21,75488,24,2
23,75488,18,1
25,75489,7,5
27,75489,19,5
45,75490,15,5
47,75490,24,5
35,75491,17,2
37,75491,21,3
21,75492,4,1
23,75492,9,3
19,75493,22,1
21,75493,20,1
24,75494,15,1
26,75494,13,4
36,75495,23,1
38,75495,25,5
45,75496,21,2
47,75496,20,3
23,75497,21,1
25,75497,24,4
39,75498,21,5
41,75498,15,2
37,75499,12,1
39,75499,16,2
14,75500,19,2
16,75500,21,2
32,75501,7,3
34,75501,17,2
36,75502,21,5
38,75502,25,1
27,75503,16,5
29,75503,9,4
24,75504,11,3
26,75504,20,4
39,75505,6,5
41,75505,25,2
39,75506,16,3
41,75506,17,3
44,75507,5,1
46,75507,13,2
2,75508,14,4
58,75508,11,4
33,75509,24,3
35,75509,23,1
32,75510,2,5
34,75510,16,4
38,75511,23,3
40,75511,15,4
37,75512,10,4
39,75512,12,3
51,75513,19,2
53,75513,12,1
3,75514,9,1
5,75514,13,1
52,75515,10,2
54,75515,25,2
21,75516,24,3
23,75516,5,4
9,75517,18,5
11,75517,8,4
1,75518,14,2
3,75518,23,1
18,75519,12,4
20,75519,13,2
27,75520,10,5
29,75520,7,3
55,75521,12,1
57,75521,21,1
24,75522,8,2
26,75522,23,1
1,75523,7,4
57,75523,14,3
17,75524,2,3
19,75524,13,2
39,75525,2,4
41,75525,2,2
7,75526,6,3
9,75526,12,1
55,75527,5,1
57,75527,20,1
6,75528,8,2
8,75528,1,4
12,75529,14,1
14,75529,5,3
44,75530,14,2
46,75530,12,2
27,75531,5,1
29,75531,22,3
50,75532,15,1
52,75532,1,2
45,75533,8,4
47,75533,21,2
12,75534,16,5
14,75534,17,2
27,75535,25,3
29,75535,25,4
23,75536,1,3
25,75536,15,5
52,75537,22,2
54,75537,1,2
4,75538,19,1
6,75538,19,1
29,75539,8,4
31,75539,21,3
5,75540,11,1
7,75540,11,3
40,75541,5,5
42,75541,10,5
11,75542,14,3
13,75542,2,3
2,75543,3,3
4,75543,11,4
38,75544,10,4
40,75544,9,1
23,75545,2,2
25,75545,9,5
44,75546,4,1
46,75546,11,1
17,75547,18,2
19,75547,7,2
45,75548,10,4
47,75548,16,4
18,75549,8,4
20,75549,17,2
22,75550,15,4
24,75550,9,1
47,75551,21,2
49,75551,23,3
40,75552,21,2
42,75552,3,2
14,75553,10,3
16,75553,17,1
20,75554,6,1
22,75554,4,1
2,75555,7,5
4,75555,7,5
44,75556,6,4
46,75556,17,5
31,75557,25,3
33,75557,7,4
7,75558,15,5
9,75558,8,5
34,75559,7,4
36,75559,17,2
32,75560,16,3
34,75560,11,1
54,75561,20,4
56,75561,9,3
2,75562,24,5
4,75562,11,5
32,75563,15,3
34,75563,22,3
7,75564,6,4
9,75564,14,1
54,75565,10,1
56,75565,11,5
10,75566,10,3
12,75566,9,5
26,75567,3,5
28,75567,1,4
45,75568,7,4
47,75568,24,5
29,75569,20,5
31,75569,19,5
2,75570,18,4
4,75570,21,4
2,75571,22,5
58,75571,14,5
11,75572,15,1
13,75572,17,1
47,75573,14,4
49,75573,6,3
7,75574,6,2
9,75574,4,4
55,75575,12,2
57,75575,21,5
28,75576,15,1
30,75576,4,1
37,75577,9,2
39,75577,15,2
24,75578,22,3
26,75578,7,3
18,75579,3,3
20,75579,20,4
1,75580,15,4
57,75580,13,5
53,75581,17,1
55,75581,9,5
37,75582,15,1
39,75582,12,5
28,75583,2,3
30,75583,7,4
6,75584,12,2
8,75584,16,4
34,75585,25,4
36,75585,25,4
38,75586,17,4
40,75586,9,4
52,75587,25,3
54,75587,3,3
36,75588,3,1
38,75588,13,3
5,75589,18,3
7,75589,3,3
10,75590,11,4
12,75590,21,5
24,75591,23,3
26,75591,19,2
36,75592,3,4
38,75592,6,3
1,75593,25,4
57,75593,5,2
56,75594,10,1
58,75594,8,2
53,75595,14,3
55,75595,8,5
22,75596,15,4
24,75596,18,1
27,75597,7,4
29,75597,8,3
42,75598,21,2
44,75598,19,5
5,75599,15,1
7,75599,7,5
24,75600,17,2
26,75600,23,2
21,75601,7,5
23,75601,4,5
46,75602,8,1
48,75602,15,4
52,75603,13,2
54,75603,14,5
36,75604,12,1
38,75604,7,5
43,75605,23,3
45,75605,4,3
53,75606,10,3
55,75606,1,4
41,75607,19,5
43,75607,15,1
17,75608,3,5
19,75608,1,2
23,75609,7,4
25,75609,2,1
39,75610,10,2
41,75610,5,3
51,75611,22,2
53,75611,21,5
10,75612,17,5
12,75612,3,1
23,75613,4,1
25,75613,13,1
1,75614,22,2
57,75614,25,1
56,75615,8,2
58,75615,5,2
45,75616,19,1
47,75616,8,1
28,75617,6,1
30,75617,8,2
27,75618,18,1
29,75618,20,3
40,75619,11,5
42,75619,8,4
55,75620,5,2
57,75620,14,4
25,75621,20,3
27,75621,20,3
7,75622,25,4
9,75622,16,5
38,75623,9,1
40,75623,23,3
28,75624,18,5
30,75624,16,4
56,75625,13,3
58,75625,14,2
9,75626,24,5
11,75626,8,3
17,75627,17,3
19,75627,11,4
18,75628,18,5
20,75628,12,3
1,75629,2,5
57,75629,17,4
33,75630,11,4
35,75630,4,2
12,75631,4,1
14,75631,24,3
11,75632,7,2
13,75632,20,1
55,75633,1,1
57,75633,16,4
40,75634,9,5
42,75634,12,3
42,75635,7,4
44,75635,2,3
36,75636,16,2
38,75636,5,4
19,75637,22,5
21,75637,15,2
34,75638,4,4
36,75638,10,4
29,75639,3,3
31,75639,2,4
42,75640,9,5
44,75640,5,1
40,75641,7,2
42,75641,3,3
32,75642,1,1
34,75642,1,3
8,75643,12,3
10,75643,3,5
7,75644,5,5
9,75644,6,2
30,75645,23,4
32,75645,24,3
38,75646,22,5
40,75646,1,4
19,75647,11,4
21,75647,22,1
46,75648,1,3
48,75648,6,1
29,75649,13,3
31,75649,12,1
20,75650,17,4
22,75650,5,4
16,75651,7,3
18,75651,10,4
55,75652,3,2
57,75652,15,4
2,75653,23,4
4,75653,22,3
48,75654,21,2
50,75654,19,1
41,75655,3,3
43,75655,4,1
17,75656,14,3
19,75656,11,3
42,75657,2,4
44,75657,1,5
25,75658,19,3
27,75658,6,4
32,75659,20,4
34,75659,16,4
1,75660,21,1
57,75660,2,3
48,75661,8,5
50,75661,12,2
5,75662,19,3
7,75662,22,2
20,75663,21,1
22,75663,9,3
5,75664,6,2
7,75664,5,5
12,75665,6,4
14,75665,6,5
45,75666,8,2
47,75666,7,3
56,75667,23,3
58,75667,4,4
49,75668,14,5
51,75668,23,1
10,75669,7,2
12,75669,9,2
32,75670,3,2
34,75670,12,2
4,75671,8,5
6,75671,4,1
47,75672,5,4
49,75672,17,4
27,75673,3,1
29,75673,24,3
25,75674,21,2
27,75674,24,3
26,75675,25,3
28,75675,20,2
17,75676,25,5
19,75676,19,1
38,75677,15,1
40,75677,15,4
32,75678,18,3
34,75678,11,1
26,75679,9,5
28,75679,25,1
18,75680,13,1
20,75680,12,3
2,75681,10,4
58,75681,5,4
10,75682,25,4
12,75682,22,5
6,75683,10,5
8,75683,10,5
9,75684,3,5
11,75684,1,4
54,75685,7,5
56,75685,20,2
52,75686,5,4
54,75686,25,1
10,75687,12,2
12,75687,10,3
48,75688,24,3
50,75688,8,3
37,75689,16,4
39,75689,21,1
45,75690,15,4
47,75690,7,5
43,75691,1,4
45,75691,9,2
22,75692,4,5
24,75692,20,1
15,75693,18,4
17,75693,25,5
22,75694,21,2
24,75694,13,1
26,75695,22,1
28,75695,11,5
38,75696,18,4
40,75696,25,5
51,75697,17,3
53,75697,11,5
16,75698,18,1
18,75698,4,4
37,75699,9,2
39,75699,15,4
38,75700,16,5
40,75700,1,1
51,75701,4,2
53,75701,23,2
20,75702,18,3
22,75702,21,2
46,75703,13,1
48,75703,19,1
16,75704,4,5
18,75704,24,3
17,75705,12,2
19,75705,16,3
1,75706,3,4
3,75706,22,3
38,75707,24,1
40,75707,6,2
28,75708,18,4
30,75708,9,1
52,75709,10,4
54,75709,19,2
38,75710,22,4
40,75710,10,2
52,75711,9,5
54,75711,23,1
31,75712,16,1
33,75712,12,3
35,75713,6,3
37,75713,18,5
51,75714,7,3
53,75714,25,1
28,75715,13,2
30,75715,13,5
22,75716,5,5
24,75716,21,4
23,75717,18,1
25,75717,9,5
2,75718,3,1
58,75718,7,2
20,75719,6,3
22,75719,22,4
23,75720,12,5
25,75720,4,4
15,75721,20,3
17,75721,4,5
47,75722,3,2
49,75722,10,5
9,75723,2,4
11,75723,5,1
48,75724,6,3
50,75724,22,2
23,75725,19,2
25,75725,24,3
46,75726,11,2
48,75726,16,5
53,75727,17,2
55,75727,16,2
18,75728,2,4
20,75728,11,2
30,75729,20,3
32,75729,5,1
13,75730,16,2
15,75730,1,5
20,75731,12,2
22,75731,8,5
54,75732,20,5
56,75732,14,5
47,75733,7,3
49,75733,18,5
33,75734,19,3
35,75734,2,2
45,75735,8,1
47,75735,8,3
40,75736,3,1
42,75736,8,4
2,75737,7,1
4,75737,22,3
40,75738,21,3
42,75738,13,2
27,75739,2,4
29,75739,3,5
10,75740,13,5
12,75740,22,3
25,75741,19,2
27,75741,16,5
26,75742,8,1
28,75742,11,5
42,75743,10,1
44,75743,24,5
38,75744,1,1
40,75744,23,3
18,75745,10,5
20,75745,17,5
48,75746,18,1
50,75746,20,4
12,75747,11,1
14,75747,3,2
11,75748,12,5
13,75748,20,5
15,75749,6,3
17,75749,20,2
42,75750,16,4
44,75750,23,1
55,75751,6,5
57,75751,2,1
29,75752,11,5
31,75752,18,5
33,75753,24,3
35,75753,19,5
40,75754,23,4
42,75754,1,1
29,75755,13,5
31,75755,6,2
49,75756,12,2
51,75756,11,4
48,75757,20,2
50,75757,17,4
51,75758,2,1
53,75758,24,3
9,75759,20,3
11,75759,12,2
26,75760,11,1
28,75760,24,4
31,75761,21,5
33,75761,13,5
5,75762,24,2
7,75762,19,1
13,75763,8,1
15,75763,3,1
9,75764,2,4
11,75764,16,3
2,75765,15,3
4,75765,13,3
37,75766,25,4
39,75766,15,4
18,75767,17,2
20,75767,3,3
47,75768,15,3
49,75768,5,3
1,75769,17,4
3,75769,3,3
56,75770,6,4
58,75770,11,2
6,75771,22,1
8,75771,17,4
38,75772,19,3
40,75772,20,2
40,75773,25,3
42,75773,8,3
44,75774,8,1
46,75774,23,2
8,75775,12,5
10,75775,11,1
47,75776,7,1
49,75776,20,5
51,75777,15,3
53,75777,14,2
45,75778,19,4
47,75778,1,2
9,75779,5,2
11,75779,12,4
7,75780,1,4
9,75780,10,3
2,75781,5,4
58,75781,12,1
37,75782,20,2
39,75782,1,3
14,75783,19,3
16,75783,20,5
23,75784,23,3
25,75784,14,2
41,75785,7,1
43,75785,3,5
27,75786,11,5
29,75786,11,4
2,75787,6,5
58,75787,19,4
15,75788,13,4
17,75788,17,4
12,75789,12,1
14,75789,4,4
30,75790,1,3
32,75790,16,1
31,75791,21,5
33,75791,13,1
38,75792,11,5
40,75792,6,4
11,75793,14,3
13,75793,16,1
33,75794,15,1
35,75794,9,5
44,75795,19,1
46,75795,11,4
37,75796,12,2
39,75796,25,5
16,75797,23,4
18,75797,18,2
31,75798,11,5
33,75798,24,4
7,75799,14,3
9,75799,8,5
6,75800,23,5
8,75800,2,3
38,75801,25,2
40,75801,16,1
45,75802,4,3
47,75802,1,1
49,75803,23,5
51,75803,19,2
22,75804,1,2
24,75804,20,4
30,75805,5,2
32,75805,4,1
30,75806,12,4
32,75806,14,1
37,75807,1,5
39,75807,21,3
2,75808,18,4
4,75808,9,1
35,75809,12,3
37,75809,14,5
7,75810,24,3
9,75810,22,3
35,75811,18,2
37,75811,21,1
41,75812,2,5
43,75812,19,5
13,75813,21,1
15,75813,18,4
39,75814,24,1
41,75814,7,5
48,75815,7,2
50,75815,21,1
50,75816,1,2
52,75816,24,1
20,75817,1,1
22,75817,17,5
36,75818,25,4
38,75818,15,1
39,75819,2,3
41,75819,25,2
9,75820,18,5
11,75820,3,1
19,75821,22,1
21,75821,20,2
30,75822,13,2
32,75822,16,1
21,75823,19,1
23,75823,16,4
54,75824,14,1
56,75824,8,1
56,75825,22,1
58,75825,2,3
54,75826,18,5
56,75826,18,3
32,75827,1,2
34,75827,21,2
52,75828,22,5
54,75828,22,5
20,75829,4,1
22,75829,18,3
31,75830,2,1
33,75830,5,1
51,75831,2,2
53,75831,5,3
27,75832,19,1
29,75832,14,3
9,75833,23,2
11,75833,20,5
31,75834,2,1
33,75834,19,5
50,75835,10,1
52,75835,21,4
24,75836,17,4
26,75836,23,4
44,75837,16,3
46,75837,3,2
8,75838,19,5
10,75838,25,2
23,75839,21,1
25,75839,9,3
31,75840,14,3
33,75840,14,3
34,75841,3,5
36,75841,18,5
28,75842,19,4
30,75842,16,4
43,75843,4,1
45,75843,8,3
20,75844,13,3
22,75844,10,4
53,75845,23,4
55,75845,10,5
36,75846,1,3
38,75846,6,4
2,75847,18,2
4,75847,21,1
43,75848,21,1
45,75848,9,3
1,75849,4,5
57,75849,14,3
34,75850,8,4
36,75850,5,3
23,75851,19,3
25,75851,6,2
17,75852,4,2
19,75852,9,3
13,75853,2,1
15,75853,11,5
27,75854,3,1
29,75854,5,2
29,75855,18,3
31,75855,5,3
12,75856,7,2
14,75856,9,2
51,75857,15,1
53,75857,15,5
5,75858,21,3
7,75858,3,4
56,75859,25,5
58,75859,19,3
24,75860,17,5
26,75860,4,4
2,75861,13,3
58,75861,11,3
37,75862,19,1
39,75862,6,3
25,75863,20,4
27,75863,14,1
25,75864,14,3
27,75864,20,1
27,75865,7,2
29,75865,15,1
37,75866,6,4
39,75866,14,1
18,75867,20,2
20,75867,25,3
40,75868,14,5
42,75868,7,2
18,75869,22,5
20,75869,1,5
37,75870,20,3
39,75870,9,2
6,75871,16,4
8,75871,13,2
20,75872,4,3
22,75872,19,4
19,75873,25,2
21,75873,2,5
48,75874,16,1
50,75874,8,1
45,75875,13,1
47,75875,14,4
23,75876,12,2
25,75876,8,2
54,75877,21,2
56,75877,15,3
12,75878,10,1
14,75878,7,4
43,75879,12,2
45,75879,1,4
4,75880,15,2
6,75880,2,3
19,75881,8,1
21,75881,9,4
56,75882,22,1
58,75882,9,1
34,75883,14,1
36,75883,25,4
34,75884,16,2
36,75884,9,4
16,75885,6,4
18,75885,21,5
46,75886,12,3
48,75886,15,2
52,75887,19,5
54,75887,25,1
37,75888,1,3
39,75888,8,4
42,75889,9,5
44,75889,18,1
15,75890,8,2
17,75890,17,2
1,75891,15,3
3,75891,5,2
10,75892,22,2
12,75892,8,1
28,75893,11,1
30,75893,2,3
33,75894,13,3
35,75894,6,3
42,75895,8,1
44,75895,10,3
46,75896,13,5
48,75896,21,4
50,75897,21,5
52,75897,25,1
41,75898,15,2
43,75898,7,2
18,75899,11,1
20,75899,21,4
49,75900,3,5
51,75900,3,1
9,75901,5,4
11,75901,4,3
