stock_in_id,line_no,product_id,quantity,unit_cost,line_amount
30154,1,2030,22,48.98,1077.56
30154,2,2031,27,50.56,1365.12
30154,3,2032,32,47.4,1516.8
30154,4,2033,37,48.98,1812.26
30154,5,2034,17,50.56,859.52
30154,6,2035,22,47.4,1042.8
30154,7,2036,27,48.98,1322.46
30154,8,2037,32,50.56,1617.92
30154,9,2038,37,47.4,1753.8
30154,10,2039,17,48.98,832.66
30155,1,2050,20,48.98,979.6
30155,2,2051,25,50.56,1264.0
30155,3,2052,30,47.4,1422.0
30155,4,2053,35,48.98,1714.3
30155,5,2054,15,50.56,758.4
30155,6,2055,20,47.4,948.0
30155,7,2056,25,48.98,1224.5
30155,8,2057,30,50.56,1516.8
30155,9,2058,35,47.4,1659.0
30155,10,2059,15,48.98,734.7
30156,1,2060,21,48.98,1028.58
30156,2,2061,26,50.56,1314.56
30156,3,2062,31,47.4,1469.4
30156,4,2063,36,48.98,1763.28
30156,5,2064,16,50.56,808.96
30156,6,2065,21,47.4,995.4
30156,7,2066,26,48.98,1273.48
30156,8,2067,31,50.56,1567.36
30156,9,2068,36,47.4,1706.4
30156,10,2069,16,48.98,783.68
30157,1,2070,22,48.98,1077.56
30157,2,2071,27,50.56,1365.12
30157,3,2072,32,47.4,1516.8
30157,4,2073,37,48.98,1812.26
30157,5,2074,17,50.56,859.52
30157,6,2075,22,47.4,1042.8
30157,7,2076,27,48.98,1322.46
30157,8,2077,32,50.56,1617.92
30157,9,2078,37,47.4,1753.8
30157,10,2079,17,48.98,832.66
30158,1,2080,19,48.98,930.62
30158,2,2081,24,50.56,1213.44
30158,3,2082,29,47.4,1374.6
30158,4,2083,34,48.98,1665.32
30158,5,2084,14,50.56,707.84
30158,6,2085,19,47.4,900.6
30158,7,2086,24,48.98,1175.52
30158,8,2087,29,50.56,1466.24
30158,9,2088,34,47.4,1611.6
30158,10,2089,14,48.98,685.72
30159,1,2100,21,48.98,1028.58
30159,2,2101,26,50.56,1314.56
30159,3,2102,31,47.4,1469.4
30159,4,2103,36,48.98,1763.28
30159,5,2104,16,50.56,808.96
30159,6,2105,21,47.4,995.4
30159,7,2106,26,48.98,1273.48
30159,8,2107,31,50.56,1567.36
30159,9,2108,36,47.4,1706.4
30159,10,2109,16,48.98,783.68
30160,1,2110,22,48.98,1077.56
30160,2,2111,27,50.56,1365.12
30160,3,2112,32,47.4,1516.8
30160,4,2113,37,48.98,1812.26
30160,5,2114,17,50.56,859.52
30160,6,2115,22,47.4,1042.8
30160,7,2116,27,48.98,1322.46
30160,8,2117,32,50.56,1617.92
30160,9,2118,37,47.4,1753.8
30160,10,2119,17,48.98,832.66
30161,1,2120,19,48.98,930.62
30161,2,2121,24,50.56,1213.44
30161,3,2122,29,47.4,1374.6
30161,4,2123,34,48.98,1665.32
30161,5,2124,14,50.56,707.84
30161,6,2125,19,47.4,900.6
30161,7,2126,24,48.98,1175.52
30161,8,2127,29,50.56,1466.24
30161,9,2128,34,47.4,1611.6
30161,10,2129,14,48.98,685.72
30162,1,2130,20,48.98,979.6
30162,2,2131,25,50.56,1264.0
30162,3,2132,30,47.4,1422.0
30162,4,2133,35,48.98,1714.3
30162,5,2134,15,50.56,758.4
30162,6,2135,20,47.4,948.0
30162,7,2136,25,48.98,1224.5
30162,8,2137,30,50.56,1516.8
30162,9,2138,35,47.4,1659.0
30162,10,2139,15,48.98,734.7
30163,1,2150,22,48.98,1077.56
30163,2,2151,27,50.56,1365.12
30163,3,2152,32,47.4,1516.8
30163,4,2153,37,48.98,1812.26
30163,5,2154,17,50.56,859.52
30163,6,2155,22,47.4,1042.8
30163,7,2156,27,48.98,1322.46
30163,8,2157,32,50.56,1617.92
30163,9,2158,37,47.4,1753.8
30163,10,2159,17,48.98,832.66
30164,1,2160,19,48.98,930.62
30164,2,2161,24,50.56,1213.44
30164,3,2162,29,47.4,1374.6
30164,4,2163,34,48.98,1665.32
30164,5,2164,14,50.56,707.84
30164,6,2165,19,47.4,900.6
30164,7,2166,24,48.98,1175.52
30164,8,2167,29,50.56,1466.24
30164,9,2168,34,47.4,1611.6
30164,10,2169,14,48.98,685.72
30165,1,2170,20,48.98,979.6
30165,2,2171,25,50.56,1264.0
30165,3,2172,30,47.4,1422.0
30165,4,2173,35,48.98,1714.3
30165,5,2174,15,50.56,758.4
30165,6,2175,20,47.4,948.0
30165,7,2176,25,48.98,1224.5
30165,8,2177,30,50.56,1516.8
30165,9,2178,35,47.4,1659.0
30165,10,2179,15,48.98,734.7
30166,1,2180,21,48.98,1028.58
30166,2,2181,26,50.56,1314.56
30166,3,2182,31,47.4,1469.4
30166,4,2183,36,48.98,1763.28
30166,5,2184,16,50.56,808.96
30166,6,2185,21,47.4,995.4
30166,7,2186,26,48.98,1273.48
30166,8,2187,31,50.56,1567.36
30166,9,2188,36,47.4,1706.4
30166,10,2189,16,48.98,783.68
30167,1,2200,19,48.98,930.62
30167,2,2201,24,50.56,1213.44
30167,3,2202,29,47.4,1374.6
30167,4,2203,34,48.98,1665.32
30167,5,2204,14,50.56,707.84
30167,6,2205,19,47.4,900.6
30167,7,2206,24,48.98,1175.52
30167,8,2207,29,50.56,1466.24
30167,9,2208,34,47.4,1611.6
30167,10,2209,14,48.98,685.72
30168,1,2210,20,48.98,979.6
30168,2,2211,25,50.56,1264.0
30168,3,2212,30,47.4,1422.0
30168,4,2213,35,48.98,1714.3
30168,5,2214,15,50.56,758.4
30168,6,2215,20,47.4,948.0
30168,7,2216,25,48.98,1224.5
30168,8,2217,30,50.56,1516.8
30168,9,2218,35,47.4,1659.0
30168,10,2219,15,48.98,734.7
30169,1,2220,21,48.98,1028.58
30169,2,2221,26,50.56,1314.56
30169,3,2222,31,47.4,1469.4
30169,4,2223,36,48.98,1763.28
30169,5,2224,16,50.56,808.96
30169,6,2225,21,47.4,995.4
30169,7,2226,26,48.98,1273.48
30169,8,2227,31,50.56,1567.36
30169,9,2228,36,47.4,1706.4
30169,10,2229,16,48.98,783.68
30170,1,2230,22,48.98,1077.56
30170,2,2231,27,50.56,1365.12
30170,3,2232,32,47.4,1516.8
30170,4,2233,37,48.98,1812.26
30170,5,2234,17,50.56,859.52
30170,6,2235,22,47.4,1042.8
30170,7,2236,27,48.98,1322.46
30170,8,2237,32,50.56,1617.92
30170,9,2238,37,47.4,1753.8
30170,10,2239,17,48.98,832.66
30171,1,2250,20,48.98,979.6
30171,2,2251,25,50.56,1264.0
30171,3,2252,30,47.4,1422.0
30171,4,2253,35,48.98,1714.3
30171,5,2254,15,50.56,758.4
30171,6,2255,20,47.4,948.0
30171,7,2256,25,48.98,1224.5
30171,8,2257,30,50.56,1516.8
30171,9,2258,35,47.4,1659.0
30171,10,2259,15,48.98,734.7
30172,1,2260,21,48.98,1028.58
30172,2,2261,26,50.56,1314.56
30172,3,2262,31,47.4,1469.4
30172,4,2263,36,48.98,1763.28
30172,5,2264,16,50.56,808.96
30172,6,2265,21,47.4,995.4
30172,7,2266,26,48.98,1273.48
30172,8,2267,31,50.56,1567.36
30172,9,2268,36,47.4,1706.4
30172,10,2269,16,48.98,783.68
30173,1,2270,22,48.98,1077.56
30173,2,2271,27,50.56,1365.12
30173,3,2272,32,47.4,1516.8
30173,4,2273,37,48.98,1812.26
30173,5,2274,17,50.56,859.52
30173,6,2275,22,47.4,1042.8
30173,7,2276,27,48.98,1322.46
30173,8,2277,32,50.56,1617.92
30173,9,2278,37,47.4,1753.8
30173,10,2279,17,48.98,832.66
30174,1,2280,19,48.98,930.62
30174,2,2281,24,50.56,1213.44
30174,3,2282,29,47.4,1374.6
30174,4,2283,34,48.98,1665.32
30174,5,2284,14,50.56,707.84
30174,6,2285,19,47.4,900.6
30174,7,2286,24,48.98,1175.52
30174,8,2287,29,50.56,1466.24
30174,9,2288,34,47.4,1611.6
30174,10,2289,14,48.98,685.72
30175,1,2300,21,48.98,1028.58
30175,2,2301,26,50.56,1314.56
30175,3,2302,31,47.4,1469.4
30175,4,2303,36,48.98,1763.28
30175,5,2304,16,50.56,808.96
30175,6,2305,21,47.4,995.4
30175,7,2306,26,48.98,1273.48
30175,8,2307,31,50.56,1567.36
30175,9,2308,36,47.4,1706.4
30175,10,2309,16,48.98,783.68
30176,1,2310,22,48.98,1077.56
30176,2,2311,27,50.56,1365.12
30176,3,2312,32,47.4,1516.8
30176,4,2313,37,48.98,1812.26
30176,5,2314,17,50.56,859.52
30176,6,2315,22,47.4,1042.8
30176,7,2316,27,48.98,1322.46
30176,8,2317,32,50.56,1617.92
30176,9,2318,37,47.4,1753.8
30176,10,2319,17,48.98,832.66
30177,1,2320,19,48.98,930.62
30177,2,2321,24,50.56,1213.44
30177,3,2322,29,47.4,1374.6
30177,4,2323,34,48.98,1665.32
30177,5,2324,14,50.56,707.84
30177,6,2325,19,47.4,900.6
30177,7,2326,24,48.98,1175.52
30177,8,2327,29,50.56,1466.24
30177,9,2328,34,47.4,1611.6
30177,10,2329,14,48.98,685.72
30178,1,2330,20,48.98,979.6
30178,2,2331,25,50.56,1264.0
30178,3,2332,30,47.4,1422.0
30178,4,2333,35,48.98,1714.3
30178,5,2334,15,50.56,758.4
30178,6,2335,20,47.4,948.0
30178,7,2336,25,48.98,1224.5
30178,8,2337,30,50.56,1516.8
30178,9,2338,35,47.4,1659.0
30178,10,2339,15,48.98,734.7
30179,1,2350,22,48.98,1077.56
30179,2,2351,27,50.56,1365.12
30179,3,2352,32,47.4,1516.8
30179,4,2353,37,48.98,1812.26
30179,5,2354,17,50.56,859.52
30179,6,2355,22,47.4,1042.8
30179,7,2356,27,48.98,1322.46
30179,8,2357,32,50.56,1617.92
30179,9,2358,37,47.4,1753.8
30179,10,2359,17,48.98,832.66
30180,1,2360,19,48.98,930.62
30180,2,2361,24,50.56,1213.44
30180,3,2362,29,47.4,1374.6
30180,4,2363,34,48.98,1665.32
30180,5,2364,14,50.56,707.84
30180,6,2365,19,47.4,900.6
30180,7,2366,24,48.98,1175.52
30180,8,2367,29,50.56,1466.24
30180,9,2368,34,47.4,1611.6
30180,10,2369,14,48.98,685.72
30181,1,2370,20,48.98,979.6
30181,2,2371,25,50.56,1264.0
30181,3,2372,30,47.4,1422.0
30181,4,2373,35,48.98,1714.3
30181,5,2374,15,50.56,758.4
30181,6,2375,20,47.4,948.0
30181,7,2376,25,48.98,1224.5
30181,8,2377,30,50.56,1516.8
30181,9,2378,35,47.4,1659.0
30181,10,2379,15,48.98,734.7
30182,1,2380,21,48.98,1028.58
30182,2,2381,26,50.56,1314.56
30182,3,2382,31,47.4,1469.4
30182,4,2383,36,48.98,1763.28
30182,5,2384,16,50.56,808.96
30182,6,2385,21,47.4,995.4
30182,7,2386,26,48.98,1273.48
30182,8,2387,31,50.56,1567.36
30182,9,2388,36,47.4,1706.4
30182,10,2389,16,48.98,783.68
30183,1,2400,19,48.98,930.62
30183,2,2401,24,50.56,1213.44
30183,3,2402,29,47.4,1374.6
30183,4,2403,34,48.98,1665.32
30183,5,2404,14,50.56,707.84
30183,6,2405,19,47.4,900.6
30183,7,2406,24,48.98,1175.52
30183,8,2407,29,50.56,1466.24
30183,9,2408,34,47.4,1611.6
30183,10,2409,14,48.98,685.72
30184,1,2410,20,48.98,979.6
30184,2,2411,25,50.56,1264.0
30184,3,2412,30,47.4,1422.0
30184,4,2413,35,48.98,1714.3
30184,5,2414,15,50.56,758.4
30184,6,2415,20,47.4,948.0
30184,7,2416,25,48.98,1224.5
30184,8,2417,30,50.56,1516.8
30184,9,2418,35,47.4,1659.0
30184,10,2419,15,48.98,734.7
30185,1,2420,21,48.98,1028.58
30185,2,2421,26,50.56,1314.56
30185,3,2422,31,47.4,1469.4
30185,4,2423,36,48.98,1763.28
30185,5,2424,16,50.56,808.96
30185,6,2425,21,47.4,995.4
30185,7,2426,26,48.98,1273.48
30185,8,2427,31,50.56,1567.36
30185,9,2428,36,47.4,1706.4
30185,10,2429,16,48.98,783.68
30186,1,2430,22,48.98,1077.56
30186,2,2431,27,50.56,1365.12
30186,3,2432,32,47.4,1516.8
30186,4,2433,37,48.98,1812.26
30186,5,2434,17,50.56,859.52
30186,6,2435,22,47.4,1042.8
30186,7,2436,27,48.98,1322.46
30186,8,2437,32,50.56,1617.92
30186,9,2438,37,47.4,1753.8
30186,10,2439,17,48.98,832.66
30187,1,2450,20,48.98,979.6
30187,2,2451,25,50.56,1264.0
30187,3,2452,30,47.4,1422.0
30187,4,2453,35,48.98,1714.3
30187,5,2454,15,50.56,758.4
30187,6,2455,20,47.4,948.0
30187,7,2456,25,48.98,1224.5
30187,8,2457,30,50.56,1516.8
30187,9,2458,35,47.4,1659.0
30187,10,2459,15,48.98,734.7
30188,1,2460,21,48.98,1028.58
30188,2,2461,26,50.56,1314.56
30188,3,2462,31,47.4,1469.4
30188,4,2463,36,48.98,1763.28
30188,5,2464,16,50.56,808.96
30188,6,2465,21,47.4,995.4
30188,7,2466,26,48.98,1273.48
30188,8,2467,31,50.56,1567.36
30188,9,2468,36,47.4,1706.4
30188,10,2469,16,48.98,783.68
30189,1,2470,22,48.98,1077.56
30189,2,2471,27,50.56,1365.12
30189,3,2472,32,47.4,1516.8
30189,4,2473,37,48.98,1812.26
30189,5,2474,17,50.56,859.52
30189,6,2475,22,47.4,1042.8
30189,7,2476,27,48.98,1322.46
30189,8,2477,32,50.56,1617.92
30189,9,2478,37,47.4,1753.8
30189,10,2479,17,48.98,832.66
30190,1,2480,19,48.98,930.62
30190,2,2481,24,50.56,1213.44
30190,3,2482,29,47.4,1374.6
30190,4,2483,34,48.98,1665.32
30190,5,2484,14,50.56,707.84
30190,6,2485,19,47.4,900.6
30190,7,2486,24,48.98,1175.52
30190,8,2487,29,50.56,1466.24
30190,9,2488,34,47.4,1611.6
30190,10,2489,14,48.98,685.72
30191,1,2500,21,48.98,1028.58
30191,2,2501,26,50.56,1314.56
30191,3,2502,31,47.4,1469.4
30191,4,2503,36,48.98,1763.28
30191,5,2504,16,50.56,808.96
30191,6,2505,21,47.4,995.4
30191,7,2506,26,48.98,1273.48
30191,8,2507,31,50.56,1567.36
30191,9,2508,36,47.4,1706.4
30191,10,2509,16,48.98,783.68
30192,1,2510,22,48.98,1077.56
30192,2,2511,27,50.56,1365.12
30192,3,2512,32,47.4,1516.8
30192,4,2513,37,48.98,1812.26
30192,5,2514,17,50.56,859.52
30192,6,2515,22,47.4,1042.8
30192,7,2516,27,48.98,1322.46
30192,8,2517,32,50.56,1617.92
30192,9,2518,37,47.4,1753.8
30192,10,2519,17,48.98,832.66
30193,1,2520,19,48.98,930.62
30193,2,2521,24,50.56,1213.44
30193,3,2522,29,47.4,1374.6
30193,4,2523,34,48.98,1665.32
30193,5,2524,14,50.56,707.84
30193,6,2525,19,47.4,900.6
30193,7,2526,24,48.98,1175.52
30193,8,2527,29,50.56,1466.24
30193,9,2528,34,47.4,1611.6
30193,10,2529,14,48.98,685.72
30194,1,2530,20,48.98,979.6
30194,2,2531,25,50.56,1264.0
30194,3,2532,30,47.4,1422.0
30194,4,2533,35,48.98,1714.3
30194,5,2534,15,50.56,758.4
30194,6,2535,20,47.4,948.0
30194,7,2536,25,48.98,1224.5
30194,8,2537,30,50.56,1516.8
30194,9,2538,35,47.4,1659.0
30194,10,2539,15,48.98,734.7
30195,1,2550,22,48.98,1077.56
30195,2,2551,27,50.56,1365.12
30195,3,2552,32,47.4,1516.8
30195,4,2553,37,48.98,1812.26
30195,5,2554,17,50.56,859.52
30195,6,2555,22,47.4,1042.8
30195,7,2556,27,48.98,1322.46
30195,8,2557,32,50.56,1617.92
30195,9,2558,37,47.4,1753.8
30195,10,2559,17,48.98,832.66
30196,1,2560,19,48.98,930.62
30196,2,2561,24,50.56,1213.44
30196,3,2562,29,47.4,1374.6
30196,4,2563,34,48.98,1665.32
30196,5,2564,14,50.56,707.84
30196,6,2565,19,47.4,900.6
30196,7,2566,24,48.98,1175.52
30196,8,2567,29,50.56,1466.24
30196,9,2568,34,47.4,1611.6
30196,10,2569,14,48.98,685.72
30197,1,2570,20,48.98,979.6
30197,2,2571,25,50.56,1264.0
30197,3,2572,30,47.4,1422.0
30197,4,2573,35,48.98,1714.3
30197,5,2574,15,50.56,758.4
30197,6,2575,20,47.4,948.0
30197,7,2576,25,48.98,1224.5
30197,8,2577,30,50.56,1516.8
30197,9,2578,35,47.4,1659.0
30197,10,2579,15,48.98,734.7
30198,1,2580,21,48.98,1028.58
30198,2,2581,26,50.56,1314.56
30198,3,2582,31,47.4,1469.4
30198,4,2583,36,48.98,1763.28
30198,5,2584,16,50.56,808.96
30198,6,2585,21,47.4,995.4
30198,7,2586,26,48.98,1273.48
30198,8,2587,31,50.56,1567.36
30198,9,2588,36,47.4,1706.4
30198,10,2589,16,48.98,783.68
30199,1,2600,19,48.98,930.62
30199,2,2601,24,50.56,1213.44
30199,3,2602,29,47.4,1374.6
30199,4,2603,34,48.98,1665.32
30199,5,2604,14,50.56,707.84
30199,6,2605,19,47.4,900.6
30199,7,2606,24,48.98,1175.52
30199,8,2607,29,50.56,1466.24
30199,9,2608,34,47.4,1611.6
30199,10,2609,14,48.98,685.72
30200,1,2610,20,48.98,979.6
30200,2,2611,25,50.56,1264.0
30200,3,2612,30,47.4,1422.0
30200,4,2613,35,48.98,1714.3
30200,5,2614,15,50.56,758.4
30200,6,2615,20,47.4,948.0
30200,7,2616,25,48.98,1224.5
30200,8,2617,30,50.56,1516.8
30200,9,2618,35,47.4,1659.0
30200,10,2619,15,48.98,734.7
30201,1,2620,21,48.98,1028.58
30201,2,2621,26,50.56,1314.56
30201,3,2622,31,47.4,1469.4
30201,4,2623,36,48.98,1763.28
30201,5,2624,16,50.56,808.96
30201,6,2625,21,47.4,995.4
30201,7,2626,26,48.98,1273.48
30201,8,2627,31,50.56,1567.36
30201,9,2628,36,47.4,1706.4
30201,10,2629,16,48.98,783.68
30202,1,2630,22,48.98,1077.56
30202,2,2631,27,50.56,1365.12
30202,3,2632,32,47.4,1516.8
30202,4,2633,37,48.98,1812.26
30202,5,2634,17,50.56,859.52
30202,6,2635,22,47.4,1042.8
30202,7,2636,27,48.98,1322.46
30202,8,2637,32,50.56,1617.92
30202,9,2638,37,47.4,1753.8
30202,10,2639,17,48.98,832.66
30203,1,2650,20,48.98,979.6
30203,2,2651,25,50.56,1264.0
30203,3,2652,30,47.4,1422.0
30203,4,2653,35,48.98,1714.3
30203,5,2654,15,50.56,758.4
30203,6,2655,20,47.4,948.0
30203,7,2656,25,48.98,1224.5
30203,8,2657,30,50.56,1516.8
30203,9,2658,35,47.4,1659.0
30203,10,2659,15,48.98,734.7
30204,1,2660,21,48.98,1028.58
30204,2,2661,26,50.56,1314.56
30204,3,2662,31,47.4,1469.4
30204,4,2663,36,48.98,1763.28
30204,5,2664,16,50.56,808.96
30204,6,2665,21,47.4,995.4
30204,7,2666,26,48.98,1273.48
30204,8,2667,31,50.56,1567.36
30204,9,2668,36,47.4,1706.4
30204,10,2669,16,48.98,783.68
30205,1,2670,22,48.98,1077.56
30205,2,2671,27,50.56,1365.12
30205,3,2672,32,47.4,1516.8
30205,4,2673,37,48.98,1812.26
30205,5,2674,17,50.56,859.52
30205,6,2675,22,47.4,1042.8
30205,7,2676,27,48.98,1322.46
30205,8,2677,32,50.56,1617.92
30205,9,2678,37,47.4,1753.8
30205,10,2679,17,48.98,832.66
30206,1,2680,19,48.98,930.62
30206,2,2681,24,50.56,1213.44
30206,3,2682,29,47.4,1374.6
30206,4,2683,34,48.98,1665.32
30206,5,2684,14,50.56,707.84
30206,6,2685,19,47.4,900.6
30206,7,2686,24,48.98,1175.52
30206,8,2687,29,50.56,1466.24
30206,9,2688,34,47.4,1611.6
30206,10,2689,14,48.98,685.72
30207,1,2700,21,48.98,1028.58
30207,2,2701,26,50.56,1314.56
30207,3,2702,31,47.4,1469.4
30207,4,2703,36,48.98,1763.28
30207,5,2704,16,50.56,808.96
30207,6,2705,21,47.4,995.4
30207,7,2706,26,48.98,1273.48
30207,8,2707,31,50.56,1567.36
30207,9,2708,36,47.4,1706.4
30207,10,2709,16,48.98,783.68
30208,1,2710,22,48.98,1077.56
30208,2,2711,27,50.56,1365.12
30208,3,2712,32,47.4,1516.8
30208,4,2713,37,48.98,1812.26
30208,5,2714,17,50.56,859.52
30208,6,2715,22,47.4,1042.8
30208,7,2716,27,48.98,1322.46
30208,8,2717,32,50.56,1617.92
30208,9,2718,37,47.4,1753.8
30208,10,2719,17,48.98,832.66
30209,1,2720,19,48.98,930.62
30209,2,2721,24,50.56,1213.44
30209,3,2722,29,47.4,1374.6
30209,4,2723,34,48.98,1665.32
30209,5,2724,14,50.56,707.84
30209,6,2725,19,47.4,900.6
30209,7,2726,24,48.98,1175.52
30209,8,2727,29,50.56,1466.24
30209,9,2728,34,47.4,1611.6
30209,10,2729,14,48.98,685.72
30210,1,2730,20,48.98,979.6
30210,2,2731,25,50.56,1264.0
30210,3,2732,30,47.4,1422.0
30210,4,2733,35,48.98,1714.3
30210,5,2734,15,50.56,758.4
30210,6,2735,20,47.4,948.0
30210,7,2736,25,48.98,1224.5
30210,8,2737,30,50.56,1516.8
30210,9,2738,35,47.4,1659.0
30210,10,2739,15,48.98,734.7
30211,1,2750,22,48.98,1077.56
30211,2,2751,27,50.56,1365.12
30211,3,2752,32,47.4,1516.8
30211,4,2753,37,48.98,1812.26
30211,5,2754,17,50.56,859.52
30211,6,2755,22,47.4,1042.8
30211,7,2756,27,48.98,1322.46
30211,8,2757,32,50.56,1617.92
30211,9,2758,37,47.4,1753.8
30211,10,2759,17,48.98,832.66
30212,1,2760,19,48.98,930.62
30212,2,2761,24,50.56,1213.44
30212,3,2762,29,47.4,1374.6
30212,4,2763,34,48.98,1665.32
30212,5,2764,14,50.56,707.84
30212,6,2765,19,47.4,900.6
30212,7,2766,24,48.98,1175.52
30212,8,2767,29,50.56,1466.24
30212,9,2768,34,47.4,1611.6
30212,10,2769,14,48.98,685.72
30213,1,2770,20,48.98,979.6
30213,2,2771,25,50.56,1264.0
30213,3,2772,30,47.4,1422.0
30213,4,2773,35,48.98,1714.3
30213,5,2774,15,50.56,758.4
30213,6,2775,20,47.4,948.0
30213,7,2776,25,48.98,1224.5
30213,8,2777,30,50.56,1516.8
30213,9,2778,35,47.4,1659.0
30213,10,2779,15,48.98,734.7
30214,1,2780,21,48.98,1028.58
30214,2,2781,26,50.56,1314.56
30214,3,2782,31,47.4,1469.4
30214,4,2783,36,48.98,1763.28
30214,5,2784,16,50.56,808.96
30214,6,2785,21,47.4,995.4
30214,7,2786,26,48.98,1273.48
30214,8,2787,31,50.56,1567.36
30214,9,2788,36,47.4,1706.4
30214,10,2789,16,48.98,783.68
30215,1,2800,19,48.98,930.62
30215,2,2801,24,50.56,1213.44
30215,3,2802,29,47.4,1374.6
30215,4,2803,34,48.98,1665.32
30215,5,2804,14,50.56,707.84
30215,6,2805,19,47.4,900.6
30215,7,2806,24,48.98,1175.52
30215,8,2807,29,50.56,1466.24
30215,9,2808,34,47.4,1611.6
30215,10,2809,14,48.98,685.72
30216,1,2810,20,48.98,979.6
30216,2,2811,25,50.56,1264.0
30216,3,2812,30,47.4,1422.0
30216,4,2813,35,48.98,1714.3
30216,5,2814,15,50.56,758.4
30216,6,2815,20,47.4,948.0
30216,7,2816,25,48.98,1224.5
30216,8,2817,30,50.56,1516.8
30216,9,2818,35,47.4,1659.0
30216,10,2819,15,48.98,734.7
30217,1,2820,21,48.98,1028.58
30217,2,2821,26,50.56,1314.56
30217,3,2822,31,47.4,1469.4
30217,4,2823,36,48.98,1763.28
30217,5,2824,16,50.56,808.96
30217,6,2825,21,47.4,995.4
30217,7,2826,26,48.98,1273.48
30217,8,2827,31,50.56,1567.36
30217,9,2828,36,47.4,1706.4
30217,10,2829,16,48.98,783.68
30218,1,2830,22,48.98,1077.56
30218,2,2831,27,50.56,1365.12
30218,3,2832,32,47.4,1516.8
30218,4,2833,37,48.98,1812.26
30218,5,2834,17,50.56,859.52
30218,6,2835,22,47.4,1042.8
30218,7,2836,27,48.98,1322.46
30218,8,2837,32,50.56,1617.92
30218,9,2838,37,47.4,1753.8
30218,10,2839,17,48.98,832.66
30219,1,2850,20,48.98,979.6
30219,2,2851,25,50.56,1264.0
30219,3,2852,30,47.4,1422.0
30219,4,2853,35,48.98,1714.3
30219,5,2854,15,50.56,758.4
30219,6,2855,20,47.4,948.0
30219,7,2856,25,48.98,1224.5
30219,8,2857,30,50.56,1516.8
30219,9,2858,35,47.4,1659.0
30219,10,2859,15,48.98,734.7
30220,1,2860,21,48.98,1028.58
30220,2,2861,26,50.56,1314.56
30220,3,2862,31,47.4,1469.4
30220,4,2863,36,48.98,1763.28
30220,5,2864,16,50.56,808.96
30220,6,2865,21,47.4,995.4
30220,7,2866,26,48.98,1273.48
30220,8,2867,31,50.56,1567.36
30220,9,2868,36,47.4,1706.4
30220,10,2869,16,48.98,783.68
30221,1,2870,22,48.98,1077.56
30221,2,2871,27,50.56,1365.12
30221,3,2872,32,47.4,1516.8
30221,4,2873,37,48.98,1812.26
30221,5,2874,17,50.56,859.52
30221,6,2875,22,47.4,1042.8
30221,7,2876,27,48.98,1322.46
30221,8,2877,32,50.56,1617.92
30221,9,2878,37,47.4,1753.8
30221,10,2879,17,48.98,832.66
30222,1,2880,19,48.98,930.62
30222,2,2881,24,50.56,1213.44
30222,3,2882,29,47.4,1374.6
30222,4,2883,34,48.98,1665.32
30222,5,2884,14,50.56,707.84
30222,6,2885,19,47.4,900.6
30222,7,2886,24,48.98,1175.52
30222,8,2887,29,50.56,1466.24
30222,9,2888,34,47.4,1611.6
30222,10,2889,14,48.98,685.72
30223,1,2900,21,48.98,1028.58
30223,2,2901,26,50.56,1314.56
30223,3,2902,31,47.4,1469.4
30223,4,2903,36,48.98,1763.28
30223,5,2904,16,50.56,808.96
30223,6,2905,21,47.4,995.4
30223,7,2906,26,48.98,1273.48
30223,8,2907,31,50.56,1567.36
30223,9,2908,36,47.4,1706.4
30223,10,2909,16,48.98,783.68
30224,1,2910,22,48.98,1077.56
30224,2,2911,27,50.56,1365.12
30224,3,2912,32,47.4,1516.8
30224,4,2913,37,48.98,1812.26
30224,5,2914,17,50.56,859.52
30224,6,2915,22,47.4,1042.8
30224,7,2916,27,48.98,1322.46
30224,8,2917,32,50.56,1617.92
30224,9,2918,37,47.4,1753.8
30224,10,2919,17,48.98,832.66
30225,1,2920,19,48.98,930.62
30225,2,2921,24,50.56,1213.44
30225,3,2922,29,47.4,1374.6
30225,4,2923,34,48.98,1665.32
30225,5,2924,14,50.56,707.84
30225,6,2925,19,47.4,900.6
30225,7,2926,24,48.98,1175.52
30225,8,2927,29,50.56,1466.24
30225,9,2928,34,47.4,1611.6
30225,10,2929,14,48.98,685.72
30226,1,2930,20,48.98,979.6
30226,2,2931,25,50.56,1264.0
30226,3,2932,30,47.4,1422.0
30226,4,2933,35,48.98,1714.3
30226,5,2934,15,50.56,758.4
30226,6,2935,20,47.4,948.0
30226,7,2936,25,48.98,1224.5
30226,8,2937,30,50.56,1516.8
30226,9,2938,35,47.4,1659.0
30226,10,2939,15,48.98,734.7
30227,1,2950,22,48.98,1077.56
30227,2,2951,27,50.56,1365.12
30227,3,2952,32,47.4,1516.8
30227,4,2953,37,48.98,1812.26
30227,5,2954,17,50.56,859.52
30227,6,2955,22,47.4,1042.8
30227,7,2956,27,48.98,1322.46
30227,8,2957,32,50.56,1617.92
30227,9,2958,37,47.4,1753.8
30227,10,2959,17,48.98,832.66
30228,1,2960,19,48.98,930.62
30228,2,2961,24,50.56,1213.44
30228,3,2962,29,47.4,1374.6
30228,4,2963,34,48.98,1665.32
30228,5,2964,14,50.56,707.84
30228,6,2965,19,47.4,900.6
30228,7,2966,24,48.98,1175.52
