source_site,source_item_id,source_query_category,source_category_path,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,source_url
当当网,11972014667,成人教育,教育考试>大中专教材>成人教育,成人教育 教学论 程凯，李如密主编 河南大学出版社【新华书店正版图书书籍】 新华书店 正版全新书籍 正规发票 多仓就近发货 85%城市次日送达！,DD11972014667,程凯; 李如密,河南大学出版社,1999,1999-01-01,497,中文,成人教育,本,8.60,offsale,https://product.dangdang.com/11972014667.html
当当网,12467746847,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：线性代数简明教程李捷、涂晓青 编西南财经大学出版社9787811383799 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12467746847,作者待详情补采,西南财经大学出版社,2009,2009-07-01,509,中文,成人教育,本,3.00,onsale,https://product.dangdang.com/12467746847.html
当当网,12403028291,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：线性代数简明教程李捷、涂晓青 编西南财经大学出版社9787811383799 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12403028291,作者待详情补采,西南财经大学出版社,2009,2009-07-01,485,中文,成人教育,本,3.00,onsale,https://product.dangdang.com/12403028291.html
当当网,12359019789,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：固定收益证劵 杨韧 编 西南财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12359019789,杨韧,西南财经大学出版社,2011,2011-11-01,507,中文,成人教育,本,4.54,onsale,https://product.dangdang.com/12359019789.html
当当网,12350422848,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：固定收益证劵 杨韧 编 西南财经大学出版社【可开电子发票】 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12350422848,杨韧,西南财经大学出版社,2011,2011-11-01,492,中文,成人教育,本,4.74,onsale,https://product.dangdang.com/12350422848.html
当当网,12355817193,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：固定收益证劵 杨韧 编 西南财经大学出版社 正版图书，速开发票，下单前请先咨询客服，欢迎选购！,DD12355817193,作者待详情补采,西南财经大学出版社,2011,2011-11-01,498,中文,成人教育,本,4.88,onsale,https://product.dangdang.com/12355817193.html
当当网,12358859669,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 姬忠林 主编；王北生 河南大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12358859669,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,515,中文,成人教育,本,5.74,onsale,https://product.dangdang.com/12358859669.html
当当网,12339369056,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 姬忠林 主编；王北生 9787810416948 河南大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12339369056,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,500,中文,成人教育,本,5.74,onsale,https://product.dangdang.com/12339369056.html
当当网,12339204893,成人教育,教育考试>大中专教材>成人教育,成人教育 的典范:丹麦民众高等学校的发展变革及影响研究陈玥著陕西师范大学出版社9787569525359,DD12339204893,作者待详情补采,陕西师范大学出版社,2021,2021-10-01,497,中文,成人教育,本,9.92,offsale,https://product.dangdang.com/12339204893.html
当当网,12326058680,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 上海教育出版社 正版图书，下单前请先咨询客服，欢迎选购！,DD12326058680,黄健,上海教育出版社,2002,2002-09-01,494,中文,成人教育,本,6.80,onsale,https://product.dangdang.com/12326058680.html
当当网,12350185278,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 上海教育出版社【放心购买】 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12350185278,黄健,上海教育出版社,2002,2002-09-01,495,中文,成人教育,本,6.89,onsale,https://product.dangdang.com/12350185278.html
当当网,11738779760,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社【放心购买】 正版图书，下单前请先咨询客服，欢迎选购！,DD11738779760,黄健,上海教育出版社,2002,2002-09-01,509,中文,成人教育,本,6.80,onsale,https://product.dangdang.com/11738779760.html
当当网,12354041469,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 上海教育出版社 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12354041469,黄健,上海教育出版社,2002,2002-09-01,492,中文,成人教育,本,6.89,onsale,https://product.dangdang.com/12354041469.html
当当网,12358554133,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 上海教育出版社 正版图书，速开发票，下单前请先咨询客服，欢迎选购！,DD12358554133,黄健,上海教育出版社,2002,2002-09-01,493,中文,成人教育,本,6.88,onsale,https://product.dangdang.com/12358554133.html
当当网,12339051043,成人教育,教育考试>大中专教材>成人教育,成人教育 的课程理论艾兴人民9787010141817,DD12339051043,作者待详情补采,人民,2019,2019-01-02,484,中文,成人教育,本,13.28,offsale,https://product.dangdang.com/12339051043.html
当当网,12355498239,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：衍生金融工具 王晋忠 编 西南财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12355498239,王晋忠,西南财经大学出版社,2012,2012-07-01,504,中文,成人教育,本,9.60,onsale,https://product.dangdang.com/12355498239.html
当当网,11682490346,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD11682490346,黄健,上海教育出版社,2002,2002-09-01,497,中文,成人教育,本,8.00,offsale,https://product.dangdang.com/11682490346.html
当当网,12342911645,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社，【正版可开发票】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12342911645,黄健,上海教育出版社,2002,2002-09-01,491,中文,成人教育,本,8.00,onsale,https://product.dangdang.com/12342911645.html
当当网,11943019866,成人教育,教育考试>大中专教材>成人教育,成人教育 培训服务三项国家标准读本 【正版图书，满额减，电子发票】,DD11943019866,成人教育培训服务三项国家标准培训读本,中国标准出版社,2014,2014-01-01,501,中文,成人教育,本,8.19,onsale,https://product.dangdang.com/11943019866.html
当当网,12303658380,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社，【正版保证】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12303658380,黄健,上海教育出版社,2002,2002-09-01,492,中文,成人教育,本,8.00,onsale,https://product.dangdang.com/12303658380.html
当当网,12304884720,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社，【正版可开发票】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12304884720,黄健,上海教育出版社,2002,2002-09-01,492,中文,成人教育,本,8.00,onsale,https://product.dangdang.com/12304884720.html
当当网,12384933179,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 东北师范大学出版社 【新华书店自营】 正规电子发票 多仓就近发货,DD12384933179,祝捷,东北师范大学出版社,2015,2015-03-01,503,中文,成人教育,本,18.50,onsale,https://product.dangdang.com/12384933179.html
当当网,12386500956,成人教育,教育考试>大中专教材>成人教育,成人教育 学 张维 主编 福建教育出版社 9787533417086 【正版图书，满额减，电子发票】,DD12386500956,张维,福建教育出版社,1995,1995-08-01,498,中文,成人教育,本,8.59,onsale,https://product.dangdang.com/12386500956.html
当当网,12313061804,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：公司金融学 张显明 著 9787811389609 西南财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12313061804,张显明,西南财经大学出版社,2010,2010-09-01,482,中文,成人教育,本,10.29,onsale,https://product.dangdang.com/12313061804.html
当当网,12412893021,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：公司金融学 张显明 著 9787811389609 西南财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12412893021,张显明,西南财经大学出版社,2010,2010-09-01,486,中文,成人教育,本,10.40,onsale,https://product.dangdang.com/12412893021.html
当当网,11874948217,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 祝捷著 东北师范大学出版社【新华书店正版图书书籍】 新华书店 正版全新书籍 正规发票 多仓就近发货 85%城市次日送达！,DD11874948217,祝捷,东北师范大学出版社,2015,2015-03-01,505,中文,成人教育,本,18.50,onsale,https://product.dangdang.com/11874948217.html
当当网,11621471633,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD11621471633,黄健,上海教育出版社,2002,2002-09-01,488,中文,成人教育,本,9.00,onsale,https://product.dangdang.com/11621471633.html
当当网,11958258722,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：银行营销管理 罗军 编【正版】 【速开发票，优质售后，支持7天无理由退换】,DD11958258722,罗军,西南财经大学出版社,2010,2010-08-01,503,中文,成人教育,本,11.03,onsale,https://product.dangdang.com/11958258722.html
当当网,12301356350,成人教育,教育考试>大中专教材>成人教育,成人教育 培训服务三项国家标准读本 《 成人教育 培训服务三项国家标准培训读本》编写组 编 中国标准出版社【正版】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12301356350,成人教育培训服务三项国家标准培训读本,中国标准出版社,2014,2014-01-01,482,中文,成人教育,本,10.00,onsale,https://product.dangdang.com/12301356350.html
当当网,11738736620,成人教育,教育考试>大中专教材>成人教育,成人教育 学科体系论 高志敏 著 上海教育出版社【放心购买】 正版图书，下单前请先咨询客服，欢迎选购！,DD11738736620,高志敏,上海教育出版社,2017,2017-12-01,497,中文,成人教育,本,11.74,offsale,https://product.dangdang.com/11738736620.html
当当网,12358154053,成人教育,教育考试>大中专教材>成人教育,成人教育 学科体系论 高志敏 上海教育出版社 正版图书，速开发票，下单前请先咨询客服，欢迎选购！,DD12358154053,高志敏,上海教育出版社,2017,2017-12-01,490,中文,成人教育,本,11.74,onsale,https://product.dangdang.com/12358154053.html
当当网,12339184884,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：金融风险管理邹宏元 编西南财经大学出版社9787811386929 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12339184884,邹宏元,西南财经大学出版社,2010,2010-03-01,504,中文,成人教育,本,12.20,onsale,https://product.dangdang.com/12339184884.html
当当网,12339311454,成人教育,教育考试>大中专教材>成人教育,成人教育 培训服务三项国家标准读本《 成人教育 培训服务三项国家标准读本》编写组 编中国质检出版社；中国标 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12339311454,成人教育培训服务三项国家标准读本,中国质检出版社；中国标准出版社,2014,2014-01-01,489,中文,成人教育,本,12.80,onsale,https://product.dangdang.com/12339311454.html
当当网,11995601403,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 姬忠林 主编；王北生 9787810416948 河南大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD11995601403,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,492,中文,成人教育,本,10.91,onsale,https://product.dangdang.com/11995601403.html
当当网,11704345746,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 著 上海教育出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD11704345746,黄健,上海教育出版社,2002,2002-09-01,495,中文,成人教育,本,11.00,onsale,https://product.dangdang.com/11704345746.html
当当网,12339174596,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：公司金融学 张显明 著 9787811389609 西南财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12339174596,张显明,西南财经大学出版社,2010,2010-09-01,503,中文,成人教育,本,13.39,onsale,https://product.dangdang.com/12339174596.html
当当网,12357851269,成人教育,教育考试>大中专教材>成人教育,成人教育 声乐教学实用曲集.中国歌曲.二 黎国坤 主编 花城出版社 【速开发票，优质售后，支持7天无理由退换】,DD12357851269,黎国坤,花城出版社,2002,2002-01-01,502,中文,成人教育,本,13.40,onsale,https://product.dangdang.com/12357851269.html
当当网,12372545848,成人教育,教育考试>大中专教材>成人教育,成人教育 学科体系论 高志敏 上海教育出版社【正版书籍】 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12372545848,高志敏,上海教育出版社,2017,2017-12-01,502,中文,成人教育,本,13.58,onsale,https://product.dangdang.com/12372545848.html
当当网,11828860874,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 祝捷著 东北师范大学出版社 文化、科学、教育、体育 正版保障·七天无理由退换·企业采购/团购咨询客服享大额优惠,DD11828860874,祝捷,东北师范大学出版社,2015,2015-03-01,506,中文,成人教育,本,15.50,onsale,https://product.dangdang.com/11828860874.html
当当网,12321196514,成人教育,教育考试>大中专教材>成人教育,成人教育 声乐教学实用曲集.中国歌曲.二黎国坤 主编花城出版社9787536036598 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12321196514,黎国坤,花城出版社,2002,2002-01-01,488,中文,成人教育,本,13.60,onsale,https://product.dangdang.com/12321196514.html
当当网,11861982807,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 成人教育 东北师范大学出版社 七天无理由退货 团购优惠 正规发票,DD11861982807,祝捷,东北师范大学出版社,2015,2015-03-01,504,中文,成人教育,本,15.50,onsale,https://product.dangdang.com/11861982807.html
当当网,12467164647,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：概率论与数理统计涂晓青 编西南财经大学出版社9787811384802 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12467164647,涂晓青,西南财经大学出版社,2009,2009-08-01,501,中文,成人教育,本,13.70,onsale,https://product.dangdang.com/12467164647.html
当当网,12356633189,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：财务管理 向显湖 编 西南财经大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12356633189,向显湖,西南财经大学出版社,2009,2009-12-01,500,中文,成人教育,本,13.66,onsale,https://product.dangdang.com/12356633189.html
当当网,12402813471,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：管理学何杰 著西南财经大学出版社9787811386905 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12402813471,作者待详情补采,西南财经大学出版社,2010,2010-03-01,486,中文,成人教育,本,14.40,onsale,https://product.dangdang.com/12402813471.html
当当网,12467566747,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：管理学何杰 著西南财经大学出版社9787811386905 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12467566747,作者待详情补采,西南财经大学出版社,2010,2010-03-01,508,中文,成人教育,本,14.30,onsale,https://product.dangdang.com/12467566747.html
当当网,11943942786,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 【正版图书，满额减，电子发票】,DD11943942786,黄健,上海教育出版社,2002,2002-09-01,507,中文,成人教育,本,12.50,onsale,https://product.dangdang.com/11943942786.html
当当网,12402665301,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术黄健上海教育出版社9787532084012 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12402665301,黄健,上海教育出版社,2002,2002-09-01,483,中文,成人教育,本,14.68,onsale,https://product.dangdang.com/12402665301.html
当当网,11992150256,成人教育,教育考试>大中专教材>成人教育,成人教育 ：历程·思考·探索:朱涛 成人教育 研究论文自选集 【速开发票，此书为单本而非一套，支持7天无理由退换】,DD11992150256,朱涛,江西人民出版社,2004,2004-01-01,494,中文,成人教育,本,14.79,onsale,https://product.dangdang.com/11992150256.html
当当网,12484185851,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术,DD12484185851,黄健,上海教育出版社,2002,2002-09-01,500,中文,成人教育,本,15.00,onsale,https://product.dangdang.com/12484185851.html
当当网,11367623254,成人教育,教育考试>大中专教材>成人教育,成人教育 的课程理论 艾兴著 现代教育文库 正版保障·七天无理由退换·企业采购/团购咨询客服享大额优惠,DD11367623254,艾兴,人民出版社,2014,2014-12-01,493,中文,成人教育,本,17.10,onsale,https://product.dangdang.com/11367623254.html
当当网,25219569,成人教育,教育考试>大中专教材>成人教育,成人教育 传播研究—— 以媒介生态学为基本视角,DD25219569,陈明欣,山东教育出版社,2018,2018-07-01,348,中文,成人教育,本,23.10,onsale,https://product.dangdang.com/25219569.html
当当网,12393868291,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：概率论与数理统计涂晓青 编西南财经大学出版社9787811384802 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12393868291,涂晓青,西南财经大学出版社,2009,2009-08-01,505,中文,成人教育,本,15.10,onsale,https://product.dangdang.com/12393868291.html
当当网,11277648007,成人教育,教育考试>大中专教材>成人教育,成人教育 的课程理论 成人教育 人民出版社 七天无理由退货 团购优惠 正规发票,DD11277648007,艾兴,人民出版社,2014,2014-12-01,496,中文,成人教育,本,17.10,onsale,https://product.dangdang.com/11277648007.html
当当网,11952180844,成人教育,教育考试>大中专教材>成人教育,成人教育 课程开发的理论与技术 黄健 9787532084012 上海教育出版社 【速开发票，优质售后，支持7天无理由退换】,DD11952180844,黄健,上海教育出版社,2002,2002-09-01,496,中文,成人教育,本,16.20,onsale,https://product.dangdang.com/11952180844.html
当当网,12347643151,成人教育,教育考试>大中专教材>成人教育,成人教育 ：历程·思考·探索:朱涛 成人教育 研究论文自选集 朱涛 著 江西人民出版社 【速开发票，此书为单本而非一套，支持7天无理由退换】,DD12347643151,朱涛,江西人民出版社,2004,2004-01-01,490,中文,成人教育,本,16.17,onsale,https://product.dangdang.com/12347643151.html
当当网,11612004136,成人教育,教育考试>大中专教材>成人教育,"成人教育 概论 王北生,姬忠林 主编 河南大学出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！",DD11612004136,王北生; 姬忠林,河南大学出版社,1999,1999-10-01,478,中文,成人教育,本,15.00,onsale,https://product.dangdang.com/11612004136.html
当当网,12323618630,成人教育,教育考试>大中专教材>成人教育,成人教育 的课程理论艾兴 著人民出版社9787010141817 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12323618630,艾兴,人民出版社,2015,2015-01-01,488,中文,成人教育,本,16.70,onsale,https://product.dangdang.com/12323618630.html
当当网,1463345716,成人教育,教育考试>大中专教材>成人教育,成人教育 发展研究,DD1463345716,李旭初,武汉大学,2018,2018-12-01,445,中文,成人教育,本,18.96,offsale,https://product.dangdang.com/1463345716.html
当当网,1277692609,成人教育,教育考试>大中专教材>成人教育,成人教育 发展研究 新华正版 团购优惠请咨询客服,DD1277692609,李旭初,武汉大学,2018,2018-12-01,454,中文,成人教育,本,18.96,onsale,https://product.dangdang.com/1277692609.html
当当网,12388875086,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 9787568103510 东北师范大学出版社 【新华书店正版书籍】 新华书店 全新正版书籍 正规发票,DD12388875086,祝捷,东北师范大学出版社,2019,2019-01-01,509,中文,成人教育,本,18.80,onsale,https://product.dangdang.com/12388875086.html
当当网,11999007103,成人教育,教育考试>大中专教材>成人教育,"成人教育 概论 王北生,姬忠林 主编 河南大学出版社【正版】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！",DD11999007103,作者待详情补采,河南大学出版社,1999,1999-10-01,493,中文,成人教育,本,15.00,onsale,https://product.dangdang.com/11999007103.html
当当网,11172365205,成人教育,教育考试>大中专教材>成人教育,成人教育 发展研究,DD11172365205,李旭初,武汉大学,2018,2018-12-01,486,中文,成人教育,本,18.96,onsale,https://product.dangdang.com/11172365205.html
当当网,11023310334,成人教育,教育考试>大中专教材>成人教育,成人教育 发展研究,DD11023310334,李旭初,武汉大学,2018,2018-12-01,474,中文,成人教育,本,19.40,onsale,https://product.dangdang.com/11023310334.html
当当网,1432835639,成人教育,教育考试>大中专教材>成人教育,成人教育 发展研究,DD1432835639,李旭初,武汉大学,2018,2018-12-01,449,中文,成人教育,本,19.40,onsale,https://product.dangdang.com/1432835639.html
当当网,12399491445,成人教育,教育考试>大中专教材>成人教育,成人教育 管理概论 焦峰 主编；夏家夫 9787810417006 河南大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12399491445,焦峰; 夏家夫,河南大学出版社,1999,1999-11-01,504,中文,成人教育,本,17.50,onsale,https://product.dangdang.com/12399491445.html
当当网,1325894836,成人教育,教育考试>大中专教材>成人教育,成人教育 发展研究,DD1325894836,李旭初,武汉大学,2018,2018-12-01,454,中文,成人教育,本,19.30,onsale,https://product.dangdang.com/1325894836.html
当当网,11944013356,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 【正版图书，满额减，电子发票】,DD11944013356,祝捷,东北师范大学出版社,2015,2015-03-01,490,中文,成人教育,本,15.49,onsale,https://product.dangdang.com/11944013356.html
当当网,12457992367,成人教育,教育考试>大中专教材>成人教育,成人教育 的课程理论,DD12457992367,艾兴,人民出版社,2015,2015-01-01,508,中文,成人教育,本,15.38,onsale,https://product.dangdang.com/12457992367.html
当当网,11687875231,成人教育,教育考试>大中专教材>成人教育,【正版】 成人教育 转型发展研究 9787308139700 浙江大学出版社【如是套装，价格是一本的价格，需联系在线客服】 正版图书下单即可,DD11687875231,乐传永,浙江大学出版社,2014,2014-11-01,502,中文,成人教育,本,18.40,onsale,https://product.dangdang.com/11687875231.html
当当网,12323030904,成人教育,教育考试>大中专教材>成人教育,成人教育 系列规划教材：衍生金融工具王晋忠 编西南财经大学出版社9787550407077 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12323030904,王晋忠,西南财经大学出版社,2012,2012-07-01,480,中文,成人教育,本,19.20,discontinued,https://product.dangdang.com/12323030904.html
当当网,12457766127,成人教育,教育考试>大中专教材>成人教育,成人教育 概论,DD12457766127,王北生; 姬忠林,河南大学出版社,1999,1999-10-01,501,中文,成人教育,本,17.00,onsale,https://product.dangdang.com/12457766127.html
当当网,12373691925,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 姬忠林 主编；王北生 河南大学出版社 线上线下同步销售，请咨询客服查询库存后下单，避免纠纷。,DD12373691925,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,501,中文,成人教育,本,19.50,onsale,https://product.dangdang.com/12373691925.html
当当网,11771253989,成人教育,教育考试>大中专教材>成人教育,成人教育 创新发展研究 王建凯 著 苏州大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11771253989,王建凯,苏州大学出版社,2022,2022-12-01,506,中文,成人教育,本,22.70,onsale,https://product.dangdang.com/11771253989.html
当当网,12462065531,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 姬忠林 主编；王北生 河南大学出版社 正版图书，下单前请先咨询客服，欢迎选购！,DD12462065531,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,488,中文,成人教育,本,19.50,onsale,https://product.dangdang.com/12462065531.html
当当网,11949322183,成人教育,教育考试>大中专教材>成人教育,成人教育 概论祝捷著东北师范大学出版社9787568103510,DD11949322183,祝捷,东北师范大学出版社,2015,2015-03-01,496,中文,成人教育,本,23.70,onsale,https://product.dangdang.com/11949322183.html
当当网,12406787488,成人教育,教育考试>大中专教材>成人教育,成人教育 发展论 狄成杰、李艳敏、田桂林 著 9787560132471 吉林大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12406787488,狄成杰; 李艳敏; 田桂林,吉林大学出版社,2005,2005-01-01,508,中文,成人教育,本,20.45,onsale,https://product.dangdang.com/12406787488.html
当当网,12338193354,成人教育,教育考试>大中专教材>成人教育,成人教育 概论姬忠林 主编；王北生河南大学出版社9787810416948 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12338193354,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,495,中文,成人教育,本,20.40,onsale,https://product.dangdang.com/12338193354.html
当当网,11429083990,成人教育,教育考试>大中专教材>成人教育,成人教育 创新发展研究 苏州大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11429083990,王建凯,苏州大学出版社,2022,2022-12-01,499,中文,成人教育,本,23.00,onsale,https://product.dangdang.com/11429083990.html
当当网,11435454999,成人教育,教育考试>大中专教材>成人教育,成人教育 创新发展研究 王建凯 著 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11435454999,王建凯,苏州大学出版社,2022,2022-12-01,507,中文,成人教育,本,23.20,onsale,https://product.dangdang.com/11435454999.html
当当网,12447644051,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 姬忠林 主编；王北生 河南大学出版社【达额立减】 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12447644051,姬忠林; 王北生,河南大学出版社,1999,1999-10-01,491,中文,成人教育,本,21.00,onsale,https://product.dangdang.com/12447644051.html
当当网,11739369830,成人教育,教育考试>大中专教材>成人教育,成人教育 概论 祝捷著 东北师范大学出版社【可开电子发票】 正版图书，下单前请先咨询客服，欢迎选购！,DD11739369830,祝捷,东北师范大学出版社,2015,2015-03-01,503,中文,成人教育,本,21.30,onsale,https://product.dangdang.com/11739369830.html
当当网,11313580550,成人教育,教育考试>大中专教材>成人教育,成人教育 学,DD11313580550,董雁|; 张俊胜,陕西师大,2021,2021-11-01,485,中文,成人教育,本,23.14,onsale,https://product.dangdang.com/11313580550.html
当当网,11319533981,成人教育,教育考试>大中专教材>成人教育,成人教育 学,DD11319533981,董雁|; 张俊胜,陕西师大,2021,2021-11-01,497,中文,成人教育,本,23.14,offsale,https://product.dangdang.com/11319533981.html
当当网,1456053471,成人教育,教育考试>大中专教材>成人教育,成人教育 促进弱势群体社会融合研究(教育社会学视角),DD1456053471,徐君,浙江大学,2015,2015-08-01,441,中文,成人教育,本,23.70,onsale,https://product.dangdang.com/1456053471.html
当当网,11438567017,成人教育,教育考试>大中专教材>成人教育,成人教育 创新发展研究 苏州大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11438567017,王建凯,苏州大学出版社,2022,2022-12-01,496,中文,成人教育,本,23.70,onsale,https://product.dangdang.com/11438567017.html
当当网,11346092324,成人教育,教育考试>大中专教材>成人教育,成人教育 学 团购优惠，咨询在线客服,DD11346092324,董雁|; 张俊胜,陕西师大,2021,2021-11-01,488,中文,成人教育,本,23.60,onsale,https://product.dangdang.com/11346092324.html
当当网,11299844232,成人教育,教育考试>大中专教材>成人教育,成人教育 学,DD11299844232,董雁|; 张俊胜,陕西师大,2021,2021-11-01,498,中文,成人教育,本,23.60,onsale,https://product.dangdang.com/11299844232.html
当当网,12339384446,成人教育,教育考试>大中专教材>成人教育,成人教育 教学与研究 [王乐]黄 主编 9787563351701 广西师范大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12339384446,王乐,广西师范大学出版社,2009,2009-01-01,500,中文,成人教育,本,22.08,onsale,https://product.dangdang.com/12339384446.html
当当网,12373045404,成人教育,教育考试>大中专教材>成人教育,成人教育 学 陕西师大 【出版社旗舰店】 全新正版书籍 正规发票,DD12373045404,董雁|; 张俊胜,陕西师大,2021,2021-11-01,486,中文,成人教育,本,30.30,onsale,https://product.dangdang.com/12373045404.html
当当网,11915862702,成人教育,教育考试>大中专教材>成人教育,成人教育 转型发展研究/乐传永/浙江大学出版社,DD11915862702,乐传永,浙江大学出版社有限责任公司,2025,2025-04-18,495,中文,成人教育,本,22.00,onsale,https://product.dangdang.com/11915862702.html
当当网,11018611114,成人教育,教育考试>大中专教材>成人教育,成人教育 促进弱势群体社会融合研究(教育社会学视角),DD11018611114,徐君,浙江大学,2015,2015-08-01,478,中文,成人教育,本,23.80,onsale,https://product.dangdang.com/11018611114.html
当当网,1309292767,成人教育,教育考试>大中专教材>成人教育,成人教育 促进弱势群体社会融合研究(教育社会学视角),DD1309292767,徐君,浙江大学,2015,2015-08-01,451,中文,成人教育,本,23.80,onsale,https://product.dangdang.com/1309292767.html
