source_site,source_category_id,parent_source_category_id,category_name,source_category_path,source_url
当当网,48538,48536,煎锅,家居家纺>厨具>煎锅,https://category.dangdang.com/cid4001403.html
当当网,48539,48536,蒸锅,家居家纺>厨具>蒸锅,https://category.dangdang.com/cid4003908.html
当当网,48540,48536,压力锅,家居家纺>厨具>压力锅,https://category.dangdang.com/cid4001396.html
当当网,48541,48536,汤煲,家居家纺>厨具>汤煲,https://category.dangdang.com/cid4006448.html
当当网,48542,48536,汤锅,家居家纺>厨具>汤锅,https://category.dangdang.com/cid4003907.html
当当网,48543,48536,奶锅,家居家纺>厨具>奶锅,https://category.dangdang.com/cid4009719.html
当当网,48544,48536,套装锅,家居家纺>厨具>套装锅,https://category.dangdang.com/cid4001397.html
当当网,48545,48536,保鲜盒,家居家纺>厨具>保鲜盒,https://category.dangdang.com/cid4001390.html
当当网,48546,48536,刀剪菜板,家居家纺>厨具>刀剪菜板,https://category.dangdang.com/cid4010346.html
当当网,48547,48536,碗盘餐具,家居家纺>厨具>碗盘餐具,https://category.dangdang.com/cid4010341.html
当当网,48548,48536,厨房杂件,家居家纺>厨具>厨房杂件,https://category.dangdang.com/cid4007365.html
当当网,48549,1000006,整理收纳,家居家纺>整理收纳,
当当网,48550,48549,收纳柜,家居家纺>整理收纳>收纳柜,https://category.dangdang.com/cid4011140.html
当当网,48551,48549,整理箱收纳盒,家居家纺>整理收纳>整理箱收纳盒,https://category.dangdang.com/cid4007379.html
当当网,48552,48549,压缩袋防尘罩,家居家纺>整理收纳>压缩袋防尘罩,https://category.dangdang.com/cid4009724.html
当当网,48553,48549,衣架/烫衣板,家居家纺>整理收纳>衣架/烫衣板,https://category.dangdang.com/cid4009725.html
当当网,48554,48549,置物架/篮,家居家纺>整理收纳>置物架/篮,https://category.dangdang.com/cid4007387.html
当当网,48555,48549,儿童收纳,家居家纺>整理收纳>儿童收纳,https://category.dangdang.com/cid4011248.html
当当网,1000007,,家具家装,家具家装,
当当网,48557,,家具,家具,https://category.dangdang.com/cid4004162.html
当当网,48558,,家装,家装,https://category.dangdang.com/cid4009484.html
当当网,48559,1000007,客厅家具,家具家装>客厅家具,
当当网,48560,48559,沙发,家具家装>客厅家具>沙发,https://category.dangdang.com/cid4004162.html
当当网,48561,48559,茶几,家具家装>客厅家具>茶几,https://category.dangdang.com/cid4001428.html
当当网,48562,48559,鞋柜,家具家装>客厅家具>鞋柜,https://category.dangdang.com/cid4010007.html
当当网,48563,48559,电视柜,家具家装>客厅家具>电视柜,https://category.dangdang.com/cid4001435.html
当当网,48564,48559,椅子凳子,家具家装>客厅家具>椅子凳子,https://category.dangdang.com/cid4001434.html
当当网,48565,48559,餐桌,家具家装>客厅家具>餐桌,https://category.dangdang.com/cid4010009.html
当当网,48566,48559,餐边柜,家具家装>客厅家具>餐边柜,https://category.dangdang.com/cid4010011.html
当当网,48567,48559,餐椅,家具家装>客厅家具>餐椅,https://category.dangdang.com/cid4010010.html
当当网,48568,48559,酒柜,家具家装>客厅家具>酒柜,https://category.dangdang.com/cid4010012.html
当当网,48569,1000007,卧室家具,家具家装>卧室家具,
当当网,48570,48569,简易衣柜,家具家装>卧室家具>简易衣柜,https://category.dangdang.com/cid4001431.html
当当网,48571,48569,床,家具家装>卧室家具>床,https://category.dangdang.com/cid4009442.html
当当网,48572,48569,床垫,家具家装>卧室家具>床垫,https://category.dangdang.com/cid4010015.html
当当网,48573,48569,梳妆台,家具家装>卧室家具>梳妆台,https://category.dangdang.com/cid4010018.html
当当网,48574,48569,斗柜,家具家装>卧室家具>斗柜,https://category.dangdang.com/cid4010019.html
当当网,48575,48569,床头柜,家具家装>卧室家具>床头柜,https://category.dangdang.com/cid4010016.html
当当网,48576,48569,童床,家具家装>卧室家具>童床,https://category.dangdang.com/cid4010022.html
当当网,48577,48569,儿童床垫,家具家装>卧室家具>儿童床垫,https://category.dangdang.com/cid4010023.html
当当网,48578,1000007,书房家具,家具家装>书房家具,
当当网,48579,48578,书柜书架,家具家装>书房家具>书柜书架,https://category.dangdang.com/cid4010013.html
当当网,48580,48578,书桌,家具家装>书房家具>书桌,https://category.dangdang.com/cid4010014.html
当当网,48581,48578,电脑桌椅,家具家装>书房家具>电脑桌椅,https://category.dangdang.com/cid4003761.html
当当网,48582,48578,儿童学习桌椅,家具家装>书房家具>儿童学习桌椅,https://category.dangdang.com/cid4010021.html
当当网,48583,48578,办公家具,家具家装>书房家具>办公家具,https://category.dangdang.com/cid4010034.html
当当网,48584,1000007,储物家具,家具家装>储物家具,
当当网,48585,48584,层架置物架,家具家装>储物家具>层架置物架,https://category.dangdang.com/cid4001432.html
当当网,48586,48584,鞋架,家具家装>储物家具>鞋架,https://category.dangdang.com/cid4010025.html
当当网,48587,48584,衣帽架,家具家装>储物家具>衣帽架,https://category.dangdang.com/cid4001436.html
当当网,48588,48584,墙面搁架,家具家装>储物家具>墙面搁架,https://category.dangdang.com/cid4010026.html
当当网,48589,48584,收纳家具,家具家装>储物家具>收纳家具,https://category.dangdang.com/cid4010027.html
当当网,48590,48584,晾衣架,家具家装>储物家具>晾衣架,https://category.dangdang.com/cid4010029.html
当当网,48591,48584,花架/装饰架,家具家装>储物家具>花架/装饰架,https://category.dangdang.com/cid4010030.html
当当网,48592,48584,户外家具,家具家装>储物家具>户外家具,https://category.dangdang.com/cid4010032.html
当当网,48593,48584,家用梯,家具家装>储物家具>家用梯,https://category.dangdang.com/cid4010031.html
当当网,48594,1000007,厨房卫浴,家具家装>厨房卫浴,
当当网,48595,48594,淋浴花洒,家具家装>厨房卫浴>淋浴花洒,https://category.dangdang.com/cid4010057.html
当当网,48596,48594,浴室柜,家具家装>厨房卫浴>浴室柜,https://category.dangdang.com/cid4009835.html
当当网,48597,48594,水槽,家具家装>厨房卫浴>水槽,https://category.dangdang.com/cid4009839.html
当当网,48598,48594,龙头,家具家装>厨房卫浴>龙头,https://category.dangdang.com/cid4010056.html
当当网,48599,48594,厨卫挂件,家具家装>厨房卫浴>厨卫挂件,https://category.dangdang.com/cid4009838.html
当当网,48600,48594,地漏,家具家装>厨房卫浴>地漏,https://category.dangdang.com/cid4010058.html
当当网,48601,48594,浴霸,家具家装>厨房卫浴>浴霸,https://category.dangdang.com/cid4009841.html
当当网,48602,1000007,灯具照明,家具家装>灯具照明,
当当网,48603,48602,花灯/吊灯/水晶灯,家具家装>灯具照明>花灯/吊灯/水晶灯,https://category.dangdang.com/cid4009502.html
当当网,48604,48602,吸顶灯,家具家装>灯具照明>吸顶灯,https://category.dangdang.com/cid4009503.html
当当网,48605,48602,阅读台灯,家具家装>灯具照明>阅读台灯,https://category.dangdang.com/cid4009501.html
当当网,48606,48602,镜前灯,家具家装>灯具照明>镜前灯,https://category.dangdang.com/cid4009510.html
当当网,48607,48602,筒射灯,家具家装>灯具照明>筒射灯,https://category.dangdang.com/cid4010061.html
当当网,48608,48602,节能灯,家具家装>灯具照明>节能灯,https://category.dangdang.com/cid4009504.html
当当网,48609,48602,装饰台灯,家具家装>灯具照明>装饰台灯,https://category.dangdang.com/cid4009500.html
当当网,48610,48602,小夜灯,家具家装>灯具照明>小夜灯,https://category.dangdang.com/cid4010062.html
当当网,48611,48602,壁灯,家具家装>灯具照明>壁灯,https://category.dangdang.com/cid4009509.html
当当网,48612,1000007,家装建材,家具家装>家装建材,
当当网,48613,48612,开关插座,家具家装>家装建材>开关插座,https://category.dangdang.com/cid4009484.html
当当网,48614,48612,插线板,家具家装>家装建材>插线板,https://category.dangdang.com/cid4004230.html
当当网,48615,48612,手动工具,家具家装>家装建材>手动工具,https://category.dangdang.com/cid4001450.html
当当网,48616,48612,电动工具,家具家装>家装建材>电动工具,https://category.dangdang.com/cid4003791.html
当当网,48617,48612,家用五金,家具家装>家装建材>家用五金,https://category.dangdang.com/cid4004248.html
当当网,48618,48612,壁纸,家具家装>家装建材>壁纸,https://category.dangdang.com/cid4010076.html
当当网,48619,48612,仪器仪表,家具家装>家装建材>仪器仪表,https://category.dangdang.com/cid4004249.html
当当网,48620,48612,测量工具,家具家装>家装建材>测量工具,https://category.dangdang.com/cid4003792.html
当当网,1000008,,食品茶酒,食品茶酒,
当当网,48622,,食品,食品,https://search.dangdang.com/?key=%CA%B3%C6%B7&act=input&category_id=4002145&type=4002145
当当网,48623,,茶酒,茶酒,https://category.dangdang.com/cid4005722.html
当当网,48624,1000008,休闲食品,食品茶酒>休闲食品,
当当网,48625,48624,坚果/炒货,食品茶酒>休闲食品>坚果/炒货,https://category.dangdang.com/cid4005712.html
当当网,48626,48624,蜜饯果干,食品茶酒>休闲食品>蜜饯果干,https://category.dangdang.com/cid4010984.html
当当网,48627,48624,饼干糕点,食品茶酒>休闲食品>饼干糕点,https://category.dangdang.com/cid4005707.html
当当网,48628,48624,肉干肉脯,食品茶酒>休闲食品>肉干肉脯,https://category.dangdang.com/cid4005711.html
当当网,48629,1000008,冲调饮品,食品茶酒>冲调饮品,
当当网,48630,48629,牛奶乳品,食品茶酒>冲调饮品>牛奶乳品,https://category.dangdang.com/cid4010964.html
当当网,48631,1000008,粮油调味,食品茶酒>粮油调味,
当当网,48632,48631,干货,食品茶酒>粮油调味>干货,https://category.dangdang.com/cid4009716.html
当当网,48633,48631,米面杂粮,食品茶酒>粮油调味>米面杂粮,https://category.dangdang.com/cid4005755.html
当当网,48634,48631,方便食品,食品茶酒>粮油调味>方便食品,https://category.dangdang.com/cid4005753.html
当当网,48635,48631,调味品,食品茶酒>粮油调味>调味品,https://category.dangdang.com/cid4010980.html
当当网,48636,48631,烘焙原料,食品茶酒>粮油调味>烘焙原料,https://category.dangdang.com/cid4009843.html
当当网,48637,1000008,茶/酒,食品茶酒>茶/酒,
当当网,48638,48637,花草茶,食品茶酒>茶/酒>花草茶,https://category.dangdang.com/cid4005722.html
当当网,48639,48637,普洱,食品茶酒>茶/酒>普洱,https://category.dangdang.com/cid4005720.html
当当网,48640,48637,红茶,食品茶酒>茶/酒>红茶,https://category.dangdang.com/cid4005717.html
当当网,48641,1000008,果蔬肉蛋,食品茶酒>果蔬肉蛋,
当当网,48642,48641,蔬菜,食品茶酒>果蔬肉蛋>蔬菜,https://category.dangdang.com/cid4010958.html
当当网,48643,48641,禽肉蛋品,食品茶酒>果蔬肉蛋>禽肉蛋品,https://category.dangdang.com/cid4010960.html
当当网,48644,48641,海鲜水产,食品茶酒>果蔬肉蛋>海鲜水产,https://category.dangdang.com/cid4010963.html
当当网,1000009,,家用电器,家用电器,
当当网,48646,,家用电器,家用电器,https://search.dangdang.com/?key=%BC%D2%D3%C3%B5%E7%C6%F7&act=input&category_id=4001001&type=4001001
当当网,48647,1000009,厨房电器,家用电器>厨房电器,
当当网,48648,48647,榨汁机,家用电器>厨房电器>榨汁机,https://category.dangdang.com/cid4001013.html
当当网,48649,48647,豆浆机,家用电器>厨房电器>豆浆机,https://category.dangdang.com/cid4001038.html
当当网,48650,48647,电饭煲,家用电器>厨房电器>电饭煲,https://category.dangdang.com/cid4001030.html
当当网,48651,48647,电水壶,家用电器>厨房电器>电水壶,https://category.dangdang.com/cid4001022.html
当当网,48652,48647,养生壶,家用电器>厨房电器>养生壶,https://category.dangdang.com/cid4010736.html
当当网,48653,48647,料理机,家用电器>厨房电器>料理机,https://category.dangdang.com/cid4010475.html
当当网,48654,48647,压力锅,家用电器>厨房电器>压力锅,https://category.dangdang.com/cid4001020.html
当当网,48655,48647,面包机,家用电器>厨房电器>面包机,https://category.dangdang.com/cid4001037.html
当当网,48656,48647,电烤箱,家用电器>厨房电器>电烤箱,https://category.dangdang.com/cid4001024.html
当当网,48657,48647,电炖锅,家用电器>厨房电器>电炖锅,https://category.dangdang.com/cid4002630.html
当当网,48658,48647,电饼铛,家用电器>厨房电器>电饼铛,https://category.dangdang.com/cid4001039.html
当当网,48659,48647,煮蛋器,家用电器>厨房电器>煮蛋器,https://category.dangdang.com/cid4001012.html
当当网,48660,48647,咖啡机,家用电器>厨房电器>咖啡机,https://category.dangdang.com/cid4001009.html
当当网,48661,48647,多用途锅,家用电器>厨房电器>多用途锅,https://category.dangdang.com/cid4009709.html
当当网,48662,1000009,生活电器,家用电器>生活电器,
当当网,48663,48662,净水设备,家用电器>生活电器>净水设备,https://category.dangdang.com/cid4001005.html
当当网,48664,48662,吸尘器,家用电器>生活电器>吸尘器,https://category.dangdang.com/cid4001007.html
当当网,48665,48662,加湿器,家用电器>生活电器>加湿器,https://category.dangdang.com/cid4001006.html
当当网,48666,48662,饮水机,家用电器>生活电器>饮水机,https://category.dangdang.com/cid4001040.html
当当网,48667,48662,灯具,家用电器>生活电器>灯具,https://category.dangdang.com/cid4001017.html
当当网,48668,48662,挂烫机/熨斗,家用电器>生活电器>挂烫机/熨斗,https://category.dangdang.com/cid4001026.html
当当网,48669,48662,除湿/干衣机,家用电器>生活电器>除湿/干衣机,https://category.dangdang.com/cid4001036.html
当当网,48670,48662,小洗衣机,家用电器>生活电器>小洗衣机,https://category.dangdang.com/cid4007260.html
当当网,48671,48662,毛球修剪器,家用电器>生活电器>毛球修剪器,https://category.dangdang.com/cid4002527.html
当当网,48672,48662,电风扇,家用电器>生活电器>电风扇,https://category.dangdang.com/cid4001029.html
当当网,48673,48662,清洁机,家用电器>生活电器>清洁机,https://category.dangdang.com/cid4002528.html
当当网,48674,48662,取暖器,家用电器>生活电器>取暖器,https://category.dangdang.com/cid4001021.html
当当网,48675,1000009,个人护理,家用电器>个人护理,
当当网,48676,48675,剃须刀,家用电器>个人护理>剃须刀,https://category.dangdang.com/cid4001019.html
当当网,48677,48675,电吹风,家用电器>个人护理>电吹风,https://category.dangdang.com/cid4001008.html
当当网,48678,48675,美发器,家用电器>个人护理>美发器,https://category.dangdang.com/cid4001034.html
当当网,48679,48675,美容器,家用电器>个人护理>美容器,https://category.dangdang.com/cid4002526.html
当当网,48680,48675,口腔护理,家用电器>个人护理>口腔护理,https://category.dangdang.com/cid4002631.html
当当网,48681,48675,按摩器,家用电器>个人护理>按摩器,https://category.dangdang.com/cid4006493.html
当当网,48682,48675,足浴盆,家用电器>个人护理>足浴盆,https://category.dangdang.com/cid4006495.html
当当网,48683,48675,剃毛器,家用电器>个人护理>剃毛器,https://category.dangdang.com/cid4001018.html
当当网,1000010,,当当礼品卡,当当礼品卡,
当当网,48685,,当当礼品卡,当当礼品卡,giftcard.dangdang.com/
当当网,48686,1000010,V卡,当当礼品卡>V卡,
当当网,48687,48686,固定面值卡,当当礼品卡>V卡>固定面值卡,https://category.dangdang.com/cid4003358.html
当当网,48688,48686,自定义面值卡,当当礼品卡>V卡>自定义面值卡,giftcard.dangdang.com/
当当网,48689,1000010,经典卡,当当礼品卡>经典卡,https://category.dangdang.com/cid4003359.html
当当网,48690,48689,读书卡,当当礼品卡>经典卡>读书卡,https://category.dangdang.com/cid4010286.html
当当网,48691,48689,瑞狗闹春,当当礼品卡>经典卡>瑞狗闹春,https://category.dangdang.com/cid4011037.html
当当网,48692,1000010,主题卡,当当礼品卡>主题卡,
当当网,48693,48692,奇先生妙小姐,当当礼品卡>主题卡>奇先生妙小姐,https://category.dangdang.com/cid4011250.html
当当网,48694,48692,生日卡,当当礼品卡>主题卡>生日卡,https://category.dangdang.com/cid4009734.html
当当网,48695,48692,三国演义,当当礼品卡>主题卡>三国演义,https://category.dangdang.com/cid4010615.html
当当网,48696,48692,西游记,当当礼品卡>主题卡>西游记,https://category.dangdang.com/cid4010616.html
当当网,48697,48692,红楼梦,当当礼品卡>主题卡>红楼梦,https://category.dangdang.com/cid4010617.html
当当网,48698,48692,水浒传,当当礼品卡>主题卡>水浒传,https://category.dangdang.com/cid4010618.html
当当网,48699,48692,梅,当当礼品卡>主题卡>梅,https://category.dangdang.com/cid4010611.html
当当网,48700,48692,兰,当当礼品卡>主题卡>兰,https://category.dangdang.com/cid4010612.html
当当网,48701,48692,竹,当当礼品卡>主题卡>竹,https://category.dangdang.com/cid4010613.html
当当网,48702,48692,菊,当当礼品卡>主题卡>菊,https://category.dangdang.com/cid4010614.html
当当网,48703,48692,歪歪兔,当当礼品卡>主题卡>歪歪兔,https://category.dangdang.com/cid4010945.html
当当网,48704,48692,百变马丁,当当礼品卡>主题卡>百变马丁,https://category.dangdang.com/cid4010946.html
当当网,48705,48692,Baby卡,当当礼品卡>主题卡>Baby卡,https://category.dangdang.com/cid4011185.html
当当网,48706,1000010,节日卡,当当礼品卡>节日卡,
当当网,48707,48706,元旦卡,当当礼品卡>节日卡>元旦卡,https://category.dangdang.com/cid4010282.html
当当网,48708,48706,春节卡,当当礼品卡>节日卡>春节卡,https://category.dangdang.com/cid4010284.html
当当网,48709,48706,情人卡,当当礼品卡>节日卡>情人卡,https://category.dangdang.com/cid4010283.html
当当网,48710,48706,女人卡,当当礼品卡>节日卡>女人卡,https://category.dangdang.com/cid4009737.html
当当网,48711,48706,五一卡,当当礼品卡>节日卡>五一卡,https://category.dangdang.com/cid4010419.html
当当网,48712,48706,端午卡,当当礼品卡>节日卡>端午卡,https://category.dangdang.com/cid4010420.htm
当当网,48713,48706,教师卡,当当礼品卡>节日卡>教师卡,https://category.dangdang.com/cid4010418.html
当当网,48714,48706,中秋卡,当当礼品卡>节日卡>中秋卡,https://category.dangdang.com/cid4010423.html
当当网,48715,48706,国庆卡,当当礼品卡>节日卡>国庆卡,https://category.dangdang.com/cid4010285.html
当当网,48716,48706,圣诞卡,当当礼品卡>节日卡>圣诞卡,https://category.dangdang.com/cid4010281.html
当当网,48717,48706,新生儿卡,当当礼品卡>节日卡>新生儿卡,https://category.dangdang.com/cid4010424.html
当当网,48718,1000010,生肖卡,当当礼品卡>生肖卡,
当当网,48719,48718,鼠,当当礼品卡>生肖卡>鼠,https://category.dangdang.com/cid4010599.html
当当网,48720,48718,牛,当当礼品卡>生肖卡>牛,https://category.dangdang.com/cid4010600.html
当当网,48721,48718,虎,当当礼品卡>生肖卡>虎,https://category.dangdang.com/cid4010601.html
当当网,48722,48718,兔,当当礼品卡>生肖卡>兔,https://category.dangdang.com/cid4010602.html
当当网,48723,48718,龙,当当礼品卡>生肖卡>龙,https://category.dangdang.com/cid4010603.html
当当网,48724,48718,蛇,当当礼品卡>生肖卡>蛇,https://category.dangdang.com/cid4010604.html
当当网,48725,48718,马,当当礼品卡>生肖卡>马,https://category.dangdang.com/cid4010605.html
当当网,48726,48718,羊,当当礼品卡>生肖卡>羊,https://category.dangdang.com/cid4010606.html
当当网,48727,48718,猴,当当礼品卡>生肖卡>猴,https://category.dangdang.com/cid4010607.html
当当网,48728,48718,鸡,当当礼品卡>生肖卡>鸡,https://category.dangdang.com/cid4010608.html
当当网,48729,48718,狗,当当礼品卡>生肖卡>狗,https://category.dangdang.com/cid4010609.html
当当网,48730,48718,猪,当当礼品卡>生肖卡>猪,https://category.dangdang.com/cid4010610.html
